,ethyl_acryl_100 Cumulative Hazard Index PAC3
BLOCK 5012,1.0786980792020695e-09
BLOCK 5013,1.648731113253207e-10
BLOCK 5014,6.45372366099949e-19
BLOCK 5015,1.475001021220538e-12
BLOCK 5016,1.3321874681536672e-12
BLOCK 5017,1.8508649175027613e-11
BLOCK 5018,2.708290436839978e-11
BLOCK 5019,1.1341688714397883e-10
BLOCK 5020,5.586920070597328e-14
BLOCK 5021,7.184779323392885e-13
BLOCK 5022,6.422383207621246e-23
BLOCK 5023,2.368472658754685e-19
BLOCK 5024,2.0935652432467532e-20
BLOCK 5025,9.93750361116817e-20
BLOCK 5026,1.2283548205924002e-13
BLOCK 5027,9.705154270528735e-08
BLOCK 5028,1.0046503543411351e-06
BLOCK 5029,6.171636686772725e-09
BLOCK 5032,6.2709295140157966e-30
BLOCK 5033,2.2840713723869647e-15
BLOCK 5034,2.709225507757594e-08
BLOCK 5035,2.5205403000667987e-14
BLOCK 2063,1.553499436787724e-06
BLOCK 4034,9.900095453077798e-07
BLOCK 4035,8.320883243009878e-07
BLOCK 4036,8.619314258086847e-07
BLOCK 4037,7.556678963090288e-07
BLOCK 4038,4.5724105124826005e-07
BLOCK 4039,3.4966619895970374e-07
BLOCK 4040,2.6756655588493503e-07
BLOCK 4041,8.997940777645387e-07
BLOCK 4042,5.879267090090071e-07
BLOCK 4043,9.631993603766977e-07
BLOCK 4044,1.2247897561907726e-06
BLOCK 4045,1.4327334815469788e-06
BLOCK 4046,1.3033172810612976e-06
BLOCK 4048,1.1934732219099646e-06
BLOCK 4049,1.3017187553808338e-06
BLOCK 4050,1.2166039532567704e-06
BLOCK 4051,1.6395386823259803e-06
BLOCK 4052,1.5143122597710526e-06
BLOCK 4053,1.462792762004155e-06
BLOCK 4054,1.3764960647608674e-06
BLOCK 4055,1.3780708357898357e-06
BLOCK 4056,1.4108621528491578e-06
BLOCK 4058,1.4895497159612383e-06
BLOCK 4059,1.4660905037994375e-06
BLOCK 4061,1.0656950819006013e-06
BLOCK 4062,1.140165548575628e-06
BLOCK 2035,2.9682314797947136e-06
BLOCK 2037,3.457397598585035e-06
BLOCK 2038,4.270857884540042e-06
BLOCK 2040,1.250371741189293e-06
BLOCK 2041,2.0413532823186235e-06
BLOCK 2042,1.7759986559888516e-06
BLOCK 2043,1.444386189150722e-06
BLOCK 2044,1.4173145906779274e-06
BLOCK 1045,5.612569029845104e-07
BLOCK 1047,2.2884610715302622e-07
BLOCK 1041,4.7490325936452673e-07
BLOCK 1042,3.580493841657782e-07
BLOCK 1043,6.219804226645375e-07
BLOCK 1044,7.759424279618884e-07
BLOCK 1046,8.476958082343541e-07
BLOCK 2033,2.841746436852722e-06
BLOCK 2045,1.2285954283035947e-06
BLOCK 2046,1.1431388470647206e-06
BLOCK 2047,1.2450100477850444e-06
BLOCK 2048,1.3276169703514672e-06
BLOCK 2049,1.271675248576281e-06
BLOCK 2050,1.2171402025321142e-06
BLOCK 2052,1.5102578034067421e-06
BLOCK 2062,1.0708206994300475e-06
BLOCK 2031,1.137507538967235e-06
BLOCK 2032,1.0840115907565457e-06
BLOCK 2034,2.527006663456284e-06
BLOCK 2036,4.555228256837952e-06
BLOCK 2039,2.0806733441395696e-06
BLOCK 2053,1.4049705479114637e-06
BLOCK 2057,1.815666694424884e-07
BLOCK 2058,6.609953633081883e-07
BLOCK 2065,2.8599441303121673e-06
BLOCK 2066,2.5774179145871493e-06
BLOCK 2067,2.097132535663728e-06
BLOCK 4063,1.230321860620153e-06
BLOCK 4064,1.4175868155487504e-06
BLOCK 4065,2.642437964733163e-07
