,ethyl_acryl_50 Cumulative Hazard Index PAC1
BLOCK 2051,6.790192295017573e-06
BLOCK 2054,6.885672901598611e-06
BLOCK 2055,1.3818515858583188e-05
BLOCK 2056,1.317882968823613e-05
BLOCK 5030,4.6653328600367435e-15
BLOCK 5031,2.932555869999062e-12
BLOCK 1012,8.899728768321081e-06
BLOCK 1013,3.092430233293062e-05
BLOCK 1014,5.9486056137098424e-06
BLOCK 1015,9.53490243005217e-06
BLOCK 1021,2.5666398359239913e-06
BLOCK 1022,2.548838053965354e-06
BLOCK 1023,2.384120203157889e-06
BLOCK 1031,2.105399198579751e-06
BLOCK 1032,2.0280426918053427e-06
BLOCK 1034,3.7156241921894035e-06
BLOCK 1036,1.1741683536654132e-06
BLOCK 1048,3.6859443446003656e-06
BLOCK 1049,3.2268617646841415e-06
BLOCK 1050,2.2237570542446194e-06
BLOCK 1051,6.77140954076467e-06
BLOCK 1053,6.123679349569287e-06
BLOCK 1055,2.34498196139569e-15
BLOCK 1056,8.40397525693532e-18
BLOCK 1057,6.540581495849499e-18
BLOCK 1058,6.525057228865694e-06
BLOCK 1059,1.0214939719669867e-06
BLOCK 1060,1.114579851143627e-05
BLOCK 1061,1.4030530413155044e-05
BLOCK 1062,2.3333025697134746e-05
BLOCK 1063,9.003510063463139e-06
BLOCK 1064,8.166504116098803e-06
BLOCK 1065,4.0673435160077985e-06
BLOCK 1066,1.2825589101834825e-05
BLOCK 1067,3.07537835277169e-06
BLOCK 3039,1.835810116922269e-05
BLOCK 3040,1.2941504622699067e-05
BLOCK 3041,1.1699905337746752e-05
BLOCK 3042,1.4521875787621952e-05
BLOCK 3043,1.719362158952055e-05
BLOCK 3044,1.0681702880071412e-05
BLOCK 3045,1.4600146741226128e-05
BLOCK 3046,1.4989085510174965e-05
BLOCK 3047,9.336297636640615e-06
BLOCK 3048,1.1544594848999183e-05
BLOCK 3049,2.5466692056453963e-05
BLOCK 3050,1.1652025516546171e-05
BLOCK 2059,1.5365850176762926e-05
BLOCK 2060,2.2166197147234296e-05
BLOCK 2061,7.525390447212596e-06
BLOCK 2064,1.9326197139463585e-05
BLOCK 2014,1.1741150763539331e-05
BLOCK 2015,1.4070902238459112e-05
BLOCK 2016,5.826750051859219e-06
BLOCK 2017,6.683666541870289e-06
BLOCK 2018,1.6641217850857585e-05
BLOCK 2019,3.53269010068569e-05
BLOCK 2020,7.944016109373474e-06
BLOCK 2021,1.1756886590899033e-05
BLOCK 2022,4.868293915485518e-05
BLOCK 2023,1.8732149200062327e-06
BLOCK 2024,8.730670398596503e-07
BLOCK 3001,6.021939161539902e-06
BLOCK 3002,6.516179274682009e-06
BLOCK 3003,7.693401715913058e-06
BLOCK 3004,2.0747176226261536e-05
BLOCK 3005,1.2486094989426297e-05
BLOCK 3006,1.3774839736128405e-05
BLOCK 3007,1.603143211290347e-05
BLOCK 3008,2.8788424773780287e-05
BLOCK 3009,2.9775250053896035e-05
BLOCK 3018,2.33361620541987e-06
BLOCK 3019,4.669051858633212e-06
BLOCK 3020,1.101172072753859e-06
BLOCK 3021,9.590681678822772e-07
BLOCK 3022,8.91543530223868e-07
BLOCK 3023,1.0136248420717602e-06
BLOCK 3024,3.482014973046206e-06
BLOCK 3029,2.131980872712063e-06
BLOCK 2030,9.463729751009719e-07
BLOCK 3000,3.580959891226297e-06
BLOCK 3016,3.734504961363565e-06
BLOCK 3032,3.8513829591532145e-06
BLOCK 3033,2.006959557794532e-05
BLOCK 3034,3.532741477976214e-06
BLOCK 3035,6.490261650493871e-06
BLOCK 3036,2.446534544949617e-14
BLOCK 3037,6.482865831072986e-14
BLOCK 3038,1.4607281977967127e-05
BLOCK 4002,2.0330210394745744e-06
BLOCK 4003,1.915451611929731e-06
BLOCK 4004,3.0228176318064933e-06
BLOCK 4005,1.303709514681645e-13
BLOCK 4006,9.556288732755164e-18
BLOCK 4007,2.311852782805904e-16
BLOCK 4008,4.58967838775787e-07
BLOCK 4009,5.076029433299222e-07
BLOCK 4010,5.05986396496789e-07
BLOCK 4011,8.717504216417096e-07
BLOCK 4012,5.542773312519097e-07
BLOCK 4013,1.1782135024612586e-06
BLOCK 4014,5.981219167578594e-07
BLOCK 4015,5.519582525399109e-07
BLOCK 4016,5.842020100240615e-11
BLOCK 4017,5.858738039038423e-07
BLOCK 4018,1.4744134691870658e-11
BLOCK 4019,2.2116659536802094e-06
BLOCK 4020,6.055172566925464e-07
BLOCK 4021,2.04323585072714e-06
BLOCK 4022,3.3200305080544677e-13
BLOCK 4023,3.4319768848930945e-06
BLOCK 4024,3.457888830417979e-06
BLOCK 4025,3.2673366596710036e-06
BLOCK 4026,4.048169174744928e-06
BLOCK 4027,4.540476934712296e-06
BLOCK 4028,4.5482187852337665e-06
BLOCK 4029,4.634114334750604e-06
BLOCK 4030,3.997657372206402e-06
BLOCK 4031,5.846704892603889e-06
BLOCK 4032,4.242379305951465e-06
BLOCK 4033,6.395581519439959e-06
BLOCK 5000,1.024927426470983e-06
BLOCK 5001,9.738924787023683e-07
BLOCK 5002,9.847320773013045e-07
BLOCK 5003,9.89024031460297e-07
BLOCK 5004,9.064246363409157e-07
BLOCK 5005,3.1697363914795657e-07
BLOCK 5006,5.6004936134310266e-08
BLOCK 5007,1.904569695518525e-08
BLOCK 5008,2.852180746588179e-09
BLOCK 5009,3.4885635609846273e-09
BLOCK 5010,1.1412879376630345e-09
BLOCK 5011,2.9143698640901053e-09
BLOCK 5012,5.393490396010346e-09
BLOCK 5013,8.243655566266031e-10
BLOCK 5014,3.2268618304997443e-18
BLOCK 5015,7.375005106102688e-12
BLOCK 5016,6.660937340768335e-12
BLOCK 5017,9.254324587513804e-11
BLOCK 5018,1.3541452184199885e-10
BLOCK 5019,5.67084435719894e-10
BLOCK 5020,2.7934600352986627e-13
BLOCK 5021,3.5923896616964405e-12
BLOCK 5022,3.211191603810621e-22
BLOCK 5023,1.1842363293773421e-18
BLOCK 5024,1.0467826216233759e-19
BLOCK 5025,4.968751805584082e-19
BLOCK 5026,6.141774102961996e-13
BLOCK 5027,4.852577135264363e-07
BLOCK 5028,5.023251771705673e-06
BLOCK 5029,3.0858183433863616e-08
BLOCK 5032,3.135464757007897e-29
BLOCK 5033,1.1420356861934821e-14
BLOCK 5034,1.3546127538787964e-07
BLOCK 5035,1.2602701500333986e-13
BLOCK 2063,7.76749718393863e-06
BLOCK 4034,4.950047726538897e-06
BLOCK 4035,4.160441621504936e-06
BLOCK 4036,4.309657129043422e-06
BLOCK 4037,3.778339481545139e-06
BLOCK 4038,2.2862052562412996e-06
BLOCK 4039,1.7483309947985175e-06
BLOCK 4040,1.3378327794246754e-06
BLOCK 4041,4.49897038882269e-06
BLOCK 4042,2.9396335450450323e-06
BLOCK 4043,4.815996801883489e-06
BLOCK 4044,6.12394878095386e-06
BLOCK 4045,7.1636674077348915e-06
BLOCK 4046,6.516586405306485e-06
BLOCK 4048,5.9673661095498205e-06
BLOCK 4049,6.508593776904168e-06
BLOCK 4050,6.083019766283851e-06
BLOCK 4051,8.197693411629896e-06
BLOCK 4052,7.571561298855259e-06
BLOCK 4053,7.3139638100207705e-06
BLOCK 4054,6.882480323804333e-06
BLOCK 4055,6.890354178949174e-06
BLOCK 4056,7.054310764245787e-06
BLOCK 4058,7.447748579806189e-06
BLOCK 4059,7.330452518997183e-06
BLOCK 4061,5.328475409503004e-06
BLOCK 4062,5.700827742878137e-06
BLOCK 2035,1.4841157398973577e-05
BLOCK 2037,1.7286987992925167e-05
BLOCK 2038,2.1354289422700208e-05
BLOCK 2040,6.251858705946456e-06
BLOCK 2041,1.0206766411593108e-05
BLOCK 2042,8.87999327994425e-06
BLOCK 2043,7.221930945753602e-06
BLOCK 2044,7.086572953389626e-06
BLOCK 1045,2.8062845149225502e-06
BLOCK 1047,1.144230535765131e-06
BLOCK 1041,2.3745162968226313e-06
BLOCK 1042,1.7902469208288907e-06
BLOCK 1043,3.109902113322686e-06
BLOCK 1044,3.879712139809442e-06
BLOCK 1046,4.238479041171769e-06
BLOCK 2033,1.4208732184263597e-05
BLOCK 2045,6.142977141517969e-06
BLOCK 2046,5.7156942353236036e-06
BLOCK 2047,6.225050238925224e-06
BLOCK 2048,6.638084851757335e-06
BLOCK 2049,6.3583762428814e-06
BLOCK 2050,6.085701012660566e-06
BLOCK 2052,7.55128901703371e-06
BLOCK 2062,5.354103497150243e-06
BLOCK 2031,5.687537694836168e-06
BLOCK 2032,5.420057953782727e-06
BLOCK 2034,1.2635033317281422e-05
BLOCK 2036,2.2776141284189755e-05
BLOCK 2039,1.0403366720697844e-05
BLOCK 2053,7.024852739557315e-06
BLOCK 2057,9.078333472124415e-07
BLOCK 2058,3.30497681654094e-06
BLOCK 2065,1.4299720651560816e-05
BLOCK 2066,1.288708957293575e-05
BLOCK 2067,1.0485662678318637e-05
BLOCK 4063,6.151609303100765e-06
BLOCK 4064,7.0879340777437485e-06
BLOCK 4065,1.3212189823665812e-06
