,ethyl_acryl_20 Cumulative Hazard Index PAC2
BLOCK 3029,1.0783606045219224e-07
BLOCK 2030,4.7867752783114375e-08
BLOCK 3000,1.811257372191762e-07
BLOCK 3016,1.8889208056558488e-07
BLOCK 3032,1.948037953452503e-07
BLOCK 3033,1.0151245490496724e-06
BLOCK 3034,1.7868683929438825e-07
BLOCK 3035,3.282788587136286e-07
BLOCK 3036,1.2374625422973702e-15
BLOCK 3037,3.279047765441439e-15
BLOCK 3038,7.388395283370914e-07
BLOCK 4002,1.0283065036811314e-07
BLOCK 4003,9.688396291968043e-08
BLOCK 4004,1.5289477924104325e-07
BLOCK 4005,6.594191338052177e-15
BLOCK 4006,4.833591814419465e-19
BLOCK 4007,1.169340211416127e-17
BLOCK 4008,2.321469401593556e-08
BLOCK 4009,2.5674668278334444e-08
BLOCK 4010,2.5592902984727564e-08
BLOCK 4011,4.409332765157295e-08
BLOCK 4012,2.8035469063156626e-08
BLOCK 4013,5.959429753953554e-08
BLOCK 4014,3.025313782071283e-08
BLOCK 4015,2.7918169552930555e-08
BLOCK 4016,2.954906588308552e-12
BLOCK 4017,2.9633625584437016e-08
BLOCK 4018,7.457615686416909e-13
BLOCK 4019,1.1186654933621676e-07
BLOCK 4020,3.06271957376804e-08
BLOCK 4021,1.0334731776313447e-07
BLOCK 4022,1.6792787175161336e-14
BLOCK 4023,1.7359014406122264e-07
BLOCK 4024,1.7490077595282166e-07
BLOCK 4025,1.652626053355459e-07
BLOCK 4026,2.0475728531897224e-07
BLOCK 4027,2.2965831986596207e-07
BLOCK 4028,2.3004990436445837e-07
BLOCK 4029,2.3439452011070076e-07
BLOCK 4030,2.0220238726063995e-07
BLOCK 4031,2.957276166567711e-07
BLOCK 4032,2.1458047637911295e-07
BLOCK 4033,3.2348991690527007e-07
BLOCK 5000,5.1841054173923483e-08
BLOCK 5001,4.925969531503747e-08
BLOCK 5002,4.980796459116164e-08
BLOCK 5003,5.002505257448786e-08
BLOCK 5004,4.5847157041083104e-08
BLOCK 5005,1.6032596234988267e-08
BLOCK 5006,2.8327419611969e-09
BLOCK 5007,9.633355319932415e-10
BLOCK 5008,1.4426392813665762e-10
BLOCK 5009,1.7645231055713155e-10
BLOCK 5010,5.7726594367908484e-11
BLOCK 5011,1.4740946734868405e-10
BLOCK 5012,2.728039279511117e-10
BLOCK 5013,4.1696590779450893e-11
BLOCK 5014,1.6321537959296592e-19
BLOCK 5015,3.730293768748669e-13
BLOCK 5016,3.369116725862709e-13
BLOCK 5017,4.680857687029196e-12
BLOCK 5018,6.849296234483929e-12
BLOCK 5019,2.8683255217949968e-11
BLOCK 5020,1.4129382167207344e-14
BLOCK 5021,1.8170385751807212e-13
BLOCK 5022,1.6242277608785172e-23
BLOCK 5023,5.989893344679385e-20
BLOCK 5024,5.294649474133809e-21
BLOCK 5025,2.5132055682906163e-20
BLOCK 5026,3.106522820761568e-14
BLOCK 5027,2.4544441650718625e-08
BLOCK 5028,2.5407717707671624e-07
BLOCK 5029,1.5608136905965434e-09
BLOCK 5032,1.5859249555663654e-30
BLOCK 5033,5.77644156526885e-16
BLOCK 5034,6.851661039095685e-09
BLOCK 5035,6.374474078288291e-15
BLOCK 2063,3.928817123128858e-07
BLOCK 4034,2.5037450040593186e-07
BLOCK 4035,2.1043605031676826e-07
BLOCK 4036,2.1798340343671235e-07
BLOCK 4037,1.911092402168253e-07
BLOCK 4038,1.1563676361905737e-07
BLOCK 4039,8.84309654268633e-08
BLOCK 4040,6.766787560033032e-08
BLOCK 4041,2.2755890966533492e-07
BLOCK 4042,1.4868730987605867e-07
BLOCK 4043,2.435941752164172e-07
BLOCK 4044,3.097506733768234e-07
BLOCK 4045,3.6233986970868573e-07
BLOCK 4046,3.2961037058960107e-07
BLOCK 4048,3.018306874916724e-07
BLOCK 4049,3.292061016908525e-07
BLOCK 4050,3.076804748320357e-07
BLOCK 4051,4.146411319256008e-07
BLOCK 4052,3.829712322429011e-07
BLOCK 4053,3.6994189472217937e-07
BLOCK 4054,3.481173652907455e-07
BLOCK 4055,3.4851562661206343e-07
BLOCK 4056,3.568085866802696e-07
BLOCK 4058,3.767087577399562e-07
BLOCK 4059,3.707758972410187e-07
BLOCK 4061,2.69515455664592e-07
BLOCK 4062,2.8834911840767133e-07
BLOCK 2035,7.506689984607389e-07
BLOCK 2037,8.743796466944967e-07
BLOCK 2038,1.0801046456718899e-06
BLOCK 2040,3.1622038545561466e-07
BLOCK 2041,5.162604851993015e-07
BLOCK 2042,4.49152009010757e-07
BLOCK 2043,3.652868522488959e-07
BLOCK 2044,3.5844041528781724e-07
BLOCK 1045,1.419424866660658e-07
BLOCK 1047,5.78754316257309e-08
BLOCK 1041,1.2010355543347467e-07
BLOCK 1042,9.055108216485779e-08
BLOCK 1043,1.5729953142875043e-07
BLOCK 1044,1.962366915203086e-07
BLOCK 1046,2.1438320013055671e-07
BLOCK 2033,7.186807923009888e-07
BLOCK 2045,3.107131320303514e-07
BLOCK 2046,2.891010688583444e-07
BLOCK 2047,3.1486440730996927e-07
BLOCK 2048,3.3575578867661e-07
BLOCK 2049,3.2160806585141656e-07
BLOCK 2050,3.078160928622289e-07
BLOCK 2052,3.8194585577916655e-07
BLOCK 2062,2.7081172996243997e-07
BLOCK 2031,2.876769048609133e-07
BLOCK 2032,2.741477208540776e-07
BLOCK 2034,6.39082758225963e-07
BLOCK 2036,1.1520222248829098e-06
BLOCK 2039,5.262045719821103e-07
BLOCK 2053,3.5531859332631067e-07
BLOCK 2057,4.5918409946137664e-08
BLOCK 2058,1.6716645273099314e-07
BLOCK 2065,7.232830089463156e-07
BLOCK 2066,6.518318189562861e-07
BLOCK 2067,5.303671195802408e-07
BLOCK 4063,3.1114974865772803e-07
BLOCK 4064,3.5850926125637736e-07
BLOCK 4065,6.682754609886628e-08
