,ethyl_acryl_80 Cumulative Hazard Index PAC1
BLOCK 1030,4.416747264085846e-06
BLOCK 1033,2.2348270322336028e-06
BLOCK 1035,1.660152886679788e-06
BLOCK 1037,1.6667240657140374e-06
BLOCK 1038,2.1149755936666073e-06
BLOCK 2009,4.447133114930601e-06
BLOCK 2013,2.167989547318714e-05
BLOCK 2008,4.4572152885054625e-06
BLOCK 1009,1.4483682467597033e-05
BLOCK 1016,1.4688828557161163e-05
BLOCK 1020,4.583293826787557e-06
BLOCK 1026,4.4797359072947094e-06
BLOCK 1027,2.7130207040148415e-06
BLOCK 1028,5.847384857125918e-06
BLOCK 1029,9.725988746452937e-06
BLOCK 1039,2.728356503191255e-06
BLOCK 1040,4.295732299754038e-06
BLOCK 1052,8.215645576601986e-06
BLOCK 1054,1.0541685535886788e-05
BLOCK 2025,2.0223902559110142e-06
BLOCK 2028,9.391382553551762e-06
BLOCK 2029,9.832956796177514e-06
BLOCK 1005,9.094020148516334e-06
BLOCK 1006,2.0243720730173377e-05
BLOCK 1007,1.7755687394086552e-05
BLOCK 1008,2.0700119479565796e-05
BLOCK 1011,7.290147648835897e-06
BLOCK 1024,4.539798460457346e-06
BLOCK 1025,4.913288355775946e-06
BLOCK 3010,4.6014055715114465e-05
BLOCK 3011,4.397356021057378e-05
BLOCK 3012,2.6175315773032464e-05
BLOCK 3013,1.1060144522481406e-05
BLOCK 3014,1.1162416344491604e-05
BLOCK 3015,3.1767473561993706e-06
BLOCK 3017,4.2416885343207575e-06
BLOCK 3025,8.85404003329872e-06
BLOCK 3026,2.308458348098495e-06
BLOCK 3027,9.105672727394145e-06
BLOCK 3028,5.095294684972505e-05
BLOCK 3030,3.05724627577211e-06
BLOCK 3031,5.794641324057305e-06
BLOCK 4047,1.1151635620044591e-05
BLOCK 4057,1.1322232719187763e-05
BLOCK 4000,6.038765635951119e-13
BLOCK 4001,1.1576071928779155e-05
BLOCK 1000,3.264187200600182e-06
BLOCK 1001,3.2383317629796074e-06
BLOCK 1002,4.344255156662547e-06
BLOCK 1003,5.656655728557686e-06
BLOCK 1004,1.1429745847862457e-05
BLOCK 1010,1.8254892259125825e-05
BLOCK 1017,7.582822932821559e-06
BLOCK 1018,5.23267855318975e-06
BLOCK 1019,4.5080145908273865e-06
BLOCK 2000,7.123975445229293e-06
BLOCK 2001,8.969964227603757e-06
BLOCK 2002,9.456332621953891e-06
BLOCK 2003,8.829205991021649e-06
BLOCK 2004,4.335735828691464e-06
BLOCK 2005,2.962041395374325e-06
BLOCK 2006,2.7955841022857712e-06
BLOCK 2007,2.9529274531163998e-06
BLOCK 2010,3.7579429809191575e-06
BLOCK 2011,9.0522414585981e-06
BLOCK 2012,1.563558486285983e-05
BLOCK 2026,3.2324299147589314e-06
BLOCK 2027,3.75264185324813e-06
BLOCK 2051,1.0864011931945586e-05
BLOCK 2054,1.1016776743912231e-05
BLOCK 2055,2.210902352199714e-05
BLOCK 2056,2.108555351033772e-05
BLOCK 5030,7.464329382118893e-15
BLOCK 5031,4.6919616674397036e-12
BLOCK 1012,1.4239178410464952e-05
BLOCK 1013,4.947753685540965e-05
BLOCK 1014,9.517509896325394e-06
BLOCK 1015,1.5255428604876592e-05
BLOCK 1021,4.106511950029086e-06
BLOCK 1022,4.078029874234206e-06
BLOCK 1023,3.8144884870646798e-06
BLOCK 1031,3.368547019156236e-06
BLOCK 1032,3.244779977503015e-06
BLOCK 1034,5.944836877181087e-06
BLOCK 1036,1.878618226128003e-06
BLOCK 1048,5.8973504137149205e-06
BLOCK 1049,5.162838280734838e-06
BLOCK 1050,3.557914433261156e-06
BLOCK 1051,1.0833960343205159e-05
BLOCK 1053,9.797620248537802e-06
BLOCK 1055,3.751869004872416e-15
BLOCK 1056,1.3445994384299623e-17
BLOCK 1057,1.0464645524827148e-17
BLOCK 1058,1.04398073737971e-05
BLOCK 1059,1.6343458649916057e-06
BLOCK 1060,1.7832792174111987e-05
BLOCK 1061,2.2448237575228705e-05
BLOCK 1062,3.733182486865178e-05
BLOCK 1063,1.4405223962600988e-05
BLOCK 1064,1.3066050901780907e-05
BLOCK 1065,6.507572476504635e-06
BLOCK 1066,2.0520383957138636e-05
BLOCK 1067,4.920471419384495e-06
BLOCK 3039,2.937216230189006e-05
BLOCK 3040,2.0705843741935984e-05
BLOCK 3041,1.8719338962636173e-05
BLOCK 3042,2.3234368774315902e-05
BLOCK 3043,2.7509045692118336e-05
BLOCK 3044,1.709025937715265e-05
BLOCK 3045,2.3359598891068903e-05
BLOCK 3046,2.398188398154524e-05
BLOCK 3047,1.4937669585452674e-05
BLOCK 3048,1.8470848945034165e-05
BLOCK 3049,4.074559811384312e-05
BLOCK 3050,1.8642733334073325e-05
BLOCK 2059,2.458469103847503e-05
BLOCK 2060,3.546495000886988e-05
BLOCK 2061,1.2040296954632186e-05
BLOCK 2064,3.092107368981686e-05
BLOCK 2014,1.878532984750076e-05
BLOCK 2015,2.2512830737360447e-05
BLOCK 2016,9.32254630466239e-06
BLOCK 2017,1.069357536653332e-05
BLOCK 2018,2.66252237696539e-05
BLOCK 2019,5.652150298287842e-05
BLOCK 2020,1.2710079781264562e-05
BLOCK 2021,1.8810506485917945e-05
BLOCK 2022,7.789058231069698e-05
BLOCK 2023,2.9970622859942925e-06
BLOCK 2024,1.3968692382075025e-06
BLOCK 3001,9.634840378883644e-06
BLOCK 3002,1.0425603033773684e-05
BLOCK 3003,1.2309107666988948e-05
BLOCK 3004,3.319457833936052e-05
BLOCK 3005,1.9977208163613905e-05
BLOCK 3006,2.2039143628339596e-05
BLOCK 3007,2.5649593147539597e-05
BLOCK 3008,4.606022578679527e-05
BLOCK 3009,4.763910325478535e-05
BLOCK 3018,3.7336842903353208e-06
BLOCK 3019,7.470279617895946e-06
BLOCK 3020,1.7618273559500443e-06
BLOCK 3021,1.5344672973499779e-06
BLOCK 3022,1.4264308180650612e-06
BLOCK 3023,1.6217555998913817e-06
BLOCK 3024,5.57107230116953e-06
BLOCK 3029,3.4110765400295147e-06
BLOCK 2030,1.5141555418264033e-06
BLOCK 3000,5.729379860810024e-06
BLOCK 3016,5.9750452855265905e-06
BLOCK 3032,6.162044991484898e-06
BLOCK 3033,3.211047881340685e-05
BLOCK 3034,5.652232499714992e-06
BLOCK 3035,1.0384135963889037e-05
BLOCK 3036,3.914348715536767e-14
BLOCK 3037,1.0372302974933201e-13
BLOCK 3038,2.3371014959086335e-05
BLOCK 4002,3.2527451169468e-06
BLOCK 4003,3.064639153494717e-06
BLOCK 4004,4.836376555070188e-06
BLOCK 4005,2.0858784417173452e-13
BLOCK 4006,1.5289645757742207e-17
BLOCK 4007,3.698863762037235e-16
BLOCK 4008,7.34328552152811e-07
BLOCK 4009,8.121426011857446e-07
BLOCK 4010,8.095561966598237e-07
BLOCK 4011,1.3947627064027964e-06
BLOCK 4012,8.868195890043079e-07
BLOCK 4013,1.8850902880189165e-06
BLOCK 4014,9.569690162064452e-07
BLOCK 4015,8.831091640702799e-07
BLOCK 4016,9.34697771700083e-11
BLOCK 4017,9.373725690944101e-07
BLOCK 4018,2.358997334084794e-11
BLOCK 4019,3.538569198973977e-06
BLOCK 4020,9.68801238005257e-07
BLOCK 4021,3.2690883700549438e-06
BLOCK 4022,5.311904212255267e-13
BLOCK 4023,5.491013539483791e-06
BLOCK 4024,5.5324715237545565e-06
BLOCK 4025,5.227596349869964e-06
BLOCK 4026,6.47689436560344e-06
BLOCK 4027,7.264565339575622e-06
BLOCK 4028,7.27695196322136e-06
BLOCK 4029,7.414381101352941e-06
BLOCK 4030,6.396077681533199e-06
BLOCK 4031,9.354473180740591e-06
BLOCK 4032,6.78762211690449e-06
BLOCK 4033,1.0232651877901869e-05
BLOCK 5000,1.639839242657298e-06
BLOCK 5001,1.5581855490039852e-06
BLOCK 5002,1.5755284346543306e-06
BLOCK 5003,1.5823953743769174e-06
BLOCK 5004,1.450239939720538e-06
BLOCK 5005,5.071440171646422e-07
BLOCK 5006,8.960545857551777e-08
BLOCK 5007,3.04722856118785e-08
BLOCK 5008,4.563364970640975e-09
BLOCK 5009,5.58154975665376e-09
BLOCK 5010,1.8260109925980652e-09
BLOCK 5011,4.662864850058799e-09
BLOCK 5012,8.629349725498262e-09
BLOCK 5013,1.3189489861793677e-09
BLOCK 5014,5.162838386036941e-18
BLOCK 5015,1.1799686958740516e-11
BLOCK 5016,1.065720963471798e-11
BLOCK 5017,1.4806516277104514e-10
BLOCK 5018,2.1665733710217028e-10
BLOCK 5019,9.073103983523655e-10
BLOCK 5020,4.4694143901000173e-13
BLOCK 5021,5.747666995749948e-12
BLOCK 5022,5.137766705835505e-22
BLOCK 5023,1.8947265487664064e-18
BLOCK 5024,1.674806603019805e-19
BLOCK 5025,7.949786479883769e-19
BLOCK 5026,9.826571065867117e-13
BLOCK 5027,7.763912067244618e-07
BLOCK 5028,8.03698405198641e-06
BLOCK 5029,4.937174949664548e-08
BLOCK 5032,5.0166070491587614e-29
BLOCK 5033,1.8272073576793375e-14
BLOCK 5034,2.167321407392753e-07
BLOCK 5035,2.0163773502385412e-13
BLOCK 2063,1.2427657188675287e-05
BLOCK 4034,7.91986076804906e-06
BLOCK 4035,6.656525390504529e-06
BLOCK 4036,6.895263703632846e-06
BLOCK 4037,6.045178608648117e-06
BLOCK 4038,3.6578288365864182e-06
BLOCK 4039,2.7972534448572973e-06
BLOCK 4040,2.140474179101282e-06
BLOCK 4041,7.198156673928635e-06
BLOCK 4042,4.703285639252147e-06
BLOCK 4043,7.705385127055315e-06
BLOCK 4044,9.798051327018295e-06
BLOCK 4045,1.1461555845955637e-05
BLOCK 4046,1.0426254425040668e-05
BLOCK 4048,9.547525872574592e-06
BLOCK 4049,1.0413466567707954e-05
BLOCK 4050,9.732566686168864e-06
BLOCK 4051,1.311595241621186e-05
BLOCK 4052,1.2114168306334845e-05
BLOCK 4053,1.1702023543602486e-05
BLOCK 4054,1.1011668758490949e-05
BLOCK 4055,1.1024266583784754e-05
BLOCK 4056,1.1286589979293074e-05
BLOCK 4058,1.1916073348396366e-05
BLOCK 4059,1.1728404759815396e-05
BLOCK 4061,8.525328578749694e-06
BLOCK 4062,9.121076094713782e-06
BLOCK 2035,2.3745205446484952e-05
BLOCK 2037,2.7658427871084725e-05
BLOCK 2038,3.416593301145e-05
BLOCK 2040,1.0002701636016677e-05
BLOCK 2041,1.6330381712973568e-05
BLOCK 2042,1.4207602488621623e-05
BLOCK 2043,1.155477496917503e-05
BLOCK 2044,1.1338208076775615e-05
BLOCK 1045,4.489932998940769e-06
BLOCK 1047,1.8307190213994812e-06
BLOCK 1041,3.799122655216875e-06
BLOCK 1042,2.8643171008993622e-06
BLOCK 1043,4.975707932617988e-06
BLOCK 1044,6.207370446685534e-06
BLOCK 1046,6.7813818631291335e-06
BLOCK 2033,2.2733352647601168e-05
BLOCK 2045,9.828495875159525e-06
BLOCK 2046,9.14486183513121e-06
BLOCK 2047,9.95980925639887e-06
BLOCK 2048,1.0620646647617836e-05
BLOCK 2049,1.0173125055847057e-05
BLOCK 2050,9.736856563592583e-06
BLOCK 2052,1.2081733538359476e-05
BLOCK 2062,8.56633240277935e-06
BLOCK 2031,9.099812596681479e-06
BLOCK 2032,8.671856660810477e-06
BLOCK 2034,2.021550300132113e-05
BLOCK 2036,3.644083406248739e-05
BLOCK 2039,1.6644933644809883e-05
BLOCK 2053,1.1239458422806524e-05
BLOCK 2057,1.4524938157599764e-06
BLOCK 2058,5.287818961482209e-06
BLOCK 2065,2.287893023236441e-05
BLOCK 2066,2.0618782032308117e-05
BLOCK 2067,1.677660359268447e-05
BLOCK 4063,9.842306957726766e-06
BLOCK 4064,1.1340385816459789e-05
BLOCK 4065,2.113892827405764e-06
