,ethyl_acryl_20 Cumulative Hazard Index PAC1
BLOCK 2063,3.107337179201914e-06
BLOCK 4034,1.980234685028734e-06
BLOCK 4035,1.6643578525053489e-06
BLOCK 4036,1.724050554453998e-06
BLOCK 4037,1.5115003544421638e-06
BLOCK 4038,9.14581675896181e-07
BLOCK 4039,6.994085447397372e-07
BLOCK 4040,5.351913797480674e-07
BLOCK 4041,1.7997841037167404e-06
BLOCK 4042,1.1759814508379181e-06
BLOCK 4043,1.9266084767116637e-06
BLOCK 4044,2.449846234889421e-06
BLOCK 4045,2.86577896951415e-06
BLOCK 4046,2.606918385572299e-06
BLOCK 4048,2.3872063465250445e-06
BLOCK 4049,2.6037209861003796e-06
BLOCK 4050,2.4334728463988276e-06
BLOCK 4051,3.2794344070479335e-06
BLOCK 4052,3.0289542913756723e-06
BLOCK 4053,2.925904076439056e-06
BLOCK 4054,2.753291889117716e-06
BLOCK 4055,2.7564417741135923e-06
BLOCK 4056,2.8220315491984973e-06
BLOCK 4058,2.979423811216017e-06
BLOCK 4059,2.932500278178966e-06
BLOCK 4061,2.1316222402563184e-06
BLOCK 4062,2.2805793910424924e-06
BLOCK 2035,5.937109351462205e-06
BLOCK 2037,6.9155481147655585e-06
BLOCK 2038,8.54264583395041e-06
BLOCK 2040,2.501015775876224e-06
BLOCK 2041,4.08315111021266e-06
BLOCK 2042,3.5523840712668946e-06
BLOCK 2043,2.8890869223321743e-06
BLOCK 2044,2.8349378300036456e-06
BLOCK 1045,1.1226360309043386e-06
BLOCK 1047,4.577420501307804e-07
BLOCK 1041,9.499099384283911e-07
BLOCK 1042,7.161767407584207e-07
BLOCK 1043,1.2440962940273896e-06
BLOCK 1044,1.5520538329333496e-06
BLOCK 1046,1.6955762192144022e-06
BLOCK 2033,5.6841117209260015e-06
BLOCK 2045,2.4574584078764154e-06
BLOCK 2046,2.2865266355159953e-06
BLOCK 2047,2.490291221451572e-06
BLOCK 2048,2.6555230558968234e-06
BLOCK 2049,2.5436274299157476e-06
BLOCK 2050,2.4345454617285375e-06
BLOCK 2052,3.020844495707952e-06
BLOCK 2062,2.1418745915211176e-06
BLOCK 2031,2.2752627929908614e-06
BLOCK 2032,2.1682592467549772e-06
BLOCK 2034,5.054563633241708e-06
BLOCK 2036,9.111448505892103e-06
BLOCK 2039,4.161799796585783e-06
BLOCK 2053,2.8102470563080936e-06
BLOCK 2057,3.631728786649069e-07
BLOCK 2058,1.3221346715996736e-06
BLOCK 2065,5.720511070757228e-06
BLOCK 2066,5.155397113563353e-06
BLOCK 2067,4.194721763952815e-06
BLOCK 4063,2.4609116484747585e-06
BLOCK 4064,2.835482339027711e-06
BLOCK 4065,5.28545137327397e-07
