,ethyl_acryl_100 Cumulative Hazard Index PAC2
BLOCK 2026,5.042568609714669e-07
BLOCK 2027,5.835175413919967e-07
BLOCK 2051,1.6847980713357849e-06
BLOCK 2054,1.7078614668144679e-06
BLOCK 2055,3.458547966919918e-06
BLOCK 2056,3.287481277606747e-06
BLOCK 5030,6.230529956877745e-15
BLOCK 5031,1.7733395153563802e-12
BLOCK 1012,2.2180912222172005e-06
BLOCK 1013,7.3298268648250285e-06
BLOCK 1014,1.679205625668612e-06
BLOCK 1015,2.3740987828561067e-06
BLOCK 1021,6.382583139433924e-07
BLOCK 1022,6.338421117771543e-07
BLOCK 1023,5.95943855489816e-07
BLOCK 1031,5.254698097567277e-07
BLOCK 1032,5.07136288044626e-07
BLOCK 1034,9.190170185807333e-07
BLOCK 1036,2.992147554898953e-07
BLOCK 1048,9.225213162854957e-07
BLOCK 1049,7.996798933323971e-07
BLOCK 1050,5.553277721347735e-07
BLOCK 1051,1.68204756477084e-06
BLOCK 1053,1.5235402283408453e-06
BLOCK 1055,2.1835539719480942e-15
BLOCK 1056,8.878643182395288e-18
BLOCK 1057,1.1722703182986377e-17
BLOCK 1058,1.6332363160892507e-06
BLOCK 1059,2.590848164373395e-07
BLOCK 1060,2.8297954705872868e-06
BLOCK 1061,3.5962399413559977e-06
BLOCK 1062,5.849406885830377e-06
BLOCK 1063,2.2515177806640167e-06
BLOCK 1064,2.032588779090119e-06
BLOCK 1065,1.0045325303878275e-06
BLOCK 1066,3.210920501110567e-06
BLOCK 1067,7.777226212409096e-07
BLOCK 3039,4.738229463008422e-06
BLOCK 3040,3.352075664717149e-06
BLOCK 3041,3.037690220333762e-06
BLOCK 3042,3.752972130286457e-06
BLOCK 3043,4.4216054032055185e-06
BLOCK 3044,2.7825665822151823e-06
BLOCK 3045,3.7052877423571156e-06
BLOCK 3046,3.7598205295061257e-06
BLOCK 3047,2.3929113625260976e-06
BLOCK 3048,2.991755404334588e-06
BLOCK 3049,6.408239907062154e-06
BLOCK 3050,3.016733691043315e-06
BLOCK 2059,3.881113988115656e-06
BLOCK 2060,5.511480091621625e-06
BLOCK 2061,1.8589729374239748e-06
BLOCK 2064,4.879582082001082e-06
BLOCK 2014,2.893675892715026e-06
BLOCK 2015,3.4639584105319603e-06
BLOCK 2016,1.5230642855276132e-06
BLOCK 2017,1.7155176956917183e-06
BLOCK 2018,4.121092419919979e-06
BLOCK 2019,8.729995397801323e-06
BLOCK 2020,2.3916213343884804e-06
BLOCK 2021,2.9519791205128877e-06
BLOCK 2022,1.1946759346904343e-05
BLOCK 2023,4.7409156340952e-07
BLOCK 2024,2.226670666727776e-07
BLOCK 3001,1.5024337618446945e-06
BLOCK 3002,1.6339887671324249e-06
BLOCK 3003,1.9088493026709748e-06
BLOCK 3004,5.11495436811476e-06
BLOCK 3005,3.1181892125096596e-06
BLOCK 3006,3.3828889930140887e-06
BLOCK 3007,3.948516770678823e-06
BLOCK 3008,7.0891159764393305e-06
BLOCK 3009,7.325192228589587e-06
BLOCK 3018,5.930184444047962e-07
BLOCK 3019,1.191108898092112e-06
BLOCK 3020,2.7370763949095294e-07
BLOCK 3021,2.4130174643930533e-07
BLOCK 3022,2.2170166728592324e-07
BLOCK 3023,2.558726136398978e-07
BLOCK 3024,8.694214867378266e-07
BLOCK 3029,5.42492051386239e-07
BLOCK 2030,2.418169394439323e-07
BLOCK 3000,8.906926629551432e-07
BLOCK 3016,9.384242036702378e-07
BLOCK 3032,1.0179225490966833e-06
BLOCK 3033,5.176731239057723e-06
BLOCK 3034,8.82498147741305e-07
BLOCK 3035,1.6001521744047169e-06
BLOCK 3036,1.3985700029498528e-16
BLOCK 3037,2.0898670148693292e-16
BLOCK 3038,3.669782544426619e-06
BLOCK 4002,5.360740109740948e-07
BLOCK 4003,4.857092050617313e-07
BLOCK 4004,7.584455329006304e-07
BLOCK 4005,8.287250652241659e-14
BLOCK 4006,9.256348801021229e-18
BLOCK 4007,1.5737960073553615e-16
BLOCK 4008,1.1465896859980131e-07
BLOCK 4009,1.2670113441232942e-07
BLOCK 4010,1.2665754360750233e-07
BLOCK 4011,2.246972779527838e-07
BLOCK 4012,1.382674229505357e-07
BLOCK 4013,2.9690136325001706e-07
BLOCK 4014,1.5045354593677465e-07
BLOCK 4015,1.3850414002106982e-07
BLOCK 4016,1.871492412344743e-10
BLOCK 4017,1.4701642704167139e-07
BLOCK 4018,6.014460016570475e-12
BLOCK 4019,5.516641152284187e-07
BLOCK 4020,1.509589502754248e-07
BLOCK 4021,5.127712224097448e-07
BLOCK 4022,1.2130703399798171e-15
BLOCK 4023,8.508825607877454e-07
BLOCK 4024,8.566794676579735e-07
BLOCK 4025,8.102315337251986e-07
BLOCK 4026,1.0004520825693008e-06
BLOCK 4027,1.1202654422286196e-06
BLOCK 4028,1.1227818046684233e-06
BLOCK 4029,1.1476694372255092e-06
BLOCK 4030,9.897404005981948e-07
BLOCK 4031,1.4423317624863445e-06
BLOCK 4032,1.050625984843792e-06
BLOCK 4033,1.5724706781659172e-06
BLOCK 5000,3.3508089616221097e-07
BLOCK 5001,3.1306181235639036e-07
BLOCK 5002,3.081548230635306e-07
BLOCK 5003,3.030121036583462e-07
BLOCK 5004,2.7265030804742554e-07
BLOCK 5005,1.1985293999847553e-07
BLOCK 5006,2.8046322428409702e-08
BLOCK 5007,1.4371649930322053e-08
BLOCK 5008,3.1481778804894687e-09
BLOCK 5009,3.3872862517363566e-09
BLOCK 5010,1.2693223881739854e-09
BLOCK 5011,2.523914109950392e-09
BLOCK 5012,3.875588868011904e-09
BLOCK 5013,8.183947826564128e-10
BLOCK 5014,1.6049122972544748e-16
BLOCK 5015,2.659818835596282e-11
BLOCK 5016,1.3079844053281974e-11
BLOCK 5017,1.843113218976564e-10
BLOCK 5018,2.822147679458802e-10
BLOCK 5019,7.880683546295429e-10
BLOCK 5020,5.341466053083463e-13
BLOCK 5021,3.470345843842668e-12
BLOCK 5022,5.551192747061025e-21
BLOCK 5023,1.1914455191448402e-17
BLOCK 5024,4.430368639608474e-18
BLOCK 5025,2.232767242032786e-20
BLOCK 5026,1.3419419918489337e-12
BLOCK 5027,1.3411901636826657e-07
BLOCK 5028,1.268095206554125e-06
BLOCK 5029,1.4203546992324836e-08
BLOCK 5032,2.269472589723648e-27
BLOCK 5033,1.5850047519789713e-14
BLOCK 5034,3.9544066080196856e-08
BLOCK 5035,8.752896968390972e-13
BLOCK 2063,1.9262282399069223e-06
BLOCK 4034,1.2215155461273757e-06
BLOCK 4035,1.0300781699182324e-06
BLOCK 4036,1.0654730160130271e-06
BLOCK 4037,9.369451274543804e-07
BLOCK 4038,5.775087795657071e-07
BLOCK 4039,4.424959746280371e-07
BLOCK 4040,3.3967562368795877e-07
BLOCK 4041,1.1154777194115952e-06
BLOCK 4042,7.409345762397708e-07
BLOCK 4043,1.1947504833235308e-06
BLOCK 4044,1.5036972670450472e-06
BLOCK 4045,1.7546863418734746e-06
BLOCK 4046,1.6002360526024256e-06
BLOCK 4048,1.4698194774595826e-06
BLOCK 4049,1.6014904254440887e-06
BLOCK 4050,1.4971671385836983e-06
BLOCK 4051,2.0069641453590148e-06
BLOCK 4052,1.8548055241595047e-06
BLOCK 4053,1.7923872336321178e-06
BLOCK 4054,1.6873055881265822e-06
BLOCK 4055,1.6886897173249088e-06
BLOCK 4056,1.7279519004449788e-06
BLOCK 4058,1.8224110151495155e-06
BLOCK 4059,1.7944376461150916e-06
BLOCK 4061,1.3210206620780873e-06
BLOCK 4062,1.4080754645285924e-06
BLOCK 2035,3.6410383286565866e-06
BLOCK 2037,4.225431815668409e-06
BLOCK 2038,5.2938827403373714e-06
BLOCK 2040,1.569072319744334e-06
BLOCK 2041,2.5673792131990524e-06
BLOCK 2042,2.22805807600324e-06
BLOCK 2043,1.7910729902583973e-06
BLOCK 2044,1.7580091128907417e-06
BLOCK 1045,7.084222170418551e-07
BLOCK 1047,2.8896967177019334e-07
BLOCK 1041,5.947622941249385e-07
BLOCK 1042,4.5768766143807057e-07
BLOCK 1043,7.897818203427534e-07
BLOCK 1044,9.717603418854857e-07
BLOCK 1046,1.0589669671535847e-06
BLOCK 2033,3.5649727921335163e-06
BLOCK 2045,1.523693017965317e-06
BLOCK 2046,1.4191321530433475e-06
BLOCK 2047,1.5439829378210328e-06
BLOCK 2048,1.6463596959748126e-06
BLOCK 2049,1.5771963108035345e-06
BLOCK 2050,1.5100130653011765e-06
BLOCK 2052,1.8775313540375164e-06
BLOCK 2062,1.3311554177815488e-06
BLOCK 2031,1.4139996749921261e-06
BLOCK 2032,1.3509809248101967e-06
BLOCK 2034,3.099685086551127e-06
BLOCK 2036,5.642069076285239e-06
BLOCK 2039,2.6287368705709354e-06
BLOCK 2053,1.7435632503832784e-06
BLOCK 2057,2.3635568342127527e-07
BLOCK 2058,8.374692608303164e-07
BLOCK 2065,3.547118693956397e-06
BLOCK 2066,3.1975241432989017e-06
BLOCK 2067,2.611585097261525e-06
BLOCK 4063,1.5150380985095083e-06
BLOCK 4064,1.7369666602370682e-06
BLOCK 4065,3.3547064556182084e-07
