,ethyl_acryl_20 Cumulative Hazard Index PAC3
BLOCK 3039,7.495833609325924e-07
BLOCK 3040,5.302951582390618e-07
BLOCK 3041,4.805596821780173e-07
BLOCK 3042,5.937165949578812e-07
BLOCK 3043,6.994937380571977e-07
BLOCK 3044,4.4019936708410684e-07
BLOCK 3045,5.861729704780752e-07
BLOCK 3046,5.948000051523779e-07
BLOCK 3047,3.785562846923087e-07
BLOCK 3048,4.73292838301145e-07
BLOCK 3049,1.0137774129976699e-06
BLOCK 3050,4.772443793245677e-07
BLOCK 2059,6.139885140824505e-07
BLOCK 2060,8.71910869459609e-07
BLOCK 2061,2.940877374546261e-07
BLOCK 2064,7.719452098148273e-07
BLOCK 2014,4.577767535415564e-07
BLOCK 2015,5.479949014222431e-07
BLOCK 2016,2.4094731058831285e-07
BLOCK 2017,2.7139325566969654e-07
BLOCK 2018,6.519528720494041e-07
BLOCK 2019,1.3810769069539993e-06
BLOCK 2020,3.7835220347702756e-07
BLOCK 2021,4.670002683137153e-07
BLOCK 2022,1.8899658814369838e-06
BLOCK 2023,7.500083106246632e-08
BLOCK 2024,3.5225716590687964e-08
BLOCK 3001,2.376835815095984e-07
BLOCK 3002,2.5849545729166995e-07
BLOCK 3003,3.0197813064575955e-07
BLOCK 3004,8.091808799470731e-07
BLOCK 3005,4.932945456070644e-07
BLOCK 3006,5.351697972506705e-07
BLOCK 3007,6.246515696993958e-07
BLOCK 3008,1.1214913547657552e-06
BLOCK 3009,1.1588383916504576e-06
BLOCK 3018,9.381494968159042e-08
BLOCK 3019,1.884322863717364e-07
BLOCK 3020,4.3300286304051075e-08
BLOCK 3021,3.8173705074223224e-08
BLOCK 3022,3.507299133272184e-08
BLOCK 3023,4.0478802303724625e-08
BLOCK 3024,1.3754164613255509e-07
BLOCK 3029,8.582172271984601e-08
BLOCK 2030,3.82552081139034e-08
BLOCK 3000,1.409067258283456e-07
BLOCK 3016,1.4845780983367663e-07
BLOCK 3032,1.610343719057675e-07
BLOCK 3033,8.189539217363843e-07
BLOCK 3034,1.3961036137340376e-07
BLOCK 3035,2.531425407439688e-07
BLOCK 3036,2.2125243437345794e-17
BLOCK 3037,3.306149592665118e-17
BLOCK 3038,5.805560821861307e-07
BLOCK 4002,8.480639487633504e-08
BLOCK 4003,7.683873083995967e-08
BLOCK 4004,1.1998535657135487e-07
BLOCK 4005,1.31103511243923e-14
BLOCK 4006,1.464345510997792e-18
BLOCK 4007,2.4897302037092785e-17
BLOCK 4008,1.813893896762316e-08
BLOCK 4009,2.004399806050448e-08
BLOCK 4010,2.0037102036949022e-08
BLOCK 4011,3.554689406986052e-08
BLOCK 4012,2.187377382456805e-08
BLOCK 4013,4.6969511178783664e-08
BLOCK 4014,2.3801606804392373e-08
BLOCK 4015,2.191122223830706e-08
BLOCK 4016,2.9606830639107944e-11
BLOCK 4017,2.3257857888593638e-08
BLOCK 4018,9.51481811637111e-13
BLOCK 4019,8.727273443111589e-08
BLOCK 4020,2.3881561286494367e-08
BLOCK 4021,8.111991605391083e-08
BLOCK 4022,1.9190656543517783e-16
BLOCK 4023,1.3460880581103155e-07
BLOCK 4024,1.3552587092337407e-07
BLOCK 4025,1.2817785228106908e-07
BLOCK 4026,1.5827056084112962e-07
BLOCK 4027,1.77224919535492e-07
BLOCK 4028,1.7762300566232028e-07
BLOCK 4029,1.8156020528581652e-07
BLOCK 4030,1.565759830171075e-07
BLOCK 4031,2.2817550280013137e-07
BLOCK 4032,1.6620802410491542e-07
BLOCK 4033,2.487633545630724e-07
BLOCK 5000,5.300947670231658e-08
BLOCK 5001,4.9526078742661026e-08
BLOCK 5002,4.8749797738349615e-08
BLOCK 5003,4.7936224456142256e-08
BLOCK 5004,4.313301748280748e-08
BLOCK 5005,1.896062026609155e-08
BLOCK 5006,4.436901334520513e-09
BLOCK 5007,2.273581248232239e-09
BLOCK 5008,4.980387241466836e-10
BLOCK 5009,5.358654393671327e-10
BLOCK 5010,2.0080558555944909e-10
BLOCK 5011,3.992807938095513e-10
BLOCK 5012,6.131144453761419e-10
BLOCK 5013,1.2946927044005887e-10
BLOCK 5014,2.5389558761770727e-17
BLOCK 5015,4.2078079118443285e-12
BLOCK 5016,2.0692187962775855e-12
BLOCK 5017,2.9157874519284026e-11
BLOCK 5018,4.464610587419086e-11
BLOCK 5019,1.2467165858463208e-10
BLOCK 5020,8.450148114683093e-14
BLOCK 5021,5.490053872516337e-13
BLOCK 5022,8.78193373497926e-22
BLOCK 5023,1.8848553949973172e-18
BLOCK 5024,7.008800736593141e-19
BLOCK 5025,3.532216382784656e-21
BLOCK 5026,2.1229393727758202e-13
BLOCK 5027,2.1217499878207116e-08
BLOCK 5028,2.0061144660305816e-07
BLOCK 5029,2.246987524515322e-09
BLOCK 5032,3.59028389112531e-28
BLOCK 5033,2.507462330302966e-15
BLOCK 5034,6.255833363231481e-09
BLOCK 5035,1.3846999134772683e-13
BLOCK 2063,3.047274618641948e-07
BLOCK 4034,1.9324258895562516e-07
BLOCK 4035,1.6295737947236465e-07
BLOCK 4036,1.6855681020963898e-07
BLOCK 4037,1.482238213935613e-07
BLOCK 4038,9.136133556522375e-08
BLOCK 4039,7.000243919175453e-08
BLOCK 4040,5.373635819427643e-08
BLOCK 4041,1.7646750637337805e-07
BLOCK 4042,1.1721514000639826e-07
BLOCK 4043,1.8900838166602307e-07
BLOCK 4044,2.378834668216186e-07
BLOCK 4045,2.7758969796471785e-07
BLOCK 4046,2.531558101944751e-07
BLOCK 4048,2.3252403297049476e-07
BLOCK 4049,2.533542507761013e-07
BLOCK 4050,2.368504067561249e-07
BLOCK 4051,3.174998047465275e-07
BLOCK 4052,2.9342845666935303e-07
BLOCK 4053,2.8355394291638697e-07
BLOCK 4054,2.669301272853993e-07
BLOCK 4055,2.6714909519831827e-07
BLOCK 4056,2.7336033494735463e-07
BLOCK 4058,2.883036763840077e-07
BLOCK 4059,2.838783162065126e-07
BLOCK 4061,2.0898420295440425e-07
BLOCK 4062,2.227561892871939e-07
BLOCK 2035,5.760087747936786e-07
BLOCK 2037,6.684592644800318e-07
BLOCK 2038,8.374871769856438e-07
BLOCK 2040,2.482257375170449e-07
BLOCK 2041,4.0615693149574204e-07
BLOCK 2042,3.524766527248587e-07
BLOCK 2043,2.833460308739569e-07
BLOCK 2044,2.781153571558094e-07
BLOCK 1045,1.1207171593424546e-07
BLOCK 1047,4.5714725186728345e-08
BLOCK 1041,9.40908250363809e-08
BLOCK 1042,7.24057494886076e-08
BLOCK 1043,1.249427272186393e-07
BLOCK 1044,1.5373155495703604e-07
BLOCK 1046,1.6752755951409405e-07
BLOCK 2033,5.639752798008258e-07
BLOCK 2045,2.410467754575133e-07
BLOCK 2046,2.2450534681584016e-07
BLOCK 2047,2.4425662133712723e-07
BLOCK 2048,2.604525263808581e-07
BLOCK 2049,2.4951094511829805e-07
BLOCK 2050,2.3888262005401567e-07
BLOCK 2052,2.9702366118043415e-07
BLOCK 2062,2.1058751159568895e-07
BLOCK 2031,2.2369339370601653e-07
BLOCK 2032,2.1372388781105528e-07
BLOCK 2034,4.903672106108582e-07
BLOCK 2036,8.925699217045748e-07
BLOCK 2039,4.158636540997938e-07
BLOCK 2053,2.7583003554898357e-07
BLOCK 2057,3.739124264402982e-08
BLOCK 2058,1.3248683461023135e-07
BLOCK 2065,5.611507785767907e-07
BLOCK 2066,5.058452556401315e-07
BLOCK 2067,4.131502599968705e-07
BLOCK 4063,2.3967757549264615e-07
BLOCK 4064,2.747864613086273e-07
BLOCK 4065,5.307113468388159e-08
