,ethyl_acryl_100 Cumulative Hazard Index PAC1
BLOCK 3007,3.122917809536888e-05
BLOCK 3008,5.6068462722747454e-05
BLOCK 3009,5.79356112624813e-05
BLOCK 3018,4.6902367875652074e-06
BLOCK 3019,9.42058855763761e-06
BLOCK 3020,2.164778603246628e-06
BLOCK 3021,1.9084774491108693e-06
BLOCK 3022,1.7534586412613931e-06
BLOCK 3023,2.0237197624246453e-06
BLOCK 3024,6.876333576926445e-06
BLOCK 3029,4.2906189518729825e-06
BLOCK 2030,1.9125521574201916e-06
BLOCK 3000,7.044569243372502e-06
BLOCK 3016,7.422082338119152e-06
BLOCK 3032,8.050841979219225e-06
BLOCK 3033,4.094323798163834e-05
BLOCK 3034,6.979758077590322e-06
BLOCK 3035,1.2655749015746404e-05
BLOCK 3036,1.1061417296057925e-15
BLOCK 3037,1.6528948208511965e-15
BLOCK 3038,2.9024643760465073e-05
BLOCK 4002,4.239858086795114e-06
BLOCK 4003,3.84151825821551e-06
BLOCK 4004,5.998614669304986e-06
BLOCK 4005,6.554461879500221e-13
BLOCK 4006,7.320930415353153e-17
BLOCK 4007,1.244729569453786e-15
BLOCK 4008,9.068482061984287e-07
BLOCK 4009,1.0020907903520599e-06
BLOCK 4010,1.001746026713882e-06
BLOCK 4011,1.7771511983538352e-06
BLOCK 4012,1.0935696178815097e-06
BLOCK 4013,2.3482198729774077e-06
BLOCK 4014,1.189950772409036e-06
BLOCK 4015,1.0954418347120975e-06
BLOCK 4016,1.4801803624908421e-09
BLOCK 4017,1.1627662866023099e-06
BLOCK 4018,4.7568911040148305e-11
BLOCK 4019,4.3631616386247655e-06
BLOCK 4020,1.1939480612692689e-06
BLOCK 4021,4.055554213604345e-06
BLOCK 4022,9.594283598022192e-15
BLOCK 4023,6.729707526230352e-06
BLOCK 4024,6.775555789658518e-06
BLOCK 4025,6.408194857644753e-06
BLOCK 4026,7.912666471229923e-06
BLOCK 4027,8.86028122489908e-06
BLOCK 4028,8.880183364195709e-06
BLOCK 4029,9.077021912601755e-06
BLOCK 4030,7.827946804731181e-06
BLOCK 4031,1.140753303057382e-05
BLOCK 4032,8.30949642558272e-06
BLOCK 4033,1.2436813545494075e-05
BLOCK 5000,2.6501852696465774e-06
BLOCK 5001,2.476034334091451e-06
BLOCK 5002,2.4372245096842874e-06
BLOCK 5003,2.396550274388738e-06
BLOCK 5004,2.1564160727387293e-06
BLOCK 5005,9.47927798169761e-07
BLOCK 5006,2.2182091375196767e-07
BLOCK 5007,1.1366668581254713e-07
BLOCK 5008,2.4899225054780343e-08
BLOCK 5009,2.6790354900096637e-08
BLOCK 5010,1.003918616101243e-08
BLOCK 5011,1.9961866142334917e-08
BLOCK 5012,3.065238468336688e-08
BLOCK 5013,6.472758735555265e-09
BLOCK 5014,1.2693397260103574e-15
BLOCK 5015,2.103674897244332e-10
BLOCK 5016,1.0344967569413925e-10
BLOCK 5017,1.4577350004632824e-09
BLOCK 5018,2.232062255571962e-09
BLOCK 5019,6.232904259342748e-09
BLOCK 5020,4.224614060166012e-12
BLOCK 5021,2.7447280764937465e-11
BLOCK 5022,4.390488809039175e-20
BLOCK 5023,9.423250924145553e-17
BLOCK 5024,3.504018833144884e-17
BLOCK 5025,1.7659159096077487e-19
BLOCK 5026,1.0613541208259749e-11
BLOCK 5027,1.0607594930944717e-06
BLOCK 5028,1.0029480270018985e-05
BLOCK 5029,1.1233714439384191e-07
BLOCK 5032,1.794946502781431e-26
BLOCK 5033,1.2535946674742772e-13
BLOCK 5034,3.1275761354337516e-07
BLOCK 5035,6.922745784091043e-12
BLOCK 2063,1.5234714261082026e-05
BLOCK 4034,9.661077501189244e-06
BLOCK 4035,8.146981889353291e-06
BLOCK 4036,8.426922944830305e-06
BLOCK 4037,7.410384189866462e-06
BLOCK 4038,4.567569438383322e-06
BLOCK 4039,3.4997408902399276e-06
BLOCK 4040,2.6865253873502205e-06
BLOCK 4041,8.822414689891709e-06
BLOCK 4042,5.860118921169099e-06
BLOCK 4043,9.449390186286109e-06
BLOCK 4044,1.1892878384810824e-05
BLOCK 4045,1.387797379481748e-05
BLOCK 4046,1.2656412416037368e-05
BLOCK 4048,1.1624935867180333e-05
BLOCK 4049,1.2666333364875977e-05
BLOCK 4050,1.1841231005161979e-05
BLOCK 4051,1.5873261876930387e-05
BLOCK 4052,1.4669825509261544e-05
BLOCK 4053,1.417615357509038e-05
BLOCK 4054,1.3345053287910244e-05
BLOCK 4055,1.3356000491569727e-05
BLOCK 4056,1.3666528667155737e-05
BLOCK 4058,1.4413614392546171e-05
BLOCK 4059,1.419237047381936e-05
BLOCK 4061,1.044807250916305e-05
BLOCK 4062,1.1136596855817055e-05
BLOCK 2035,2.8797303144829367e-05
BLOCK 2037,3.3419324360286493e-05
BLOCK 2038,4.186979985539557e-05
BLOCK 2040,1.2409935619796097e-05
BLOCK 2041,2.0305635595301596e-05
BLOCK 2042,1.7621913873843807e-05
BLOCK 2043,1.4165759104770968e-05
BLOCK 2044,1.3904253892863138e-05
BLOCK 1045,5.602975716603761e-06
BLOCK 1047,2.2854874040006213e-06
BLOCK 1041,4.7040290535336075e-06
BLOCK 1042,3.6198933222829217e-06
BLOCK 1043,6.246456215438135e-06
BLOCK 1044,7.685740885821567e-06
BLOCK 1046,8.375466012941988e-06
BLOCK 2033,2.819569390141966e-05
BLOCK 2045,1.2051026596634771e-05
BLOCK 2046,1.1224045210433754e-05
BLOCK 2047,1.2211501417311811e-05
BLOCK 2048,1.3021208504528065e-05
BLOCK 2049,1.247418900362796e-05
BLOCK 2050,1.1942830607382045e-05
BLOCK 2052,1.4849566163751275e-05
BLOCK 2062,1.0528229213363155e-05
BLOCK 2031,1.1183451974937724e-05
BLOCK 2032,1.0685030950771548e-05
BLOCK 2034,2.4515691139086176e-05
BLOCK 2036,4.462363723971051e-05
BLOCK 2039,2.0790918885424662e-05
BLOCK 2053,1.3790000253031391e-05
BLOCK 2057,1.8693585870591768e-06
BLOCK 2058,6.6236205174761394e-06
BLOCK 2065,2.8054484215836992e-05
BLOCK 2066,2.5289509133364037e-05
BLOCK 2067,2.065526395106843e-05
BLOCK 4063,1.198257405184793e-05
BLOCK 4064,1.3737827221874995e-05
BLOCK 4065,2.6532678330798555e-06
