,ethyl_acryl_100 Cumulative Hazard Index PAC3
BLOCK 1003,7.0679927269362e-07
BLOCK 1004,1.4479331791945034e-06
BLOCK 1010,2.320757823511039e-06
BLOCK 1017,9.738259040248666e-07
BLOCK 1018,6.672363547702231e-07
BLOCK 1019,5.739086789315158e-07
BLOCK 2000,9.03088444561409e-07
BLOCK 2001,1.142533451154754e-06
BLOCK 2002,1.2054012268394994e-06
BLOCK 2003,1.1242326941088437e-06
BLOCK 2004,5.517679030868869e-07
BLOCK 2005,3.747785465044931e-07
BLOCK 2006,3.531320993491351e-07
BLOCK 2007,3.7346492996261244e-07
BLOCK 2010,4.773554074829634e-07
BLOCK 2011,1.1528991075600597e-06
BLOCK 2012,2.010072513074457e-06
BLOCK 2026,4.0947738606729754e-07
BLOCK 2027,4.76988216863117e-07
BLOCK 2051,1.385103470367384e-06
BLOCK 2054,1.4051406220476736e-06
BLOCK 2055,2.7910876614056054e-06
BLOCK 2056,2.672459260743877e-06
BLOCK 5030,1.3238873808058784e-16
BLOCK 5031,2.170823289613627e-13
BLOCK 1012,1.806890981821775e-06
BLOCK 1013,6.529106985642069e-06
BLOCK 1014,1.0573024974900199e-06
BLOCK 1015,1.937870509712772e-06
BLOCK 1021,5.221675676948952e-07
BLOCK 1022,5.185303545504852e-07
BLOCK 1023,4.823818661389383e-07
BLOCK 1031,4.2673297397322333e-07
BLOCK 1032,4.102024026518528e-07
BLOCK 1034,7.600530829245161e-07
BLOCK 1036,2.3297457796136244e-07
BLOCK 1048,7.449195475168681e-07
BLOCK 1049,6.587561964617718e-07
BLOCK 1050,4.504301547785682e-07
BLOCK 1051,1.3795790589214272e-06
BLOCK 1053,1.2455037802230716e-06
BLOCK 1055,1.0607969536774284e-16
BLOCK 1056,3.4002299735827793e-19
BLOCK 1057,1.3510389467496608e-19
BLOCK 1058,1.3186988604619113e-06
BLOCK 1059,2.037240246624693e-07
BLOCK 1060,2.2164122332528142e-06
BLOCK 1061,2.7611668204061737e-06
BLOCK 1062,4.70370583388264e-06
BLOCK 1063,1.8224977175936073e-06
BLOCK 1064,1.6610635210112024e-06
BLOCK 1065,8.332620562408517e-07
BLOCK 1066,2.5900976041256105e-06
BLOCK 1067,6.135759198277958e-07
BLOCK 3039,3.58502907478685e-06
BLOCK 3040,2.5240922733190844e-06
BLOCK 3041,2.276861649874807e-06
BLOCK 3042,2.8371568769107603e-06
BLOCK 3043,3.3724501486363677e-06
BLOCK 3044,2.0706554612151913e-06
BLOCK 3045,2.9009489333738587e-06
BLOCK 3046,3.0191211599525256e-06
BLOCK 3047,1.835932574197162e-06
BLOCK 3048,2.2511423210737694e-06
BLOCK 3049,5.107099072201148e-06
BLOCK 3050,2.2667554935163833e-06
BLOCK 2059,3.0754467087572723e-06
BLOCK 2060,4.5092676661336275e-06
BLOCK 2061,1.5434824941747287e-06
BLOCK 2064,3.86776949166113e-06
BLOCK 2014,2.4125865935731986e-06
BLOCK 2015,2.8954579640214202e-06
BLOCK 2016,1.12244250409667e-06
BLOCK 2017,1.3266565829532689e-06
BLOCK 2018,3.3951318351949873e-06
BLOCK 2019,6.900603319124031e-06
BLOCK 2020,1.0303002602941072e-06
BLOCK 2021,2.369706261805047e-06
BLOCK 2022,1.000876561316507e-05
BLOCK 2023,3.740344019754819e-07
BLOCK 2024,1.7324558013292128e-07
BLOCK 3001,1.2206295417213764e-06
BLOCK 3002,1.3136960551455446e-06
BLOCK 3003,1.5688506447847356e-06
BLOCK 3004,4.25757667672963e-06
BLOCK 3005,2.528835641657686e-06
BLOCK 3006,2.838852512598399e-06
BLOCK 3007,3.2929611395194923e-06
BLOCK 3008,5.912362277360839e-06
BLOCK 3009,6.121406743279156e-06
BLOCK 3018,4.6380643456796805e-07
BLOCK 3019,9.231977912038952e-07
BLOCK 3020,2.2435366474827962e-07
BLOCK 3021,1.9330817265621986e-07
BLOCK 3022,1.814853690904484e-07
BLOCK 3023,2.0325877881535825e-07
BLOCK 3024,7.05331918012702e-07
BLOCK 3029,4.2332748538817614e-07
BLOCK 2030,1.8752102414573793e-07
BLOCK 3000,7.28206135653324e-07
BLOCK 3016,7.51317690961908e-07
BLOCK 3032,7.31266844169508e-07
BLOCK 3033,3.902683905351085e-06
BLOCK 3034,7.152262564775562e-07
BLOCK 3035,1.3329644103649474e-06
BLOCK 3036,4.4898770024286967e-13
BLOCK 3037,1.1446954659452286e-12
BLOCK 3038,2.9388300572785474e-06
BLOCK 4002,3.8835312883538876e-07
BLOCK 4003,3.8192295131375035e-07
BLOCK 4004,6.093067278750798e-07
BLOCK 4005,9.299556275233657e-15
BLOCK 4006,4.330288831348645e-19
BLOCK 4007,1.5704504782011635e-17
BLOCK 4008,9.295085024168335e-08
BLOCK 4009,1.0288639240712304e-07
BLOCK 4010,1.0231914466999839e-07
BLOCK 4011,1.7095204924274424e-07
BLOCK 4012,1.1242003365442795e-07
BLOCK 4013,2.3641476971369305e-07
BLOCK 4014,1.2032284508785122e-07
BLOCK 4015,1.1130901226807977e-07
BLOCK 4016,2.1076045107152641e-13
BLOCK 4017,1.1815343928092287e-07
BLOCK 4018,1.7484284052725881e-12
BLOCK 4019,4.485811919301382e-07
BLOCK 4020,1.2289820342833976e-07
BLOCK 4021,4.117007182677188e-07
BLOCK 4022,6.094934804133183e-12
BLOCK 4023,7.003919884286059e-07
BLOCK 4024,7.062666734320478e-07
BLOCK 4025,6.667679643598641e-07
BLOCK 4026,8.290445176519568e-07
BLOCK 4027,9.314944915210216e-07
BLOCK 4028,9.324300600389095e-07
BLOCK 4029,9.464555143285895e-07
BLOCK 4030,8.169713200209833e-07
BLOCK 4031,1.1988211581561011e-06
BLOCK 4032,8.67028848565091e-07
BLOCK 4033,1.3162256785646715e-06
BLOCK 5000,1.3392752394638634e-07
BLOCK 5001,1.3231339542307766e-07
BLOCK 5002,1.4087281337343608e-07
BLOCK 5003,1.4724802819083466e-07
BLOCK 5004,1.4021554083944167e-07
BLOCK 5005,3.470655228919732e-08
BLOCK 5006,4.193110215188601e-09
BLOCK 5007,7.08023986831441e-10
BLOCK 5008,6.075626903250621e-11
BLOCK 5009,9.457626187952843e-11
BLOCK 5010,2.659046505216414e-11
BLOCK 5011,1.0060091232162447e-10
BLOCK 5012,2.5012915309739247e-10
BLOCK 5013,2.4493597330184363e-11
BLOCK 5014,2.510835192371053e-20
BLOCK 5015,2.7930225453183662e-14
BLOCK 5016,8.228612062710188e-14
BLOCK 5017,8.816087813183049e-13
BLOCK 5018,1.118793752859943e-12
BLOCK 5019,9.1281321707803e-12
BLOCK 5020,4.247044845284017e-15
BLOCK 5021,1.407754791463922e-13
BLOCK 5022,3.3757721648963034e-25
BLOCK 5023,2.1268957029659372e-21
BLOCK 5024,3.2476480347761306e-23
BLOCK 5025,8.12475554237277e-18
BLOCK 5026,7.128553788420403e-15
BLOCK 5027,8.693789908450903e-08
BLOCK 5028,1.0016268032918285e-06
BLOCK 5029,2.721819619849305e-09
BLOCK 5032,6.449250914436733e-33
BLOCK 5033,3.010026607077221e-16
BLOCK 5034,2.276486035234666e-08
BLOCK 5035,1.9378907812944023e-16
BLOCK 2063,1.5877339205623438e-06
BLOCK 4034,1.0155361247699856e-06
BLOCK 4035,8.505020442526907e-07
BLOCK 4036,8.823628607193432e-07
BLOCK 4037,7.710877741149861e-07
BLOCK 4038,4.574821111155704e-07
BLOCK 4039,3.4919367556961564e-07
BLOCK 4040,2.6642410944914944e-07
BLOCK 4041,9.183235987357009e-07
BLOCK 4042,5.895210615487762e-07
BLOCK 4043,9.824365311572779e-07
BLOCK 4044,1.2629940618378509e-06
BLOCK 4045,1.4806319715379363e-06
BLOCK 4046,1.3431034163283146e-06
BLOCK 4048,1.2261645869919203e-06
BLOCK 4049,1.3385315270385863e-06
BLOCK 4050,1.2512387501082647e-06
BLOCK 4051,1.6940825815461474e-06
BLOCK 4052,1.5641947296486214e-06
BLOCK 4053,1.510523519090469e-06
BLOCK 4054,1.4211607477806705e-06
BLOCK 4055,1.423400116966912e-06
BLOCK 4056,1.4587790267194233e-06
BLOCK 4058,1.5411138992484018e-06
BLOCK 4059,1.5161521087575385e-06
BLOCK 4061,1.0877420729763473e-06
BLOCK 4062,1.1684907685948434e-06
BLOCK 2035,3.0659197232884713e-06
BLOCK 2037,3.586492203517677e-06
BLOCK 2038,4.355096791585492e-06
BLOCK 2040,1.2597890688444136e-06
BLOCK 2041,2.051341634383799e-06
BLOCK 2042,1.7898511672956763e-06
BLOCK 2043,1.4739348660746446e-06
BLOCK 2044,1.4458566655443746e-06
BLOCK 1045,5.61975005248931e-07
BLOCK 1047,2.292785589237674e-07
BLOCK 1041,4.80342735669931e-07
BLOCK 1042,3.539987582400504e-07
BLOCK 1043,6.186769238916262e-07
BLOCK 1044,7.834081143957632e-07
BLOCK 1046,8.581591108534804e-07
BLOCK 2033,2.861743017309712e-06
BLOCK 2045,1.253548965623834e-06
BLOCK 2046,1.165092252056242e-06
BLOCK 2047,1.2703538642217326e-06
BLOCK 2048,1.354697189784156e-06
BLOCK 2049,1.297428370383615e-06
BLOCK 2050,1.2413859821659897e-06
BLOCK 2052,1.5369391075408527e-06
BLOCK 2062,1.0918595998216298e-06
BLOCK 2031,1.157335748401458e-06
BLOCK 2032,1.099910855452521e-06
BLOCK 2034,2.6102640296631994e-06
BLOCK 2036,4.650191752981749e-06
BLOCK 2039,2.0810509899331655e-06
BLOCK 2053,1.4324937387287624e-06
BLOCK 2057,1.7619269834034298e-07
BLOCK 2058,6.590044924670488e-07
BLOCK 2065,2.918029236236359e-06
BLOCK 2066,2.629099903839931e-06
BLOCK 2067,2.1279957733579447e-06
BLOCK 4063,1.2648392102099148e-06
BLOCK 4064,1.465133258754241e-06
BLOCK 4065,2.63103637304791e-07
