,ethyl_acryl_80 Cumulative Hazard Index PAC1
BLOCK 1056,2.7201099320462405e-18
BLOCK 1057,1.0808017358198774e-18
BLOCK 1058,1.0549303710598488e-05
BLOCK 1059,1.6297478323118054e-06
BLOCK 1060,1.7730815197853284e-05
BLOCK 1061,2.2088733263854728e-05
BLOCK 1062,3.762862234487778e-05
BLOCK 1063,1.4579584855357395e-05
BLOCK 1064,1.3288146438228768e-05
BLOCK 1065,6.66591499041979e-06
BLOCK 1066,2.0720216787359424e-05
BLOCK 1067,4.908473740172925e-06
BLOCK 3039,2.8679451886388298e-05
BLOCK 3040,2.0192188514890346e-05
BLOCK 3041,1.821439736675762e-05
BLOCK 3042,2.2696637167534118e-05
BLOCK 3043,2.6978866770504524e-05
BLOCK 3044,1.6564792763009582e-05
BLOCK 3045,2.320695972724056e-05
BLOCK 3046,2.415231180549997e-05
BLOCK 3047,1.4687060782476629e-05
BLOCK 3048,1.8008648337248462e-05
BLOCK 3049,4.0855680404466257e-05
BLOCK 3050,1.8133550316708267e-05
BLOCK 2059,2.4602903929921253e-05
BLOCK 2060,3.607315934569228e-05
BLOCK 2061,1.2347523829161277e-05
BLOCK 2064,3.0941313648992094e-05
BLOCK 2014,1.9300167359519043e-05
BLOCK 2015,2.3163033168189652e-05
BLOCK 2016,8.979295598430131e-06
BLOCK 2017,1.0612963757575843e-05
BLOCK 2018,2.7160315323581845e-05
BLOCK 2019,5.5203323808367015e-05
BLOCK 2020,8.242177713829269e-06
BLOCK 2021,1.8957134043425182e-05
BLOCK 2022,8.006794529608424e-05
BLOCK 2023,2.992193762319105e-06
BLOCK 2024,1.3859269133673487e-06
BLOCK 3001,9.764770517233174e-06
BLOCK 3002,1.0509282357528647e-05
BLOCK 3003,1.2550463509618313e-05
BLOCK 3004,3.405968624121579e-05
BLOCK 3005,2.0230134428635688e-05
BLOCK 3006,2.2710201883776607e-05
BLOCK 3007,2.6342972007893847e-05
BLOCK 3008,4.729761068354758e-05
BLOCK 3009,4.8969920887273465e-05
BLOCK 3018,3.710350473400325e-06
BLOCK 3019,7.385381284815998e-06
BLOCK 3020,1.794780460480847e-06
BLOCK 3021,1.5464232845222639e-06
BLOCK 3022,1.4518434306484366e-06
BLOCK 3023,1.6260259668515213e-06
BLOCK 3024,5.642501743945254e-06
BLOCK 3029,3.3865276950641647e-06
BLOCK 2030,1.5001273567059416e-06
BLOCK 3000,5.82549050375106e-06
BLOCK 3016,6.01037791321552e-06
BLOCK 3032,5.849975505349929e-06
BLOCK 3033,3.122062135519864e-05
BLOCK 3034,5.721654296973654e-06
BLOCK 3035,1.0663425003213491e-05
BLOCK 3036,3.591803825875831e-12
BLOCK 3037,9.157314447190322e-12
BLOCK 3038,2.351000046910439e-05
BLOCK 4002,3.106740459008712e-06
BLOCK 4003,3.055300439135586e-06
BLOCK 4004,4.874321134253276e-06
BLOCK 4005,7.439442503717518e-14
BLOCK 4006,3.464136764363948e-18
BLOCK 4007,1.2563261828553948e-16
BLOCK 4008,7.435865600235707e-07
BLOCK 4009,8.230687336837249e-07
BLOCK 4010,8.185308753162875e-07
BLOCK 4011,1.3675791657082336e-06
BLOCK 4012,8.993357875207775e-07
BLOCK 4013,1.8912666736569064e-06
BLOCK 4014,9.625565579926421e-07
BLOCK 4015,8.90447858377158e-07
BLOCK 4016,1.6860377112614378e-12
BLOCK 4017,9.452017839687937e-07
BLOCK 4018,1.3987046486865966e-11
BLOCK 4019,3.5885518478993078e-06
BLOCK 4020,9.83158863880676e-07
BLOCK 4021,3.2935160900619876e-06
BLOCK 4022,4.87581511389008e-11
BLOCK 4023,5.602983383041122e-06
BLOCK 4024,5.6499795837383004e-06
BLOCK 4025,5.333998512796083e-06
BLOCK 4026,6.632175600162157e-06
BLOCK 4027,7.451753080580297e-06
BLOCK 4028,7.459237424984611e-06
BLOCK 4029,7.571438004978379e-06
BLOCK 4030,6.5355926482950345e-06
BLOCK 4031,9.590308197923426e-06
BLOCK 4032,6.936041975618166e-06
BLOCK 4033,1.052951879400549e-05
BLOCK 5000,1.0713910261695344e-06
BLOCK 5001,1.0584783494918896e-06
BLOCK 5002,1.1269518291100116e-06
BLOCK 5003,1.1779521593184477e-06
BLOCK 5004,1.121693791972319e-06
BLOCK 5005,2.776448602664772e-07
BLOCK 5006,3.3543968587751155e-08
BLOCK 5007,5.664037708243246e-09
BLOCK 5008,4.860369213652256e-10
BLOCK 5009,7.565894991603825e-10
BLOCK 5010,2.127179298108122e-10
BLOCK 5011,8.047853907088142e-10
BLOCK 5012,2.0009787541447533e-09
BLOCK 5013,1.959434446699309e-10
BLOCK 5014,2.0086134754301093e-19
BLOCK 5015,2.234357212592992e-13
BLOCK 5016,6.58271045565459e-13
BLOCK 5017,7.052678262571414e-12
BLOCK 5018,8.950106383125002e-12
BLOCK 5019,7.302306953258152e-11
BLOCK 5020,3.397543388316821e-14
BLOCK 5021,1.1261731764901387e-12
BLOCK 5022,2.7005442177148454e-24
BLOCK 5023,1.7014702449576147e-20
BLOCK 5024,2.598047703778335e-22
BLOCK 5025,6.499627501068463e-17
BLOCK 5026,5.70268779219563e-14
BLOCK 5027,6.954842602067594e-07
BLOCK 5028,8.01279630203078e-06
BLOCK 5029,2.1773964228040988e-08
BLOCK 5032,5.159260286189751e-32
BLOCK 5033,2.407955736301866e-15
BLOCK 5034,1.8211392531434116e-07
BLOCK 5035,1.5502704235812253e-15
BLOCK 2063,1.2701525603627552e-05
BLOCK 4034,8.124067844822605e-06
BLOCK 4035,6.803831140161714e-06
BLOCK 4036,7.0587107335638204e-06
BLOCK 4037,6.168534273108447e-06
BLOCK 4038,3.6597572630292825e-06
BLOCK 4039,2.7934733606380296e-06
BLOCK 4040,2.1313348564055967e-06
BLOCK 4041,7.34638880652351e-06
BLOCK 4042,4.716040112368097e-06
BLOCK 4043,7.859278304020604e-06
BLOCK 4044,1.0103677452441952e-05
BLOCK 4045,1.1844733335027455e-05
BLOCK 4046,1.0744534842948746e-05
BLOCK 4048,9.809049674030526e-06
BLOCK 4049,1.0707960724251407e-05
BLOCK 4050,1.0009637518559909e-05
BLOCK 4051,1.3552291731946362e-05
BLOCK 4052,1.251321720244819e-05
BLOCK 4053,1.2083859205964365e-05
BLOCK 4054,1.1368976496019809e-05
BLOCK 4055,1.1386890961842228e-05
BLOCK 4056,1.166991453539591e-05
BLOCK 4058,1.2328575585559676e-05
BLOCK 4059,1.2128886697562757e-05
BLOCK 4061,8.701699706181647e-06
BLOCK 4062,9.34767168648335e-06
BLOCK 2035,2.452669012086279e-05
BLOCK 2037,2.8691156597609283e-05
BLOCK 2038,3.4839825923103905e-05
BLOCK 2040,1.0078038206445893e-05
BLOCK 2041,1.6410286354331195e-05
BLOCK 2042,1.4318419562414327e-05
BLOCK 2043,1.1791157949750026e-05
BLOCK 2044,1.1566538460098553e-05
BLOCK 1045,4.4956776606749725e-06
BLOCK 1047,1.8341785413903716e-06
BLOCK 1041,3.842637281105164e-06
BLOCK 1042,2.831912975598484e-06
BLOCK 1043,4.949280661837736e-06
BLOCK 1044,6.267094312353741e-06
BLOCK 1046,6.8650860054883675e-06
BLOCK 2033,2.28933209366011e-05
BLOCK 2045,1.0028118739588751e-05
BLOCK 2046,9.320484294269625e-06
BLOCK 2047,1.0162554268768585e-05
BLOCK 2048,1.0837282505819014e-05
BLOCK 2049,1.0379144422047472e-05
BLOCK 2050,9.930817520659335e-06
BLOCK 2052,1.2295178161043811e-05
BLOCK 2062,8.734639024269936e-06
BLOCK 2031,9.258433954165401e-06
BLOCK 2032,8.79904731599485e-06
BLOCK 2034,2.0881543800016897e-05
BLOCK 2036,3.7200521351433944e-05
BLOCK 2039,1.6647954728918704e-05
BLOCK 2053,1.1459637955618706e-05
BLOCK 2057,1.4095032172326867e-06
BLOCK 2058,5.271892428305104e-06
BLOCK 2065,2.3343598430562408e-05
BLOCK 2066,2.1032226691541774e-05
BLOCK 2067,1.7023502773149874e-05
BLOCK 4063,1.0118438237600443e-05
BLOCK 4064,1.1720747007913117e-05
BLOCK 4065,2.104771802350065e-06
