,ethyl_acryl_80 Cumulative Hazard Index PAC2
BLOCK 2055,2.82309227857314e-06
BLOCK 2056,2.7031035994074936e-06
BLOCK 5030,1.3390680250333996e-16
BLOCK 5031,2.195715509690823e-13
BLOCK 1012,1.8276100924883156e-06
BLOCK 1013,6.60397441901251e-06
BLOCK 1014,1.069426287842561e-06
BLOCK 1015,1.9600915257851887e-06
BLOCK 1021,5.281551163242211e-07
BLOCK 1022,5.244761962797187e-07
BLOCK 1023,4.879132033189977e-07
BLOCK 1031,4.3162620095911413e-07
BLOCK 1032,4.1490607822593494e-07
BLOCK 1034,7.68768397847213e-07
BLOCK 1036,2.356460319183717e-07
BLOCK 1048,7.534613304456365e-07
BLOCK 1049,6.663099684790518e-07
BLOCK 1050,4.555951106714772e-07
BLOCK 1051,1.3953983039575706e-06
BLOCK 1053,1.2597856217495683e-06
BLOCK 1055,1.0729608139761888e-16
BLOCK 1056,3.439219454311338e-19
BLOCK 1057,1.3665309303469717e-19
BLOCK 1058,1.3338200093860174e-06
BLOCK 1059,2.0606007075206732e-07
BLOCK 1060,2.2418272089239777e-06
BLOCK 1061,2.7928283437057684e-06
BLOCK 1062,4.757641905674205e-06
BLOCK 1063,1.843395786309556e-06
BLOCK 1064,1.6801104692013387e-06
BLOCK 1065,8.42816837869169e-07
BLOCK 1066,2.6197975248385446e-06
BLOCK 1067,6.206116223207148e-07
BLOCK 3039,3.626137594830704e-06
BLOCK 3040,2.5530353294688942e-06
BLOCK 3041,2.302969782003838e-06
BLOCK 3042,2.8696897568146627e-06
BLOCK 3043,3.411121085925861e-06
BLOCK 3044,2.0943990849782213e-06
BLOCK 3045,2.9342132988465065e-06
BLOCK 3046,3.0537405731091912e-06
BLOCK 3047,1.856984696634976e-06
BLOCK 3048,2.276955536893486e-06
BLOCK 3049,5.1656607407945845e-06
BLOCK 3050,2.2927477411929994e-06
BLOCK 2059,3.1107119911394687e-06
BLOCK 2060,4.5609741701449995e-06
BLOCK 2061,1.5611811738020015e-06
BLOCK 2064,3.912120116539227e-06
BLOCK 2014,2.440251045456432e-06
BLOCK 2015,2.928659366092944e-06
BLOCK 2016,1.1353132365831198e-06
BLOCK 2017,1.3418689808429227e-06
BLOCK 2018,3.4340628570045995e-06
BLOCK 2019,6.979730596460195e-06
BLOCK 2020,1.0421144235876082e-06
BLOCK 2021,2.396879016984793e-06
BLOCK 2022,1.0123533313298011e-05
BLOCK 2023,3.783233492587375e-07
BLOCK 2024,1.7523213847173368e-07
BLOCK 3001,1.2346261573513206e-06
BLOCK 3002,1.3287598383082193e-06
BLOCK 3003,1.5868402138597862e-06
BLOCK 3004,4.306397110958318e-06
BLOCK 3005,2.5578330886780745e-06
BLOCK 3006,2.871404835879802e-06
BLOCK 3007,3.3307205986992216e-06
BLOCK 3008,5.980157672632455e-06
BLOCK 3009,6.1915991926437685e-06
BLOCK 3018,4.691247724988917e-07
BLOCK 3019,9.337838406089198e-07
BLOCK 3020,2.2692626511826813e-07
BLOCK 3021,1.955247831005161e-07
BLOCK 3022,1.8356641077164137e-07
BLOCK 3023,2.055894900616866e-07
BLOCK 3024,7.1341976072871e-07
BLOCK 3029,4.281816625943198e-07
BLOCK 2030,1.8967127498580875e-07
BLOCK 3000,7.365562705892144e-07
BLOCK 3016,7.59932839601963e-07
BLOCK 3032,7.396520753890712e-07
BLOCK 3033,3.947434883990633e-06
BLOCK 3034,7.234275547897724e-07
BLOCK 3035,1.3482491383373377e-06
BLOCK 3036,4.5413611591533484e-13
BLOCK 3037,1.157821366886133e-12
BLOCK 3038,2.972528794944234e-06
BLOCK 4002,3.9280626493213597e-07
BLOCK 4003,3.863023543734648e-07
BLOCK 4004,6.162934767446669e-07
BLOCK 4005,9.406191671366978e-15
BLOCK 4006,4.379943035402693e-19
BLOCK 4007,1.5884583921160167e-17
BLOCK 4008,9.40166914972331e-08
BLOCK 4009,1.0406616173012616e-07
BLOCK 4010,1.0349240952274898e-07
BLOCK 4011,1.7291230830793762e-07
BLOCK 4012,1.137091225600983e-07
BLOCK 4013,2.391256713819077e-07
BLOCK 4014,1.2170255330941455e-07
BLOCK 4015,1.1258536140400848e-07
BLOCK 4016,2.131771818836301e-13
BLOCK 4017,1.1950827153628426e-07
BLOCK 4018,1.7684771420175358e-12
BLOCK 4019,4.537249462861192e-07
BLOCK 4020,1.2430744255962569e-07
BLOCK 4021,4.1642157460553873e-07
BLOCK 4022,6.164823707217342e-12
BLOCK 4023,7.084231863615212e-07
BLOCK 4024,7.143652347255324e-07
BLOCK 4025,6.744136050661714e-07
BLOCK 4026,8.38550937951537e-07
BLOCK 4027,9.4217567685498e-07
BLOCK 4028,9.431219732739163e-07
BLOCK 4029,9.573082535030136e-07
BLOCK 4030,8.263393003591423e-07
BLOCK 4031,1.2125677031857208e-06
BLOCK 4032,8.769708245034463e-07
BLOCK 4033,1.3313184682075908e-06
BLOCK 5000,1.3546323319384918e-07
BLOCK 5001,1.3383059591276767e-07
BLOCK 5002,1.4248816230126583e-07
BLOCK 5003,1.4893647991382673e-07
BLOCK 5004,1.4182335300799437e-07
BLOCK 5005,3.510452256242815e-08
BLOCK 5006,4.241191430635204e-09
BLOCK 5007,7.161426987433989e-10
BLOCK 5008,6.145294408066069e-11
BLOCK 5009,9.566074127315182e-11
BLOCK 5010,2.689537043584982e-11
BLOCK 5011,1.0175447468732134e-10
BLOCK 5012,2.529973137424401e-10
BLOCK 5013,2.4774458521485513e-11
BLOCK 5014,2.5396262333024365e-20
BLOCK 5015,2.825049349255507e-14
BLOCK 5016,8.322967242781666e-14
BLOCK 5017,8.917179412446616e-13
BLOCK 5018,1.1316226461422418e-12
BLOCK 5019,9.232801894924099e-12
BLOCK 5020,4.295744513963796e-15
BLOCK 5021,1.4238971197001754e-13
BLOCK 5022,3.414481194811873e-25
BLOCK 5023,2.1512842177625012e-21
BLOCK 5024,3.2848879013289286e-23
BLOCK 5025,8.217919828937133e-18
BLOCK 5026,7.210294909672636e-15
BLOCK 5027,8.793479152039487e-08
BLOCK 5028,1.0131121761188339e-06
BLOCK 5029,2.7530299598672513e-09
BLOCK 5032,6.523202660699685e-33
BLOCK 5033,3.0445417355540836e-16
BLOCK 5034,2.302589860296267e-08
BLOCK 5035,1.9601120298153422e-16
BLOCK 2063,1.6059400188494612e-06
BLOCK 4034,1.0271809918741228e-06
BLOCK 4035,8.602545119744698e-07
BLOCK 4036,8.924806674620918e-07
BLOCK 4037,7.799296207378497e-07
BLOCK 4038,4.6272792980830016e-07
BLOCK 4039,3.531977812300957e-07
BLOCK 4040,2.6947911977542026e-07
BLOCK 4041,9.288537571466508e-07
BLOCK 4042,5.962809337476905e-07
BLOCK 4043,9.937018545313409e-07
BLOCK 4044,1.2774764595041547e-06
BLOCK 4045,1.497609961900023e-06
BLOCK 4046,1.3585044054303014e-06
BLOCK 4048,1.240224671429147e-06
BLOCK 4049,1.3538800915720174e-06
BLOCK 4050,1.2655863529213684e-06
BLOCK 4051,1.7135081500162068e-06
BLOCK 4052,1.582130910654369e-06
BLOCK 4053,1.5278442674207812e-06
BLOCK 4054,1.4374567983473316e-06
BLOCK 4055,1.4397218457501664e-06
BLOCK 4056,1.4755064355098275e-06
BLOCK 4058,1.5587854188638671e-06
BLOCK 4059,1.5335373985424172e-06
BLOCK 4061,1.1002149053792887e-06
BLOCK 4062,1.181889523578355e-06
BLOCK 2035,3.1010757624079393e-06
BLOCK 2037,3.6276175008471483e-06
BLOCK 2038,4.4050354615418715e-06
BLOCK 2040,1.274234715757527e-06
BLOCK 2041,2.0748637919269317e-06
BLOCK 2042,1.8103748872018104e-06
BLOCK 2043,1.4908360626120719e-06
BLOCK 2044,1.4624358972538395e-06
BLOCK 1045,5.684190145681e-07
BLOCK 1047,2.319076316700471e-07
BLOCK 1041,4.858506907144461e-07
BLOCK 1042,3.580579624319925e-07
BLOCK 1043,6.257711181633919e-07
BLOCK 1044,7.923912348953004e-07
BLOCK 1046,8.679993800042761e-07
BLOCK 2033,2.8945578195702545e-06
BLOCK 2045,1.2679230590284633e-06
BLOCK 2046,1.1784520372065035e-06
BLOCK 2047,1.2849206546718893e-06
BLOCK 2048,1.3702311214253932e-06
BLOCK 2049,1.3123056165807154e-06
BLOCK 2050,1.2556206060603758e-06
BLOCK 2052,1.554562755994045e-06
BLOCK 2062,1.104379646746774e-06
BLOCK 2031,1.1706065919059703e-06
BLOCK 2032,1.1125232238614175e-06
BLOCK 2034,2.640195193105584e-06
BLOCK 2036,4.703514193859457e-06
BLOCK 2039,2.1049138163000687e-06
BLOCK 2053,1.4489197415150087e-06
BLOCK 2057,1.782130504547075e-07
BLOCK 2058,6.665611116247834e-07
BLOCK 2065,2.95148945673778e-06
BLOCK 2066,2.659247052953557e-06
BLOCK 2067,2.1523969023522818e-06
BLOCK 4063,1.2793427656736192e-06
BLOCK 4064,1.4819335297361416e-06
BLOCK 4065,2.661205727109277e-07
