,ethyl_acryl_20 Cumulative Hazard Index PAC3
BLOCK 3043,6.745634715859094e-07
BLOCK 3044,4.1417618491423145e-07
BLOCK 3045,5.80252960649801e-07
BLOCK 3046,6.038899794025232e-07
BLOCK 3047,3.672264959494969e-07
BLOCK 3048,4.502774873489236e-07
BLOCK 3049,1.0215310317545171e-06
BLOCK 3050,4.534004618455568e-07
BLOCK 2059,6.151563157651458e-07
BLOCK 2060,9.019517315644021e-07
BLOCK 2061,3.087301112585988e-07
BLOCK 2064,7.736381267619217e-07
BLOCK 2014,4.825698576212933e-07
BLOCK 2015,5.791546472024547e-07
BLOCK 2016,2.2451294425365606e-07
BLOCK 2017,2.6536020719568266e-07
BLOCK 2018,6.791003028368018e-07
BLOCK 2019,1.3802709382873292e-06
BLOCK 2020,2.060824889111794e-07
BLOCK 2021,4.7399285746252923e-07
BLOCK 2022,2.0019710835566437e-06
BLOCK 2023,7.481502574357132e-08
BLOCK 2024,3.4652888796186416e-08
BLOCK 3001,2.4415248999805797e-07
BLOCK 3002,2.6276781939267864e-07
BLOCK 3003,3.138042938229043e-07
BLOCK 3004,8.516080526080494e-07
BLOCK 3005,5.058221987941162e-07
BLOCK 3006,5.678323242207372e-07
BLOCK 3007,6.586639387301064e-07
BLOCK 3008,1.1826012090060814e-06
BLOCK 3009,1.2244146545518063e-06
BLOCK 3018,9.277138722793506e-08
BLOCK 3019,1.8465966272229454e-07
BLOCK 3020,4.487561870019481e-08
BLOCK 3021,3.8665844203993393e-08
BLOCK 3022,3.6301026025604665e-08
BLOCK 3023,4.065618213020607e-08
BLOCK 3024,1.4108174361817633e-07
BLOCK 3029,8.467471588175943e-08
BLOCK 2030,3.7508288475143734e-08
BLOCK 3000,1.4565708527821807e-07
BLOCK 3016,1.5027989964035516e-07
BLOCK 3032,1.4626929363451474e-07
BLOCK 3033,7.806217698312214e-07
BLOCK 3034,1.430608267801904e-07
BLOCK 3035,2.666219100435981e-07
BLOCK 3036,8.980731765528638e-14
BLOCK 3037,2.289640212261958e-13
BLOCK 3038,5.878300103681055e-07
BLOCK 4002,7.767908293451743e-08
BLOCK 4003,7.639290740019138e-08
BLOCK 4004,1.2187461444975173e-07
BLOCK 4005,1.8601137715161373e-15
BLOCK 4006,8.661520669846962e-20
BLOCK 4007,3.141242953457679e-18
BLOCK 4008,1.859219423932623e-08
BLOCK 4009,2.057951903875052e-08
BLOCK 4010,2.0466057138369642e-08
BLOCK 4011,3.41941326719208e-08
BLOCK 4012,2.2486454902350157e-08
BLOCK 4013,4.7288102348002334e-08
BLOCK 4014,2.4067189288586928e-08
BLOCK 4015,2.2264226430363907e-08
BLOCK 4016,4.2156679945382564e-14
BLOCK 4017,2.363326088404343e-08
BLOCK 4018,3.497237565859907e-13
BLOCK 4019,8.972600714020718e-08
BLOCK 4020,2.45823170402722e-08
BLOCK 4021,8.234910926151982e-08
BLOCK 4022,1.2191196902431007e-12
BLOCK 4023,1.400936501244934e-07
BLOCK 4024,1.412687150582175e-07
BLOCK 4025,1.3336811308025573e-07
BLOCK 4026,1.6582695763574063e-07
BLOCK 4027,1.863191834629915e-07
BLOCK 4028,1.8650631754044794e-07
BLOCK 4029,1.8931171383075087e-07
BLOCK 4030,1.6341205519147907e-07
BLOCK 4031,2.3979033836375815e-07
BLOCK 4032,1.7342465100327416e-07
BLOCK 4033,2.632737991641222e-07
BLOCK 5000,2.6788421329432858e-08
BLOCK 5001,2.6465560473888642e-08
BLOCK 5002,2.817763046243485e-08
BLOCK 5003,2.9452812258989865e-08
BLOCK 5004,2.804616164220971e-08
BLOCK 5005,6.942066262549583e-09
BLOCK 5006,8.387133564134855e-10
BLOCK 5007,1.416202160071162e-10
BLOCK 5008,1.215257689598364e-11
BLOCK 5009,1.8917311963490145e-11
BLOCK 5010,5.31867207108291e-12
BLOCK 5011,2.012237325074301e-11
BLOCK 5012,5.0031277682916935e-11
BLOCK 5013,4.899252863191267e-12
BLOCK 5014,5.022217169409426e-21
BLOCK 5015,5.586653327253735e-15
BLOCK 5016,1.645901607055596e-14
BLOCK 5017,1.7634095506116332e-13
BLOCK 5018,2.2378311454744255e-13
BLOCK 5019,1.8258252175221453e-12
BLOCK 5020,8.495014569671963e-16
BLOCK 5021,2.8158161497378277e-14
BLOCK 5022,6.752279471814568e-26
BLOCK 5023,4.25425458008321e-22
BLOCK 5024,6.496003309977944e-24
BLOCK 5025,1.625128041304308e-18
BLOCK 5026,1.4258659962247665e-15
BLOCK 5027,1.738947306383306e-08
BLOCK 5028,2.0034717308875064e-07
BLOCK 5029,5.444231970452052e-10
BLOCK 5032,1.2899906282469794e-33
BLOCK 5033,6.020708707753534e-17
BLOCK 5034,4.553467820912539e-09
BLOCK 5035,3.876203577131763e-17
BLOCK 2063,3.175813601995882e-07
BLOCK 4034,2.0312934028772442e-07
BLOCK 4035,1.7011893023651897e-07
BLOCK 4036,1.764917873629607e-07
BLOCK 4037,1.5423434680414054e-07
BLOCK 4038,9.150638481264164e-08
BLOCK 4039,6.984633950581261e-08
BLOCK 4040,5.329062380858957e-08
BLOCK 4041,1.8368471808334926e-07
BLOCK 4042,1.1791705031196653e-07
BLOCK 4043,1.9650870075521746e-07
BLOCK 4044,2.526263165936551e-07
BLOCK 4045,2.9615863803518994e-07
BLOCK 4046,2.6864993203343983e-07
BLOCK 4048,2.4525961958886684e-07
BLOCK 4049,2.677354546134451e-07
BLOCK 4050,2.502749982522735e-07
BLOCK 4051,3.388534083515099e-07
BLOCK 4052,3.128730094038014e-07
BLOCK 4053,3.0213759849403165e-07
BLOCK 4054,2.842630981786899e-07
BLOCK 4055,2.847110207826888e-07
BLOCK 4056,2.9178757317983174e-07
BLOCK 4058,3.082563406924334e-07
BLOCK 4059,3.0326343900126236e-07
BLOCK 4061,2.1757210235818234e-07
BLOCK 4062,2.3372359994650718e-07
BLOCK 2035,6.132507112021901e-07
BLOCK 2037,7.173765437567467e-07
BLOCK 2038,8.71114199275103e-07
BLOCK 2040,2.5198524819982427e-07
BLOCK 2041,4.103129989506785e-07
BLOCK 2042,3.580092110542406e-07
BLOCK 2043,2.948190710996428e-07
BLOCK 2044,2.892028195345177e-07
BLOCK 1045,1.1240723918143349e-07
BLOCK 1047,4.586070478472994e-08
BLOCK 1041,9.607900755941434e-08
BLOCK 1042,7.080746068020154e-08
BLOCK 1043,1.2374885770785232e-07
BLOCK 1044,1.5669868316038935e-07
BLOCK 1046,1.7165051030464297e-07
BLOCK 2033,5.724109236496007e-07
BLOCK 2045,2.507370916649583e-07
BLOCK 2046,2.3304382262928084e-07
BLOCK 2047,2.5409843734487383e-07
BLOCK 2048,2.709689392022528e-07
BLOCK 2049,2.5951392817886496e-07
BLOCK 2050,2.483042301000565e-07
BLOCK 2052,3.074212914364701e-07
BLOCK 2062,2.1839569739463546e-07
BLOCK 2031,2.3149235298491654e-07
BLOCK 2032,2.2000612385303543e-07
BLOCK 2034,5.221096496615082e-07
BLOCK 2036,9.30139617838356e-07
BLOCK 2039,4.162555170412907e-07
BLOCK 2053,2.8652994316689145e-07
BLOCK 2057,3.52423766170742e-08
BLOCK 2058,1.3181524963653822e-07
BLOCK 2065,5.836693931801157e-07
BLOCK 2066,5.258772346857521e-07
BLOCK 2067,4.256454960429596e-07
BLOCK 4063,2.529953864498705e-07
BLOCK 4064,2.9305855796292877e-07
BLOCK 4065,5.2626457069784465e-08
