,ethyl_acryl_50 Cumulative Hazard Index PAC2
BLOCK 4062,7.387010606059345e-07
BLOCK 2035,1.9382251124237443e-06
BLOCK 2037,2.267322657396229e-06
BLOCK 2038,2.75322210962301e-06
BLOCK 2040,7.964183768556633e-07
BLOCK 2041,1.2968251711621708e-06
BLOCK 2042,1.1315151057616331e-06
BLOCK 2043,9.317979038402922e-07
BLOCK 2044,9.140473172981669e-07
BLOCK 1045,3.5527155504242773e-07
BLOCK 1047,1.449462154115769e-07
BLOCK 1041,3.0366494783731246e-07
BLOCK 1042,2.237923184276178e-07
BLOCK 1043,3.9111759556367156e-07
BLOCK 1044,4.952580033536432e-07
BLOCK 1046,5.425143804246139e-07
BLOCK 2033,1.809147884506139e-06
BLOCK 2045,7.924734840150671e-07
BLOCK 2046,7.365525731390039e-07
BLOCK 2047,8.030972704850031e-07
BLOCK 2048,8.564177636566495e-07
BLOCK 2049,8.202133375988363e-07
BLOCK 2050,7.847842415991887e-07
BLOCK 2052,9.716281714338723e-07
BLOCK 2062,6.902560688527543e-07
BLOCK 2031,7.316490363457484e-07
BLOCK 2032,6.953459431021678e-07
BLOCK 2034,1.6501669153043212e-06
BLOCK 2036,2.939776395563173e-06
BLOCK 2039,1.3156069476588962e-06
BLOCK 2053,9.055994900009412e-07
BLOCK 2057,1.1138618860596391e-07
BLOCK 2058,4.1661203546767436e-07
BLOCK 2065,1.8447311263563156e-06
BLOCK 2066,1.662074651852827e-06
BLOCK 2067,1.345284684306747e-06
BLOCK 4063,7.99610994960291e-07
BLOCK 4064,9.262336693273932e-07
BLOCK 4065,1.6632988565245398e-07
