,ethyl_acryl_50 Cumulative Hazard Index PAC3
BLOCK 3042,1.4185784384553795e-06
BLOCK 3043,1.686225074318183e-06
BLOCK 3044,1.0353277306075952e-06
BLOCK 3045,1.4504744666869287e-06
BLOCK 3046,1.5095605799762622e-06
BLOCK 3047,9.179662870985806e-07
BLOCK 3048,1.1255711605368843e-06
BLOCK 3049,2.5535495361005724e-06
BLOCK 3050,1.1333777467581915e-06
BLOCK 2059,1.5377233543786355e-06
BLOCK 2060,2.254633833066812e-06
BLOCK 2061,7.717412470873642e-07
BLOCK 2064,1.9338847458305648e-06
BLOCK 2014,1.2062932967865982e-06
BLOCK 2015,1.4477289820107097e-06
BLOCK 2016,5.612212520483348e-07
BLOCK 2017,6.633282914766339e-07
BLOCK 2018,1.697565917597493e-06
BLOCK 2019,3.4503016595620144e-06
BLOCK 2020,5.151501301470534e-07
BLOCK 2021,1.1848531309025228e-06
BLOCK 2022,5.004382806582532e-06
BLOCK 2023,1.8701720098774087e-07
BLOCK 2024,8.662279006646063e-08
BLOCK 3001,6.103147708606877e-07
BLOCK 3002,6.568480275727722e-07
BLOCK 3003,7.844253223923676e-07
BLOCK 3004,2.128788338364814e-06
BLOCK 3005,1.2644178208288427e-06
BLOCK 3006,1.4194262562991986e-06
BLOCK 3007,1.6464805697597457e-06
BLOCK 3008,2.9561811386804188e-06
BLOCK 3009,3.060703371639577e-06
BLOCK 3018,2.3190321728398392e-07
BLOCK 3019,4.615988956019474e-07
BLOCK 3020,1.1217683237413976e-07
BLOCK 3021,9.665408632810989e-08
BLOCK 3022,9.074268454522415e-08
BLOCK 3023,1.016293894076791e-07
BLOCK 3024,3.526659590063509e-07
BLOCK 3029,2.1166374269408797e-07
BLOCK 2030,9.376051207286891e-08
BLOCK 3000,3.641030678266619e-07
BLOCK 3016,3.756588454809538e-07
BLOCK 3032,3.656334220847539e-07
BLOCK 3033,1.951341952675542e-06
BLOCK 3034,3.5761312823877795e-07
BLOCK 3035,6.664822051824733e-07
BLOCK 3036,2.2449385012143476e-13
BLOCK 3037,5.723477329726141e-13
BLOCK 3038,1.4694150286392729e-06
BLOCK 4002,1.9417656441769427e-07
BLOCK 4003,1.9096147565687504e-07
BLOCK 4004,3.0465336393753973e-07
BLOCK 4005,4.6497781376168275e-15
BLOCK 4006,2.165144415674322e-19
BLOCK 4007,7.852252391005813e-18
BLOCK 4008,4.6475425120841655e-08
BLOCK 4009,5.1443196203561495e-08
BLOCK 4010,5.115957233499918e-08
BLOCK 4011,8.547602462137207e-08
BLOCK 4012,5.621001682721394e-08
BLOCK 4013,1.182073848568465e-07
BLOCK 4014,6.016142254392557e-08
BLOCK 4015,5.565450613403985e-08
BLOCK 4016,1.0538022553576318e-13
BLOCK 4017,5.907671964046139e-08
BLOCK 4018,8.742142026362936e-13
BLOCK 4019,2.24290595965069e-07
BLOCK 4020,6.144910171416984e-08
BLOCK 4021,2.0585035913385928e-07
BLOCK 4022,3.04746740206659e-12
BLOCK 4023,3.5019599421430286e-07
BLOCK 4024,3.531333367160238e-07
BLOCK 4025,3.3338398217993196e-07
BLOCK 4026,4.1452225882597827e-07
BLOCK 4027,4.6574724576051055e-07
BLOCK 4028,4.662150300194543e-07
BLOCK 4029,4.7322775716429445e-07
BLOCK 4030,4.0848566001049125e-07
BLOCK 4031,5.994105790780501e-07
BLOCK 4032,4.3351442428254534e-07
BLOCK 4033,6.581128392823355e-07
BLOCK 5000,6.696376197319315e-08
BLOCK 5001,6.615669771153879e-08
BLOCK 5002,7.043640668671801e-08
BLOCK 5003,7.362401409541732e-08
BLOCK 5004,7.01077704197208e-08
BLOCK 5005,1.7353276144598654e-08
BLOCK 5006,2.0965551075943003e-09
BLOCK 5007,3.5401199341572036e-10
BLOCK 5008,3.037813451625309e-11
BLOCK 5009,4.72881309397642e-11
BLOCK 5010,1.3295232526082067e-11
BLOCK 5011,5.030045616081221e-11
BLOCK 5012,1.2506457654869616e-10
BLOCK 5013,1.2246798665092177e-11
BLOCK 5014,1.255417596185526e-20
BLOCK 5015,1.3965112726591828e-14
BLOCK 5016,4.114306031355093e-14
BLOCK 5017,4.4080439065915236e-13
BLOCK 5018,5.593968764299714e-13
BLOCK 5019,4.564066085390148e-12
BLOCK 5020,2.1235224226420086e-15
BLOCK 5021,7.038773957319608e-14
BLOCK 5022,1.6878860824481512e-25
BLOCK 5023,1.0634478514829679e-21
BLOCK 5024,1.6238240173880647e-23
BLOCK 5025,4.062377771186382e-18
BLOCK 5026,3.564276894210199e-15
BLOCK 5027,4.34689495422545e-08
BLOCK 5028,5.00813401645914e-07
BLOCK 5029,1.360909809924652e-09
BLOCK 5032,3.224625457218365e-33
BLOCK 5033,1.5050133035386098e-16
BLOCK 5034,1.1382430176173326e-08
BLOCK 5035,9.689453906472006e-17
BLOCK 2063,7.938669602811715e-07
BLOCK 4034,5.077680623849926e-07
BLOCK 4035,4.252510221263452e-07
BLOCK 4036,4.411814303596714e-07
BLOCK 4037,3.8554388705749296e-07
BLOCK 4038,2.2874105555778505e-07
BLOCK 4039,1.7459683778480774e-07
BLOCK 4040,1.3321205472457467e-07
BLOCK 4041,4.5916179936785027e-07
BLOCK 4042,2.9476053077438806e-07
BLOCK 4043,4.912182655786387e-07
BLOCK 4044,6.314970309189251e-07
BLOCK 4045,7.403159857689681e-07
BLOCK 4046,6.715517081641571e-07
BLOCK 4048,6.130822934959601e-07
BLOCK 4049,6.692657635192928e-07
BLOCK 4050,6.25619375054132e-07
BLOCK 4051,8.470412907730733e-07
BLOCK 4052,7.820973648243105e-07
BLOCK 4053,7.552617595452341e-07
BLOCK 4054,7.10580373890335e-07
BLOCK 4055,7.117000584834556e-07
BLOCK 4056,7.293895133597112e-07
BLOCK 4058,7.705569496242004e-07
BLOCK 4059,7.580760543787686e-07
BLOCK 4061,5.438710364881734e-07
BLOCK 4062,5.842453842974214e-07
BLOCK 2035,1.5329598616442344e-06
BLOCK 2037,1.7932461017588368e-06
BLOCK 2038,2.1775483957927443e-06
BLOCK 2040,6.298945344222066e-07
BLOCK 2041,1.025670817191899e-06
BLOCK 2042,8.949255836478378e-07
BLOCK 2043,7.369674330373221e-07
BLOCK 2044,7.229283327721869e-07
BLOCK 1045,2.809875026244653e-07
BLOCK 1047,1.1463927946188364e-07
BLOCK 1041,2.401713678349653e-07
BLOCK 1042,1.7699937912002505e-07
BLOCK 1043,3.0933846194581305e-07
BLOCK 1044,3.9170405719788155e-07
BLOCK 1046,4.290795554267399e-07
BLOCK 2033,1.4308715086548555e-06
BLOCK 2045,6.267744828119169e-07
BLOCK 2046,5.825461260281209e-07
BLOCK 2047,6.351769321108661e-07
BLOCK 2048,6.773485948920778e-07
BLOCK 2049,6.487141851918071e-07
BLOCK 2050,6.206929910829949e-07
BLOCK 2052,7.684695537704261e-07
BLOCK 2062,5.459297999108147e-07
BLOCK 2031,5.786678742007286e-07
BLOCK 2032,5.499554277262603e-07
BLOCK 2034,1.305132014831599e-06
BLOCK 2036,2.3250958764908736e-06
BLOCK 2039,1.0405254949665823e-06
BLOCK 2053,7.16246869364381e-07
BLOCK 2057,8.809634917017145e-08
BLOCK 2058,3.2950224623352415e-07
BLOCK 2065,1.4590146181181778e-06
BLOCK 2066,1.314549951919965e-06
BLOCK 2067,1.063997886678972e-06
BLOCK 4063,6.324196051049573e-07
BLOCK 4064,7.325666293771202e-07
BLOCK 4065,1.3155181865239546e-07
