,ethyl_acryl_20 Cumulative Hazard Index PAC2
BLOCK 5006,1.0604421747756713e-09
BLOCK 5007,1.7906004322738829e-10
BLOCK 5008,1.5365327109864373e-11
BLOCK 5009,2.391844041360823e-11
BLOCK 5010,6.724757791024368e-12
BLOCK 5011,2.5442081121629097e-11
BLOCK 5012,6.325793730023981e-11
BLOCK 5013,6.194457643115396e-12
BLOCK 5014,6.349929754425713e-21
BLOCK 5015,7.063584666642654e-15
BLOCK 5016,2.0810250204151214e-14
BLOCK 5017,2.2295982823825247e-13
BLOCK 5018,2.829441678186055e-13
BLOCK 5019,2.3085146428440913e-12
BLOCK 5020,1.0740823019125468e-15
BLOCK 5021,3.560227315760472e-14
BLOCK 5022,8.537364849420719e-26
BLOCK 5023,5.378942572519001e-22
BLOCK 5024,8.213337518362916e-24
BLOCK 5025,2.054759592453722e-18
BLOCK 5026,1.8028190756864862e-15
BLOCK 5027,2.1986690080708473e-08
BLOCK 5028,2.5331251769842034e-07
BLOCK 5029,6.883511686778457e-10
BLOCK 5032,1.631022633415721e-33
BLOCK 5033,7.612390320148147e-17
BLOCK 5034,5.757258164372174e-09
BLOCK 5035,4.900947051545907e-17
BLOCK 2063,4.0153965082706556e-07
BLOCK 4034,2.5683020036378947e-07
BLOCK 4035,2.1509290029904703e-07
BLOCK 4036,2.2315053574627207e-07
BLOCK 4037,1.9500894423512023e-07
BLOCK 4038,1.1569772792402971e-07
BLOCK 4039,8.831146374298146e-08
BLOCK 4040,6.737894964304429e-08
BLOCK 4041,2.322450458525106e-07
BLOCK 4042,1.4909052338294615e-07
BLOCK 4043,2.4845927681694164e-07
BLOCK 4044,3.194125841988742e-07
BLOCK 4045,3.7445345038932047e-07
BLOCK 4046,3.3967232785837217e-07
BLOCK 4048,3.10098369595119e-07
BLOCK 4049,3.3851609203998816e-07
BLOCK 4050,3.1643965296264463e-07
BLOCK 4051,4.2843534389271374e-07
BLOCK 4052,3.9558656361400183e-07
BLOCK 4053,3.8201305556716647e-07
BLOCK 4054,3.5941311263972293e-07
BLOCK 4055,3.599794515643191e-07
BLOCK 4056,3.689268166641551e-07
BLOCK 4058,3.897493962777894e-07
BLOCK 4059,3.834365320705615e-07
BLOCK 4061,2.7509116390115003e-07
BLOCK 4062,2.95512597633515e-07
BLOCK 2035,7.753744624395504e-07
BLOCK 2037,9.070278139453121e-07
BLOCK 2038,1.101408757704152e-06
BLOCK 2040,3.1860203795380064e-07
BLOCK 2041,5.187865503974094e-07
BLOCK 2042,4.526553243214543e-07
BLOCK 2043,3.727597450685135e-07
BLOCK 2044,3.656587373424936e-07
BLOCK 1045,1.4212409551675499e-07
BLOCK 1047,5.7984799153106815e-08
BLOCK 1041,1.2147920496017908e-07
BLOCK 1042,8.952667442324336e-08
BLOCK 1043,1.564640729639512e-07
BLOCK 1044,1.981247718119867e-07
BLOCK 1046,2.17029380844951e-07
BLOCK 2033,7.23737949442024e-07
BLOCK 2045,3.170239090016714e-07
BLOCK 2046,2.9465310907150436e-07
BLOCK 2047,3.212738862981164e-07
BLOCK 2048,3.426044058879055e-07
BLOCK 2049,3.281210586169555e-07
BLOCK 2050,3.1394787713800253e-07
BLOCK 2052,3.8869358687369766e-07
BLOCK 2062,2.761324909587342e-07
BLOCK 2031,2.9269148078552663e-07
BLOCK 2032,2.7816866234291846e-07
BLOCK 2034,6.601386375030561e-07
BLOCK 2036,1.1760385972668874e-06
BLOCK 2039,5.263000790177237e-07
BLOCK 2053,3.622792384868744e-07
BLOCK 2057,4.4559326757220244e-08
BLOCK 2058,1.6666295931056555e-07
BLOCK 2065,7.379727959748588e-07
BLOCK 2066,6.649022507521001e-07
BLOCK 2067,5.381724662612131e-07
BLOCK 4063,3.1987922424696275e-07
BLOCK 4064,3.705338089186455e-07
BLOCK 4065,6.653919859398033e-08
