,ethyl_acryl_20 Cumulative Hazard Index PAC1
BLOCK 1004,2.8961816748478877e-06
BLOCK 1010,4.64202103853416e-06
BLOCK 1017,1.9478638781507812e-06
BLOCK 1018,1.3346180136246715e-06
BLOCK 1019,1.1479423379760375e-06
BLOCK 2000,1.8063735547248556e-06
BLOCK 2001,2.2853157118589705e-06
BLOCK 2002,2.4110649539461645e-06
BLOCK 2003,2.2487102124106504e-06
BLOCK 2004,1.1036559646892532e-06
BLOCK 2005,7.496387085461153e-07
BLOCK 2006,7.063411002878486e-07
BLOCK 2007,7.470111893960344e-07
BLOCK 2010,9.548147686696462e-07
BLOCK 2011,2.3060492819989402e-06
BLOCK 2012,4.020582759710121e-06
BLOCK 2026,8.190439440392243e-07
BLOCK 2027,9.540803074668387e-07
BLOCK 2051,2.770508574765768e-06
BLOCK 2054,2.8105872416175637e-06
BLOCK 2055,5.582783138068474e-06
BLOCK 2056,5.345500503034077e-06
BLOCK 5030,2.648063064612799e-16
BLOCK 5031,4.3421193194906655e-13
BLOCK 1012,3.614175450355614e-06
BLOCK 1013,1.3059635815139868e-05
BLOCK 1014,2.114835243781756e-06
BLOCK 1015,3.876163029553963e-06
BLOCK 1021,1.0444488478391993e-06
BLOCK 1022,1.0371736294743462e-06
BLOCK 1023,9.64868780593672e-07
BLOCK 1031,8.535588776010566e-07
BLOCK 1032,8.204941350952222e-07
BLOCK 1034,1.520271682635381e-06
BLOCK 1036,4.6599989080468436e-07
BLOCK 1048,1.4900013161895522e-06
BLOCK 1049,1.3176558502833988e-06
BLOCK 1050,9.009583997476353e-07
BLOCK 1051,2.759458548822583e-06
BLOCK 1053,2.4912787938477536e-06
BLOCK 1055,2.1218249171444166e-16
BLOCK 1056,6.801200415365371e-19
BLOCK 1057,2.702372109297825e-19
BLOCK 1058,2.6376848940206085e-06
BLOCK 1059,4.074924143128871e-07
BLOCK 1060,4.433307134674892e-06
BLOCK 1061,5.522934940207032e-06
BLOCK 1062,9.408435993948603e-06
BLOCK 1063,3.6453923205786675e-06
BLOCK 1064,3.322488771883248e-06
BLOCK 1065,1.6667055719887217e-06
BLOCK 1066,5.18075925389672e-06
BLOCK 1067,1.2272854581050288e-06
BLOCK 3039,7.1708388614802265e-06
BLOCK 3040,5.0487342183004645e-06
BLOCK 3041,4.554219131990433e-06
BLOCK 3042,5.6749316015734526e-06
BLOCK 3043,6.745634715859097e-06
BLOCK 3044,4.1417618491423116e-06
BLOCK 3045,5.802529606498001e-06
BLOCK 3046,6.038899794025237e-06
BLOCK 3047,3.6722649594949726e-06
BLOCK 3048,4.502774873489237e-06
BLOCK 3049,1.0215310317545169e-05
BLOCK 3050,4.534004618455566e-06
BLOCK 2059,6.151563157651457e-06
BLOCK 2060,9.019517315644016e-06
BLOCK 2061,3.087301112585988e-06
BLOCK 2064,7.736381267619212e-06
BLOCK 2014,4.825698576212936e-06
BLOCK 2015,5.791546472024538e-06
BLOCK 2016,2.2451294425365617e-06
BLOCK 2017,2.653602071956827e-06
BLOCK 2018,6.79100302836801e-06
BLOCK 2019,1.3802709382873292e-05
BLOCK 2020,2.0608248891117937e-06
BLOCK 2021,4.739928574625292e-06
BLOCK 2022,2.0019710835566444e-05
BLOCK 2023,7.481502574357135e-07
BLOCK 2024,3.4652888796186405e-07
BLOCK 3001,2.4415248999805783e-06
BLOCK 3002,2.6276781939267864e-06
BLOCK 3003,3.138042938229045e-06
BLOCK 3004,8.516080526080491e-06
BLOCK 3005,5.05822198794116e-06
BLOCK 3006,5.678323242207373e-06
BLOCK 3007,6.586639387301067e-06
BLOCK 3008,1.1826012090060815e-05
BLOCK 3009,1.2244146545518067e-05
BLOCK 3018,9.277138722793507e-07
BLOCK 3019,1.8465966272229445e-06
BLOCK 3020,4.487561870019479e-07
BLOCK 3021,3.8665844203993385e-07
BLOCK 3022,3.630102602560466e-07
BLOCK 3023,4.0656182130206073e-07
BLOCK 3024,1.410817436181763e-06
BLOCK 3029,8.46747158817594e-07
BLOCK 2030,3.7508288475143747e-07
BLOCK 3000,1.4565708527821806e-06
BLOCK 3016,1.5027989964035513e-06
BLOCK 3032,1.4626929363451477e-06
BLOCK 3033,7.806217698312212e-06
BLOCK 3034,1.4306082678019038e-06
BLOCK 3035,2.6662191004359812e-06
BLOCK 3036,8.980731765528637e-13
BLOCK 3037,2.2896402122619586e-12
BLOCK 3038,5.878300103681056e-06
BLOCK 4002,7.767908293451744e-07
BLOCK 4003,7.639290740019139e-07
BLOCK 4004,1.2187461444975173e-06
BLOCK 4005,1.860113771516137e-14
BLOCK 4006,8.661520669846963e-19
BLOCK 4007,3.141242953457679e-17
BLOCK 4008,1.8592194239326227e-07
BLOCK 4009,2.0579519038750516e-07
BLOCK 4010,2.046605713836964e-07
BLOCK 4011,3.4194132671920826e-07
BLOCK 4012,2.248645490235016e-07
BLOCK 4013,4.7288102348002335e-07
BLOCK 4014,2.406718928858692e-07
BLOCK 4015,2.226422643036391e-07
BLOCK 4016,4.215667994538257e-13
BLOCK 4017,2.363326088404343e-07
BLOCK 4018,3.4972375658599074e-12
BLOCK 4019,8.972600714020719e-07
BLOCK 4020,2.45823170402722e-07
BLOCK 4021,8.234910926151984e-07
BLOCK 4022,1.219119690243101e-11
BLOCK 4023,1.4009365012449337e-06
BLOCK 4024,1.412687150582175e-06
BLOCK 4025,1.3336811308025578e-06
BLOCK 4026,1.658269576357406e-06
BLOCK 4027,1.8631918346299147e-06
BLOCK 4028,1.8650631754044793e-06
BLOCK 4029,1.8931171383075088e-06
BLOCK 4030,1.6341205519147908e-06
BLOCK 4031,2.397903383637581e-06
BLOCK 4032,1.7342465100327418e-06
BLOCK 4033,2.632737991641223e-06
BLOCK 5000,2.6788421329432857e-07
BLOCK 5001,2.646556047388864e-07
BLOCK 5002,2.817763046243485e-07
BLOCK 5003,2.945281225898986e-07
BLOCK 5004,2.804616164220971e-07
BLOCK 5005,6.942066262549582e-08
BLOCK 5006,8.387133564134855e-09
BLOCK 5007,1.416202160071162e-09
BLOCK 5008,1.215257689598364e-10
BLOCK 5009,1.8917311963490145e-10
BLOCK 5010,5.3186720710829096e-11
BLOCK 5011,2.012237325074301e-10
BLOCK 5012,5.003127768291694e-10
BLOCK 5013,4.8992528631912676e-11
BLOCK 5014,5.022217169409428e-20
BLOCK 5015,5.586653327253735e-14
BLOCK 5016,1.645901607055596e-13
BLOCK 5017,1.763409550611633e-12
BLOCK 5018,2.2378311454744252e-12
BLOCK 5019,1.8258252175221452e-11
BLOCK 5020,8.495014569671962e-15
BLOCK 5021,2.8158161497378275e-13
BLOCK 5022,6.752279471814568e-25
BLOCK 5023,4.25425458008321e-21
BLOCK 5024,6.496003309977943e-23
BLOCK 5025,1.6251280413043074e-17
BLOCK 5026,1.4258659962247666e-14
BLOCK 5027,1.7389473063833063e-07
BLOCK 5028,2.003471730887507e-06
BLOCK 5029,5.444231970452052e-09
BLOCK 5032,1.2899906282469793e-32
BLOCK 5033,6.020708707753535e-16
BLOCK 5034,4.553467820912539e-08
BLOCK 5035,3.8762035771317626e-16
BLOCK 2063,3.175813601995884e-06
BLOCK 4034,2.0312934028772436e-06
BLOCK 4035,1.7011893023651896e-06
BLOCK 4036,1.7649178736296063e-06
BLOCK 4037,1.5423434680414053e-06
BLOCK 4038,9.150638481264166e-07
BLOCK 4039,6.984633950581263e-07
BLOCK 4040,5.329062380858959e-07
BLOCK 4041,1.8368471808334923e-06
BLOCK 4042,1.1791705031196653e-06
BLOCK 4043,1.965087007552174e-06
BLOCK 4044,2.526263165936552e-06
BLOCK 4045,2.9615863803518993e-06
BLOCK 4046,2.686499320334398e-06
BLOCK 4048,2.4525961958886683e-06
BLOCK 4049,2.6773545461344513e-06
BLOCK 4050,2.5027499825227337e-06
BLOCK 4051,3.3885340835150993e-06
BLOCK 4052,3.128730094038013e-06
BLOCK 4053,3.0213759849403164e-06
BLOCK 4054,2.8426309817869e-06
BLOCK 4055,2.8471102078268876e-06
BLOCK 4056,2.9178757317983178e-06
BLOCK 4058,3.082563406924334e-06
BLOCK 4059,3.0326343900126225e-06
BLOCK 4061,2.175721023581823e-06
BLOCK 4062,2.3372359994650724e-06
BLOCK 2035,6.132507112021897e-06
BLOCK 2037,7.173765437567466e-06
BLOCK 2038,8.711141992751028e-06
BLOCK 2040,2.5198524819982407e-06
BLOCK 2041,4.103129989506787e-06
BLOCK 2042,3.5800921105424075e-06
BLOCK 2043,2.9481907109964254e-06
BLOCK 2044,2.892028195345177e-06
BLOCK 1045,1.1240723918143344e-06
BLOCK 1047,4.586070478472995e-07
BLOCK 1041,9.60790075594144e-07
BLOCK 1042,7.080746068020157e-07
BLOCK 1043,1.2374885770785233e-06
BLOCK 1044,1.5669868316038947e-06
BLOCK 1046,1.71650510304643e-06
BLOCK 2033,5.724109236496001e-06
BLOCK 2045,2.5073709166495848e-06
BLOCK 2046,2.330438226292808e-06
BLOCK 2047,2.5409843734487384e-06
BLOCK 2048,2.709689392022527e-06
BLOCK 2049,2.595139281788646e-06
BLOCK 2050,2.4830423010005643e-06
BLOCK 2052,3.0742129143647e-06
BLOCK 2062,2.1839569739463533e-06
BLOCK 2031,2.3149235298491655e-06
BLOCK 2032,2.2000612385303546e-06
BLOCK 2034,5.22109649661508e-06
BLOCK 2036,9.301396178383561e-06
BLOCK 2039,4.162555170412907e-06
BLOCK 2053,2.865299431668913e-06
BLOCK 2057,3.524237661707419e-07
BLOCK 2058,1.3181524963653827e-06
BLOCK 2065,5.836693931801158e-06
BLOCK 2066,5.2587723468575165e-06
BLOCK 2067,4.256454960429596e-06
BLOCK 4063,2.5299538644987053e-06
BLOCK 4064,2.930585579629287e-06
BLOCK 4065,5.262645706978446e-07
