,ethyl_acryl_50 Cumulative Hazard Index PAC3
BLOCK 5021,1.3723640382468725e-12
BLOCK 5022,2.195244404519586e-21
BLOCK 5023,4.711625462072775e-18
BLOCK 5024,1.752009416572441e-18
BLOCK 5025,8.82957954803874e-21
BLOCK 5026,5.306770604129872e-13
BLOCK 5027,5.3037974654723566e-08
BLOCK 5028,5.014740135009494e-07
BLOCK 5029,5.616857219692091e-09
BLOCK 5032,8.974732513907152e-28
BLOCK 5033,6.267973337371384e-15
BLOCK 5034,1.5637880677168744e-08
BLOCK 5035,3.46137289204552e-13
BLOCK 2063,7.617357130541013e-07
BLOCK 4034,4.83053875059462e-07
BLOCK 4035,4.073490944676643e-07
BLOCK 4036,4.213461472415151e-07
BLOCK 4037,3.7051920949332284e-07
BLOCK 4038,2.2837847191916606e-07
BLOCK 4039,1.749870445119964e-07
BLOCK 4040,1.3432626936751098e-07
BLOCK 4041,4.4112073449458543e-07
BLOCK 4042,2.930059460584547e-07
BLOCK 4043,4.7246950931430525e-07
BLOCK 4044,5.946439192405409e-07
BLOCK 4045,6.938986897408735e-07
BLOCK 4046,6.328206208018678e-07
BLOCK 4048,5.812467933590164e-07
BLOCK 4049,6.333166682437987e-07
BLOCK 4050,5.920615502580985e-07
BLOCK 4051,7.936630938465192e-07
BLOCK 4052,7.334912754630765e-07
BLOCK 4053,7.088076787545185e-07
BLOCK 4054,6.672526643955118e-07
BLOCK 4055,6.678000245784859e-07
BLOCK 4056,6.833264333577869e-07
BLOCK 4058,7.206807196273081e-07
BLOCK 4059,7.096185236909677e-07
BLOCK 4061,5.224036254581525e-07
BLOCK 4062,5.568298427908522e-07
BLOCK 2035,1.4398651572414682e-06
BLOCK 2037,1.6709662180143231e-06
BLOCK 2038,2.093489992769779e-06
BLOCK 2040,6.204967809898041e-07
BLOCK 2041,1.015281779765079e-06
BLOCK 2042,8.8109569369219e-07
BLOCK 2043,7.082879552385482e-07
BLOCK 2044,6.952126946431563e-07
BLOCK 1045,2.8014878583018807e-07
BLOCK 1047,1.142743702000309e-07
BLOCK 1041,2.3520145267668018e-07
BLOCK 1042,1.8099466611414607e-07
BLOCK 1043,3.123228107719066e-07
BLOCK 1044,3.8428704429107793e-07
BLOCK 1046,4.187733006470993e-07
BLOCK 2033,1.4097846950709808e-06
BLOCK 2045,6.025513298317386e-07
BLOCK 2046,5.612022605216877e-07
BLOCK 2047,6.105750708655901e-07
BLOCK 2048,6.510604252264027e-07
BLOCK 2049,6.237094501813973e-07
BLOCK 2050,5.971415303691018e-07
BLOCK 2052,7.424783081875632e-07
BLOCK 2062,5.264114606681577e-07
BLOCK 2031,5.591725987468857e-07
BLOCK 2032,5.342515475385772e-07
BLOCK 2034,1.2257845569543087e-06
BLOCK 2036,2.2311818619855255e-06
BLOCK 2039,1.0395459442712333e-06
BLOCK 2053,6.895000126515695e-07
BLOCK 2057,9.346792935295885e-08
BLOCK 2058,3.31181025873807e-07
BLOCK 2065,1.4027242107918482e-06
BLOCK 2066,1.2644754566682012e-06
BLOCK 2067,1.0327631975534203e-06
BLOCK 4063,5.991287025923965e-07
BLOCK 4064,6.868913610937493e-07
BLOCK 4065,1.3266339165399273e-07
