,ethyl_acryl_100 Cumulative Hazard Index PAC3
BLOCK 1060,2.2381109631008552e-06
BLOCK 1061,2.844298862708834e-06
BLOCK 1062,4.626349082429475e-06
BLOCK 1063,1.7807458810706314e-06
BLOCK 1064,1.6075929434621854e-06
BLOCK 1065,7.944939103976453e-07
BLOCK 1066,2.5395462145147234e-06
BLOCK 1067,6.15107891345083e-07
BLOCK 3039,3.74750875710666e-06
BLOCK 3040,2.65118711663993e-06
BLOCK 3041,2.4025368106276105e-06
BLOCK 3042,2.968259775772016e-06
BLOCK 3043,3.4970879098080034e-06
BLOCK 3044,2.2007572059338236e-06
BLOCK 3045,2.9305457598642644e-06
BLOCK 3046,2.973676236973024e-06
BLOCK 3047,1.8925753503615503e-06
BLOCK 3048,2.366206547064626e-06
BLOCK 3049,5.068335199221885e-06
BLOCK 3050,2.3859621010978977e-06
BLOCK 2059,3.0696083360551113e-06
BLOCK 2060,4.3590797088280145e-06
BLOCK 2061,1.4702785959625965e-06
BLOCK 2064,3.859305828491767e-06
BLOCK 2014,2.288634569692795e-06
BLOCK 2015,2.739676197420731e-06
BLOCK 2016,1.2046053894627477e-06
BLOCK 2017,1.3568185411379936e-06
BLOCK 2018,3.2594094593912574e-06
BLOCK 2019,6.9046327237155965e-06
BLOCK 2020,1.8915550553799804e-06
BLOCK 2021,2.334747122587466e-06
BLOCK 2022,9.448800574369794e-06
BLOCK 2023,3.7496332742389326e-07
BLOCK 2024,1.7610940727756052e-07
BLOCK 3001,1.1882885207317128e-06
BLOCK 3002,1.292336570368373e-06
BLOCK 3003,1.509726266657954e-06
BLOCK 3004,4.045463909327127e-06
BLOCK 3005,2.4662041953485493e-06
BLOCK 3006,2.675557658111142e-06
BLOCK 3007,3.122917809536887e-06
BLOCK 3008,5.606846272274741e-06
BLOCK 3009,5.79356112624813e-06
BLOCK 3018,4.690236787565206e-07
BLOCK 3019,9.420588557637614e-07
BLOCK 3020,2.1647786032466287e-07
BLOCK 3021,1.9084774491108686e-07
BLOCK 3022,1.7534586412613927e-07
BLOCK 3023,2.0237197624246458e-07
BLOCK 3024,6.876333576926448e-07
BLOCK 3029,4.290618951872982e-07
BLOCK 2030,1.9125521574201917e-07
BLOCK 3000,7.0445692433725e-07
BLOCK 3016,7.422082338119154e-07
BLOCK 3032,8.050841979219225e-07
BLOCK 3033,4.094323798163836e-06
BLOCK 3034,6.979758077590321e-07
BLOCK 3035,1.26557490157464e-06
BLOCK 3036,1.1061417296057926e-16
BLOCK 3037,1.6528948208511967e-16
BLOCK 3038,2.9024643760465073e-06
BLOCK 4002,4.239858086795113e-07
BLOCK 4003,3.841518258215515e-07
BLOCK 4004,5.998614669304986e-07
BLOCK 4005,6.554461879500221e-14
BLOCK 4006,7.320930415353153e-18
BLOCK 4007,1.244729569453786e-16
BLOCK 4008,9.068482061984287e-08
BLOCK 4009,1.00209079035206e-07
BLOCK 4010,1.0017460267138822e-07
BLOCK 4011,1.777151198353835e-07
BLOCK 4012,1.0935696178815096e-07
BLOCK 4013,2.3482198729774083e-07
BLOCK 4014,1.189950772409036e-07
BLOCK 4015,1.0954418347120977e-07
BLOCK 4016,1.4801803624908422e-10
BLOCK 4017,1.1627662866023099e-07
BLOCK 4018,4.75689110401483e-12
BLOCK 4019,4.363161638624766e-07
BLOCK 4020,1.1939480612692694e-07
BLOCK 4021,4.055554213604343e-07
BLOCK 4022,9.594283598022192e-16
BLOCK 4023,6.729707526230352e-07
BLOCK 4024,6.775555789658518e-07
BLOCK 4025,6.40819485764475e-07
BLOCK 4026,7.912666471229924e-07
BLOCK 4027,8.860281224899079e-07
BLOCK 4028,8.880183364195709e-07
BLOCK 4029,9.077021912601754e-07
BLOCK 4030,7.827946804731181e-07
BLOCK 4031,1.1407533030573819e-06
BLOCK 4032,8.309496425582719e-07
BLOCK 4033,1.2436813545494071e-06
BLOCK 5000,2.6501852696465774e-07
BLOCK 5001,2.476034334091451e-07
BLOCK 5002,2.437224509684287e-07
BLOCK 5003,2.396550274388738e-07
BLOCK 5004,2.1564160727387293e-07
BLOCK 5005,9.479277981697609e-08
BLOCK 5006,2.2182091375196767e-08
BLOCK 5007,1.1366668581254715e-08
BLOCK 5008,2.489922505478034e-09
BLOCK 5009,2.6790354900096642e-09
BLOCK 5010,1.003918616101243e-09
BLOCK 5011,1.9961866142334917e-09
BLOCK 5012,3.0652384683366875e-09
BLOCK 5013,6.472758735555265e-10
BLOCK 5014,1.2693397260103575e-16
BLOCK 5015,2.103674897244332e-11
BLOCK 5016,1.0344967569413924e-11
BLOCK 5017,1.4577350004632825e-10
BLOCK 5018,2.2320622555719619e-10
BLOCK 5019,6.232904259342748e-10
BLOCK 5020,4.224614060166012e-13
BLOCK 5021,2.7447280764937467e-12
BLOCK 5022,4.3904888090391744e-21
BLOCK 5023,9.423250924145555e-18
BLOCK 5024,3.504018833144884e-18
BLOCK 5025,1.765915909607749e-20
BLOCK 5026,1.061354120825975e-12
BLOCK 5027,1.060759493094472e-07
BLOCK 5028,1.0029480270018993e-06
BLOCK 5029,1.1233714439384186e-08
BLOCK 5032,1.7949465027814305e-27
BLOCK 5033,1.2535946674742772e-14
BLOCK 5034,3.127576135433751e-08
BLOCK 5035,6.922745784091043e-13
BLOCK 2063,1.5234714261082032e-06
BLOCK 4034,9.661077501189246e-07
BLOCK 4035,8.146981889353291e-07
BLOCK 4036,8.426922944830306e-07
BLOCK 4037,7.41038418986646e-07
BLOCK 4038,4.567569438383322e-07
BLOCK 4039,3.499740890239929e-07
BLOCK 4040,2.68652538735022e-07
BLOCK 4041,8.82241468989171e-07
BLOCK 4042,5.860118921169095e-07
BLOCK 4043,9.449390186286107e-07
BLOCK 4044,1.1892878384810824e-06
BLOCK 4045,1.3877973794817477e-06
BLOCK 4046,1.2656412416037363e-06
BLOCK 4048,1.1624935867180331e-06
BLOCK 4049,1.2666333364875978e-06
BLOCK 4050,1.184123100516198e-06
BLOCK 4051,1.587326187693039e-06
BLOCK 4052,1.4669825509261542e-06
BLOCK 4053,1.4176153575090383e-06
BLOCK 4054,1.3345053287910241e-06
BLOCK 4055,1.3356000491569726e-06
BLOCK 4056,1.366652866715574e-06
BLOCK 4058,1.441361439254617e-06
BLOCK 4059,1.4192370473819358e-06
BLOCK 4061,1.0448072509163056e-06
BLOCK 4062,1.1136596855817048e-06
BLOCK 2035,2.8797303144829373e-06
BLOCK 2037,3.341932436028648e-06
BLOCK 2038,4.18697998553956e-06
BLOCK 2040,1.2409935619796085e-06
BLOCK 2041,2.0305635595301593e-06
BLOCK 2042,1.7621913873843806e-06
BLOCK 2043,1.4165759104770968e-06
BLOCK 2044,1.3904253892863136e-06
BLOCK 1045,5.602975716603764e-07
BLOCK 1047,2.2854874040006197e-07
BLOCK 1041,4.7040290535336047e-07
BLOCK 1042,3.6198933222829236e-07
BLOCK 1043,6.246456215438134e-07
BLOCK 1044,7.685740885821563e-07
BLOCK 1046,8.375466012941989e-07
BLOCK 2033,2.8195693901419625e-06
BLOCK 2045,1.2051026596634776e-06
BLOCK 2046,1.122404521043376e-06
BLOCK 2047,1.2211501417311806e-06
BLOCK 2048,1.3021208504528063e-06
BLOCK 2049,1.247418900362795e-06
BLOCK 2050,1.194283060738204e-06
BLOCK 2052,1.4849566163751273e-06
BLOCK 2062,1.0528229213363152e-06
BLOCK 2031,1.118345197493772e-06
BLOCK 2032,1.0685030950771553e-06
BLOCK 2034,2.4515691139086178e-06
BLOCK 2036,4.462363723971053e-06
BLOCK 2039,2.0790918885424674e-06
BLOCK 2053,1.3790000253031396e-06
BLOCK 2057,1.8693585870591778e-07
BLOCK 2058,6.623620517476143e-07
BLOCK 2065,2.8054484215836972e-06
BLOCK 2066,2.5289509133364033e-06
BLOCK 2067,2.0655263951068423e-06
BLOCK 4063,1.1982574051847936e-06
BLOCK 4064,1.373782722187499e-06
BLOCK 4065,2.653267833079856e-07
