,ethyl_acryl_80 Cumulative Hazard Index PAC2
BLOCK 1030,5.481614021394018e-07
BLOCK 1033,2.802699226849267e-07
BLOCK 1035,2.095880320768808e-07
BLOCK 1037,2.1160559747049071e-07
BLOCK 1038,2.6537842700928615e-07
BLOCK 2009,5.523038572686994e-07
BLOCK 2013,2.7243699289851017e-06
BLOCK 2008,5.532142378004767e-07
BLOCK 1009,1.7646655740340377e-06
BLOCK 1016,1.8339183140432883e-06
BLOCK 1020,5.690311742771415e-07
BLOCK 1026,5.563070253089968e-07
BLOCK 1027,3.3992370121229485e-07
BLOCK 1028,7.285458318404896e-07
BLOCK 1029,1.1923748485165199e-06
BLOCK 1039,3.4203827803815567e-07
BLOCK 1040,5.385706980630065e-07
BLOCK 1052,1.0215898814299413e-06
BLOCK 1054,1.3102812403631727e-06
BLOCK 2025,2.5381973081650975e-07
BLOCK 2028,1.1787440052827708e-06
BLOCK 2029,1.2326122791276644e-06
BLOCK 1005,1.155533741044812e-06
BLOCK 1006,2.4901220390793866e-06
BLOCK 1007,2.2075136412394544e-06
BLOCK 1008,2.505889731898208e-06
BLOCK 1011,9.191209061851776e-07
BLOCK 1024,5.636932140010493e-07
BLOCK 1025,6.091639889259613e-07
BLOCK 3010,5.694965779786979e-06
BLOCK 3011,5.451023535292276e-06
BLOCK 3012,3.2729044141463086e-06
BLOCK 3013,1.3971882448318186e-06
BLOCK 3014,1.4122548859009052e-06
BLOCK 3015,4.145393687690741e-07
BLOCK 3017,5.358602710078626e-07
BLOCK 3025,1.0911208027025764e-06
BLOCK 3026,2.928363868268246e-07
BLOCK 3027,1.1502614381160457e-06
BLOCK 3028,6.3213311512939644e-06
BLOCK 3030,3.8924906817788806e-07
BLOCK 3031,7.666022960691362e-07
BLOCK 4047,1.3708928844390814e-06
BLOCK 4057,1.3860379580973563e-06
BLOCK 4000,3.0687166863986203e-13
BLOCK 4001,1.4403837955908305e-06
BLOCK 1000,4.07766518276955e-07
BLOCK 1001,4.073226133644998e-07
BLOCK 1002,5.500729301658051e-07
BLOCK 1003,7.156471638386072e-07
BLOCK 1004,1.4265146263682596e-06
BLOCK 1010,2.270896340237687e-06
BLOCK 1017,9.337964170201184e-07
BLOCK 1018,6.488767286053322e-07
BLOCK 1019,5.598473621057761e-07
BLOCK 2000,8.885111920386877e-07
BLOCK 2001,1.1138105918036208e-06
BLOCK 2002,1.1733763017730177e-06
BLOCK 2003,1.096668467749333e-06
BLOCK 2004,5.386251894388339e-07
BLOCK 2005,3.701385164976542e-07
BLOCK 2006,3.499186951743265e-07
BLOCK 2007,3.691623663784401e-07
BLOCK 2010,4.6772354314641314e-07
BLOCK 2011,1.1241301574239345e-06
BLOCK 2012,1.92526908618956e-06
BLOCK 2026,4.0339450757375514e-07
BLOCK 2027,4.6680132585006486e-07
BLOCK 2051,1.3478017672151582e-06
BLOCK 2054,1.366251981346461e-06
BLOCK 2055,2.766763056724808e-06
BLOCK 2056,2.629913430594162e-06
BLOCK 5030,4.984288283229617e-15
BLOCK 5031,1.4186329942642992e-12
BLOCK 1012,1.7744246743934848e-06
BLOCK 1013,5.863701870194849e-06
BLOCK 1014,1.343327932468128e-06
BLOCK 1015,1.8992273255274185e-06
BLOCK 1021,5.105927518011875e-07
BLOCK 1022,5.070598862398465e-07
BLOCK 1023,4.7674210652043555e-07
BLOCK 1031,4.2036440464750404e-07
BLOCK 1032,4.056979865269888e-07
BLOCK 1034,7.351936014277706e-07
BLOCK 1036,2.3936528839114363e-07
BLOCK 1048,7.379969632784772e-07
BLOCK 1049,6.397265000340941e-07
BLOCK 1050,4.442501243329902e-07
BLOCK 1051,1.3456014218609925e-06
BLOCK 1053,1.2187990045318125e-06
BLOCK 1055,1.7467956262960203e-15
BLOCK 1056,7.102721195672713e-18
BLOCK 1057,9.377907261041045e-18
BLOCK 1058,1.306553485878455e-06
BLOCK 1059,2.072622110589212e-07
BLOCK 1060,2.2637747520040066e-06
BLOCK 1061,2.8769136377550665e-06
BLOCK 1062,4.679398126110166e-06
BLOCK 1063,1.801165193220659e-06
BLOCK 1064,1.6260267595791706e-06
BLOCK 1065,8.036041486018472e-07
BLOCK 1066,2.568666476661515e-06
BLOCK 1067,6.221611605244945e-07
BLOCK 3039,3.790480385967207e-06
BLOCK 3040,2.6815875336102918e-06
BLOCK 3041,2.430086024476492e-06
BLOCK 3042,3.0022959757420012e-06
BLOCK 3043,3.5371880332481462e-06
BLOCK 3044,2.2259926698099913e-06
BLOCK 3045,2.9641495038216137e-06
BLOCK 3046,3.007774545980129e-06
BLOCK 3047,1.9142769795818e-06
BLOCK 3048,2.393339171999805e-06
BLOCK 3049,5.126452373386942e-06
BLOCK 3050,2.413321257414552e-06
BLOCK 2059,3.1048066714596827e-06
BLOCK 2060,4.409064049776145e-06
BLOCK 2061,1.487137867079044e-06
BLOCK 2064,3.903559402924866e-06
BLOCK 2014,2.314877698582021e-06
BLOCK 2015,2.7710912937911916e-06
BLOCK 2016,1.2184182606458364e-06
BLOCK 2017,1.3723767977185374e-06
BLOCK 2018,3.296784190891995e-06
BLOCK 2019,6.983806205100863e-06
BLOCK 2020,1.913244985164654e-06
BLOCK 2021,2.361519011150713e-06
BLOCK 2022,9.557147312903544e-06
BLOCK 2023,3.792629264339879e-07
BLOCK 2024,1.7812880431673547e-07
BLOCK 3001,1.201914290970488e-06
BLOCK 3002,1.3071554303268635e-06
BLOCK 3003,1.527037873118865e-06
BLOCK 3004,4.091852106112711e-06
BLOCK 3005,2.494483465190382e-06
BLOCK 3006,2.7062375252258826e-06
BLOCK 3007,3.1587274296795832e-06
BLOCK 3008,5.671138401448143e-06
BLOCK 3009,5.859994262134986e-06
BLOCK 3018,4.7440184135910636e-07
BLOCK 3019,9.528611796910654e-07
BLOCK 3020,2.189601510605435e-07
BLOCK 3021,1.9303614232247123e-07
BLOCK 3022,1.7735650583075768e-07
BLOCK 3023,2.0469251877311936e-07
BLOCK 3024,6.955182559955145e-07
BLOCK 3029,4.33981827257698e-07
BLOCK 2030,1.9344828550681298e-07
BLOCK 3000,7.125347337468898e-07
BLOCK 3016,7.507189268690363e-07
BLOCK 3032,8.143158719744477e-07
BLOCK 3033,4.141272257551946e-06
BLOCK 3034,7.05979300027806e-07
BLOCK 3035,1.2800868930042962e-06
BLOCK 3036,1.118825545696055e-16
BLOCK 3037,1.6718481008541994e-16
BLOCK 3038,2.9357461186740365e-06
BLOCK 4002,4.2884753469367094e-07
BLOCK 4003,3.885567867583342e-07
BLOCK 4004,6.067399096494912e-07
BLOCK 4005,6.629620050306997e-14
BLOCK 4006,7.404877465276889e-18
BLOCK 4007,1.2590025333231535e-16
BLOCK 4008,9.172467795108234e-08
BLOCK 4009,1.0135814835881793e-07
BLOCK 4010,1.0132327666423343e-07
