,ethyl_acryl_50 Cumulative Hazard Index PAC2
BLOCK 1030,3.4261020261659664e-07
BLOCK 1033,1.7517347011966563e-07
BLOCK 1035,1.309960859258251e-07
BLOCK 1037,1.3225709862317858e-07
BLOCK 1038,1.6586603196224877e-07
BLOCK 2009,3.4519930755109083e-07
BLOCK 2013,1.7027775573566875e-06
BLOCK 2008,3.4576831087243596e-07
BLOCK 1009,1.102946007345079e-06
BLOCK 1016,1.1462301480994667e-06
BLOCK 1020,3.556541652757091e-07
BLOCK 1026,3.4770135568516534e-07
BLOCK 1027,2.1245809663357248e-07
BLOCK 1028,4.553535401948449e-07
BLOCK 1029,7.452545670869555e-07
BLOCK 1039,2.13779743126611e-07
BLOCK 1040,3.3661584939503524e-07
BLOCK 1052,6.385110569656035e-07
BLOCK 1054,8.189480680206462e-07
BLOCK 2025,1.586416501850296e-07
BLOCK 2028,7.36735058154141e-07
BLOCK 2029,7.704036458083881e-07
BLOCK 1005,7.222282481118518e-07
BLOCK 1006,1.5563686407312562e-06
BLOCK 1007,1.3797335838534876e-06
BLOCK 1008,1.5662237170105586e-06
BLOCK 1011,5.744662040563953e-07
BLOCK 1024,3.52317849284445e-07
BLOCK 1025,3.807378572407806e-07
BLOCK 3010,3.5594505050744244e-06
BLOCK 3011,3.406982451893579e-06
BLOCK 3012,2.045620943209452e-06
BLOCK 3013,8.732664244273462e-07
BLOCK 3014,8.82683331435546e-07
BLOCK 3015,2.590941583486577e-07
BLOCK 3017,3.3492178637104983e-07
BLOCK 3025,6.819690657425108e-07
BLOCK 3026,1.8302772401099475e-07
BLOCK 3027,7.189329690797441e-07
BLOCK 3028,3.950939519088319e-06
BLOCK 3030,2.43287290196388e-07
BLOCK 3031,4.791394778208077e-07
BLOCK 4047,8.568313767992734e-07
BLOCK 4057,8.662973055101481e-07
BLOCK 4000,1.9180001393687847e-13
BLOCK 4001,9.002643785699048e-07
BLOCK 1000,2.548610115595177e-07
BLOCK 1001,2.545835634367474e-07
BLOCK 1002,3.438049401553528e-07
BLOCK 1003,4.4729165323899314e-07
BLOCK 1004,8.915959118392607e-07
BLOCK 1010,1.419348849104596e-06
BLOCK 1017,5.836386480136628e-07
BLOCK 1018,4.055589952028968e-07
BLOCK 1019,3.4991412641754783e-07
BLOCK 2000,5.553346119289025e-07
BLOCK 2001,6.961505699689972e-07
BLOCK 2002,7.333801521357963e-07
BLOCK 2003,6.854364507833038e-07
BLOCK 2004,3.3664990743202965e-07
BLOCK 2005,2.3134287025414846e-07
BLOCK 2006,2.1870513791214203e-07
BLOCK 2007,2.3073275982166823e-07
BLOCK 2010,2.923351721965875e-07
BLOCK 2011,7.026004740561735e-07
BLOCK 2012,1.2033259349098216e-06
BLOCK 2026,2.521284304857333e-07
BLOCK 2027,2.9175877069599824e-07
BLOCK 2051,8.423990356678919e-07
BLOCK 2054,8.539307334072334e-07
BLOCK 2055,1.7292739834599587e-06
BLOCK 2056,1.6437406388033733e-06
BLOCK 5030,3.1152649784388714e-15
BLOCK 5031,8.866697576781899e-13
BLOCK 1012,1.1090456111085998e-06
BLOCK 1013,3.6649134324125117e-06
BLOCK 1014,8.396028128343053e-07
BLOCK 1015,1.187049391428053e-06
BLOCK 1021,3.191291569716961e-07
BLOCK 1022,3.169210558885771e-07
BLOCK 1023,2.9797192774490784e-07
BLOCK 1031,2.627349048783638e-07
BLOCK 1032,2.535681440223129e-07
BLOCK 1034,4.595085092903664e-07
BLOCK 1036,1.4960737774494757e-07
BLOCK 1048,4.612606581427476e-07
BLOCK 1049,3.998399466661984e-07
BLOCK 1050,2.7766388606738663e-07
BLOCK 1051,8.410237823854197e-07
BLOCK 1053,7.617701141704225e-07
BLOCK 1055,1.0917769859740467e-15
BLOCK 1056,4.439321591197643e-18
BLOCK 1057,5.8613515914931864e-18
BLOCK 1058,8.16618158044625e-07
BLOCK 1059,1.2954240821866972e-07
BLOCK 1060,1.4148977352936425e-06
BLOCK 1061,1.798119970677998e-06
BLOCK 1062,2.924703442915186e-06
BLOCK 1063,1.1257588903320082e-06
BLOCK 1064,1.016294389545059e-06
BLOCK 1065,5.022662651939134e-07
BLOCK 1066,1.6054602505552836e-06
BLOCK 1067,3.888613106204547e-07
BLOCK 3039,2.369114731504211e-06
BLOCK 3040,1.6760378323585738e-06
BLOCK 3041,1.51884511016688e-06
BLOCK 3042,1.8764860651432277e-06
BLOCK 3043,2.2108027016027593e-06
BLOCK 3044,1.3912832911075907e-06
BLOCK 3045,1.8526438711785567e-06
BLOCK 3046,1.879910264753062e-06
BLOCK 3047,1.1964556812630477e-06
BLOCK 3048,1.495877702167293e-06
BLOCK 3049,3.2041199535310768e-06
BLOCK 3050,1.5083668455216572e-06
BLOCK 2059,1.9405569940578263e-06
BLOCK 2060,2.7557400458108113e-06
BLOCK 2061,9.294864687119872e-07
BLOCK 2064,2.4397910410005408e-06
BLOCK 2014,1.4468379463575123e-06
BLOCK 2015,1.7319792052659787e-06
BLOCK 2016,7.615321427638061e-07
BLOCK 2017,8.577588478458589e-07
BLOCK 2018,2.060546209959989e-06
BLOCK 2019,4.364997698900658e-06
BLOCK 2020,1.1958106671942396e-06
BLOCK 2021,1.4759895602564432e-06
BLOCK 2022,5.97337967345217e-06
BLOCK 2023,2.3704578170475986e-07
BLOCK 2024,1.1133353333638873e-07
BLOCK 3001,7.512168809223468e-07
BLOCK 3002,8.16994383566212e-07
BLOCK 3003,9.54424651335487e-07
BLOCK 3004,2.5574771840573775e-06
BLOCK 3005,1.559094606254829e-06
BLOCK 3006,1.6914444965070435e-06
BLOCK 3007,1.9742583853394108e-06
BLOCK 3008,3.5445579882196644e-06
BLOCK 3009,3.662596114294792e-06
BLOCK 3018,2.9650922220239803e-07
BLOCK 3019,5.955544490460557e-07
BLOCK 3020,1.3685381974547644e-07
BLOCK 3021,1.206508732196526e-07
BLOCK 3022,1.1085083364296158e-07
BLOCK 3023,1.2793630681994882e-07
BLOCK 3024,4.347107433689129e-07
BLOCK 3029,2.712460256931195e-07
BLOCK 2030,1.2090846972196606e-07
BLOCK 3000,4.4534633147757145e-07
BLOCK 3016,4.692121018351188e-07
BLOCK 3032,5.089612745483414e-07
BLOCK 3033,2.5883656195288607e-06
BLOCK 3034,4.4124907387065223e-07
BLOCK 3035,8.00076087202358e-07
BLOCK 3036,6.992850014749262e-17
BLOCK 3037,1.0449335074346642e-16
BLOCK 3038,1.8348912722133088e-06
BLOCK 4002,2.680370054870472e-07
BLOCK 4003,2.428546025308655e-07
BLOCK 4004,3.79222766450315e-07
BLOCK 4005,4.143625326120828e-14
BLOCK 4006,4.628174400510612e-18
BLOCK 4007,7.868980036776805e-17
BLOCK 4008,5.732948429990063e-08
BLOCK 4009,6.335056720616466e-08
BLOCK 4010,6.332877180375114e-08
BLOCK 4011,1.1234863897639183e-07
BLOCK 4012,6.913371147526782e-08
BLOCK 4013,1.484506816250085e-07
BLOCK 4014,7.52267729683873e-08
BLOCK 4015,6.925207001053487e-08
BLOCK 4016,9.357462061723712e-11
BLOCK 4017,7.350821352083563e-08
BLOCK 4018,3.0072300082852356e-12
BLOCK 4019,2.758320576142092e-07
BLOCK 4020,7.547947513771235e-08
BLOCK 4021,2.563856112048722e-07
BLOCK 4022,6.065351699899085e-16
BLOCK 4023,4.254412803938724e-07
BLOCK 4024,4.283397338289866e-07
BLOCK 4025,4.0511576686259915e-07
BLOCK 4026,5.002260412846502e-07
BLOCK 4027,5.601327211143092e-07
BLOCK 4028,5.613909023342114e-07
BLOCK 4029,5.738347186127543e-07
BLOCK 4030,4.948702002990972e-07
BLOCK 4031,7.211658812431717e-07
BLOCK 4032,5.253129924218957e-07
BLOCK 4033,7.862353390829582e-07
BLOCK 5000,1.675404480811054e-07
BLOCK 5001,1.5653090617819516e-07
BLOCK 5002,1.5407741153176524e-07
BLOCK 5003,1.515060518291731e-07
BLOCK 5004,1.3632515402371271e-07
BLOCK 5005,5.992646999923774e-08
BLOCK 5006,1.4023161214204846e-08
BLOCK 5007,7.185824965161025e-09
BLOCK 5008,1.574088940244734e-09
BLOCK 5009,1.693643125868178e-09
BLOCK 5010,6.346611940869925e-10
BLOCK 5011,1.2619570549751954e-09
BLOCK 5012,1.937794434005951e-09
BLOCK 5013,4.091973913282063e-10
BLOCK 5014,8.024561486272373e-17
BLOCK 5015,1.3299094177981403e-11
BLOCK 5016,6.539922026640985e-12
BLOCK 5017,9.215566094882817e-11
BLOCK 5018,1.4110738397294009e-10
BLOCK 5019,3.940341773147713e-10
BLOCK 5020,2.670733026541731e-13
BLOCK 5021,1.7351729219213332e-12
BLOCK 5022,2.775596373530511e-21
BLOCK 5023,5.9572275957241985e-18
BLOCK 5024,2.215184319804236e-18
BLOCK 5025,1.1163836210163923e-20
BLOCK 5026,6.709709959244666e-13
BLOCK 5027,6.705950818413324e-08
BLOCK 5028,6.340476032770622e-07
BLOCK 5029,7.101773496162416e-09
BLOCK 5032,1.134736294861824e-27
BLOCK 5033,7.925023759894853e-15
BLOCK 5034,1.9772033040098415e-08
BLOCK 5035,4.376448484195484e-13
BLOCK 2063,9.631141199534607e-07
BLOCK 4034,6.107577730636874e-07
BLOCK 4035,5.150390849591159e-07
BLOCK 4036,5.327365080065134e-07
BLOCK 4037,4.684725637271899e-07
BLOCK 4038,2.887543897828535e-07
BLOCK 4039,2.212479873140185e-07
BLOCK 4040,1.698378118439793e-07
BLOCK 4041,5.577388597057976e-07
BLOCK 4042,3.704672881198854e-07
BLOCK 4043,5.973752416617652e-07
BLOCK 4044,7.51848633522523e-07
BLOCK 4045,8.773431709367369e-07
BLOCK 4046,8.001180263012125e-07
BLOCK 4048,7.349097387297911e-07
BLOCK 4049,8.007452127220441e-07
BLOCK 4050,7.485835692918486e-07
BLOCK 4051,1.003482072679507e-06
BLOCK 4052,9.274027620797516e-07
BLOCK 4053,8.961936168160579e-07
BLOCK 4054,8.436527940632907e-07
BLOCK 4055,8.443448586624538e-07
BLOCK 4056,8.639759502224892e-07
BLOCK 4058,9.112055075747572e-07
BLOCK 4059,8.972188230575454e-07
BLOCK 4061,6.605103310390435e-07
BLOCK 4062,7.040377322642959e-07
BLOCK 2035,1.8205191643282929e-06
BLOCK 2037,2.1127159078342033e-06
BLOCK 2038,2.646941370168684e-06
BLOCK 2040,7.845361598721667e-07
BLOCK 2041,1.2836896065995256e-06
BLOCK 2042,1.1140290380016197e-06
BLOCK 2043,8.955364951291987e-07
BLOCK 2044,8.790045564453704e-07
BLOCK 1045,3.542111085209274e-07
BLOCK 1047,1.4448483588509657e-07
BLOCK 1041,2.9738114706246917e-07
BLOCK 1042,2.2884383071903515e-07
BLOCK 1043,3.948909101713764e-07
BLOCK 1044,4.858801709427424e-07
BLOCK 1046,5.294834835767922e-07
BLOCK 2033,1.7824863960667577e-06
BLOCK 2045,7.618465089826583e-07
BLOCK 2046,7.095660765216734e-07
BLOCK 2047,7.719914689105162e-07
BLOCK 2048,8.231798479874056e-07
BLOCK 2049,7.88598155401767e-07
BLOCK 2050,7.550065326505879e-07
BLOCK 2052,9.387656770187577e-07
BLOCK 2062,6.655777088907743e-07
BLOCK 2031,7.069998374960626e-07
BLOCK 2032,6.754904624050979e-07
BLOCK 2034,1.5498425432755633e-06
BLOCK 2036,2.8210345381426182e-06
BLOCK 2039,1.314368435285467e-06
BLOCK 2053,8.71781625191639e-07
BLOCK 2057,1.1817784171063757e-07
BLOCK 2058,4.187346304151581e-07
BLOCK 2065,1.773559346978198e-06
BLOCK 2066,1.5987620716494502e-06
BLOCK 2067,1.3057925486307614e-06
BLOCK 4063,7.575190492547539e-07
BLOCK 4064,8.684833301185337e-07
BLOCK 4065,1.6773532278091034e-07
