,ethyl_acryl_80 Cumulative Hazard Index PAC1
BLOCK 4020,1.0382840240011494e-06
BLOCK 4021,3.51640850369584e-06
BLOCK 4022,9.394135301756228e-12
BLOCK 4023,5.806628635483201e-06
BLOCK 4024,5.858378212055894e-06
BLOCK 4025,5.555983080745477e-06
BLOCK 4026,6.920106928781066e-06
BLOCK 4027,7.80422662106468e-06
BLOCK 4028,7.800024567274283e-06
BLOCK 4029,7.947239257371951e-06
BLOCK 4030,6.8048544350730674e-06
BLOCK 4031,1.0159359960575318e-05
BLOCK 4032,7.342856511243079e-06
BLOCK 4033,1.1169834240658007e-05
BLOCK 5000,2.3996004242767004e-06
BLOCK 5001,2.2262872521122015e-06
BLOCK 5002,2.2105554776397274e-06
BLOCK 5003,2.1887314161188094e-06
BLOCK 5004,1.9498704038940387e-06
BLOCK 5005,6.904519026001416e-07
BLOCK 5006,1.2050635702022765e-07
BLOCK 5007,4.4418614648795896e-08
BLOCK 5008,6.6283297708950545e-09
BLOCK 5009,7.9014139167356e-09
BLOCK 5010,2.531638186620024e-09
BLOCK 5011,6.332067878264408e-09
BLOCK 5012,1.1459393533041447e-08
BLOCK 5013,1.7550196565046771e-09
BLOCK 5014,7.248214516413704e-18
BLOCK 5015,1.702386646791141e-11
BLOCK 5016,1.3907616676481809e-11
BLOCK 5017,2.1006386404052886e-10
BLOCK 5018,3.1538593989916926e-10
BLOCK 5019,1.2857441316168324e-09
BLOCK 5020,5.484128412722045e-13
BLOCK 5021,6.746830171870917e-12
BLOCK 5022,6.180476150068844e-22
BLOCK 5023,2.3427453801636087e-18
BLOCK 5024,2.2160348971722864e-19
BLOCK 5025,6.659786325317723e-18
BLOCK 5026,1.2480304091739255e-12
BLOCK 5027,9.694421037997665e-07
BLOCK 5028,2.65402515911599e-05
BLOCK 5029,6.33253481071743e-08
BLOCK 5032,5.921466592342112e-29
BLOCK 5033,2.1082420973982528e-14
BLOCK 5034,2.469800775272459e-07
BLOCK 5035,2.8731536640267577e-13
BLOCK 2063,1.6599089162781896e-05
BLOCK 4034,8.615674070030883e-06
BLOCK 4035,7.185515176298123e-06
BLOCK 4036,7.439177098646239e-06
BLOCK 4037,6.498017779615227e-06
BLOCK 4038,3.9196737425929965e-06
BLOCK 4039,2.9710053612485693e-06
BLOCK 4040,2.2672301038096887e-06
BLOCK 4041,7.841892847540366e-06
BLOCK 4042,5.0914299193703235e-06
BLOCK 4043,8.44984485125498e-06
BLOCK 4044,1.07451256184728e-05
BLOCK 4045,1.26316762321467e-05
BLOCK 4046,1.1402081812289087e-05
BLOCK 4048,1.0494768602040718e-05
BLOCK 4049,1.1485299463061283e-05
BLOCK 4050,1.0770721972988133e-05
BLOCK 4051,1.4585838359348697e-05
BLOCK 4052,1.3387203955067295e-05
BLOCK 4053,1.2900587791794504e-05
BLOCK 4054,1.2098286918905122e-05
BLOCK 4055,1.2121320881186344e-05
BLOCK 4056,1.2521429722329932e-05
BLOCK 4058,1.3178724856677383e-05
BLOCK 4059,1.2952571427430917e-05
BLOCK 4061,9.422028263656552e-06
BLOCK 4062,1.0080984151294243e-05
BLOCK 2035,2.9064256106906385e-05
BLOCK 2037,3.462607322580479e-05
BLOCK 2038,4.466645852718004e-05
BLOCK 2040,1.2909324414866637e-05
BLOCK 2041,1.961096416705649e-05
BLOCK 2042,1.6732864224111394e-05
BLOCK 2043,1.318774675196995e-05
BLOCK 2044,1.292483479750359e-05
BLOCK 1045,4.878388198391657e-06
BLOCK 1047,1.9489467277460453e-06
BLOCK 1041,4.185169950388231e-06
BLOCK 1042,3.0998806598642785e-06
BLOCK 1043,5.461855806364941e-06
BLOCK 1044,6.8305519365512715e-06
BLOCK 1046,7.489682082910635e-06
BLOCK 2033,2.8207216299225475e-05
BLOCK 2045,1.1072886695571591e-05
BLOCK 2046,1.0256449741718337e-05
BLOCK 2047,1.1232231629397744e-05
BLOCK 2048,1.2038912116726069e-05
BLOCK 2049,1.1493727208471514e-05
BLOCK 2050,1.0966757422564072e-05
BLOCK 2052,1.388449466634998e-05
BLOCK 2062,1.0748866245085815e-05
BLOCK 2031,1.67366141158971e-05
BLOCK 2032,1.5118901997866486e-05
BLOCK 2034,2.4451702798926335e-05
BLOCK 2036,4.8492893942361205e-05
BLOCK 2039,2.1356133447100413e-05
BLOCK 2053,1.2811105308794786e-05
BLOCK 2057,2.350573665612516e-06
BLOCK 2058,9.077024861910685e-06
BLOCK 2065,2.8343821722362002e-05
BLOCK 2066,2.5444730911587713e-05
BLOCK 2067,2.0233345953404112e-05
BLOCK 4063,1.0901370689308206e-05
BLOCK 4064,1.261397599230092e-05
BLOCK 4065,2.2380454659448217e-06
