,ethyl_acryl_20 Cumulative Hazard Index PAC1
BLOCK 1031,8.936140133513763e-07
BLOCK 1032,8.628276017997987e-07
BLOCK 1034,1.5926365364930958e-06
BLOCK 1036,4.981002777684008e-07
BLOCK 1048,1.6171750387028417e-06
BLOCK 1049,1.374023635081285e-06
BLOCK 1050,9.481883636562805e-07
BLOCK 1051,3.081904536250321e-06
BLOCK 1053,2.7720095995843702e-06
BLOCK 1055,1.0438810208535634e-15
BLOCK 1056,3.679243040332622e-18
BLOCK 1057,2.9543157553392234e-18
BLOCK 1058,2.9954416983460164e-06
BLOCK 1059,4.327574531248509e-07
BLOCK 1060,1.067349857430831e-05
BLOCK 1061,1.219816432338916e-05
BLOCK 1062,2.3439051848005358e-05
BLOCK 1063,5.047517701090514e-06
BLOCK 1064,4.530118769995606e-06
BLOCK 1065,3.5103818291635954e-06
BLOCK 1066,1.2507517181570298e-05
BLOCK 1067,2.8372085491353174e-06
BLOCK 3039,1.9745309197231845e-05
BLOCK 3040,1.2420447869694749e-05
BLOCK 3041,1.11151053375612e-05
BLOCK 3042,1.4244237087303855e-05
BLOCK 3043,1.739707293370952e-05
BLOCK 3044,1.0275331417056055e-05
BLOCK 3045,1.6833866725540046e-05
BLOCK 3046,1.7379486887598904e-05
BLOCK 3047,1.0551029739080833e-05
BLOCK 3048,1.0771431238924994e-05
BLOCK 3049,2.7452517852813485e-05
BLOCK 3050,1.2477753101699996e-05
BLOCK 2059,7.993771994893474e-06
BLOCK 2060,1.5168618094220952e-05
BLOCK 2061,3.505605309105191e-06
BLOCK 2064,1.0577659086626839e-05
BLOCK 2014,5.668352989412191e-06
BLOCK 2015,6.848064881316035e-06
BLOCK 2016,2.803598878071255e-06
BLOCK 2017,3.3490009329273008e-06
BLOCK 2018,8.676890844379926e-06
BLOCK 2019,2.6100319039572997e-05
BLOCK 2020,9.946324590130662e-05
BLOCK 2021,6.740402598296208e-06
BLOCK 2022,3.447954158470861e-05
BLOCK 2023,1.39356717325586e-06
BLOCK 2024,4.0036532256818457e-07
BLOCK 3001,4.597205553252193e-06
BLOCK 3002,4.498568914884805e-06
BLOCK 3003,6.019071236387714e-06
BLOCK 3004,1.4239994743004597e-05
BLOCK 3005,5.675066107940945e-06
BLOCK 3006,5.968103247290355e-06
BLOCK 3007,7.0278666862299785e-06
BLOCK 3008,2.223946372578145e-05
BLOCK 3009,2.2692964238553856e-05
BLOCK 3018,1.9021679319072185e-06
BLOCK 3019,5.378327776609965e-06
BLOCK 3020,4.886905042700268e-07
BLOCK 3021,4.5056820049711244e-07
BLOCK 3022,3.904293020636867e-07
BLOCK 3023,4.405700868793875e-07
BLOCK 3024,1.5362660127680892e-06
BLOCK 3029,9.505142437155647e-07
BLOCK 2030,4.329681777495568e-07
BLOCK 3000,3.0365541997296154e-06
BLOCK 3016,3.3365722667663822e-06
BLOCK 3032,4.987796535989251e-06
BLOCK 3033,2.649981555455278e-05
BLOCK 3034,1.5622727502722179e-06
BLOCK 3035,2.9497248776979567e-06
BLOCK 3036,1.50067475502363e-13
BLOCK 3037,3.8291717150340096e-13
BLOCK 3038,1.0022049365623914e-05
BLOCK 4002,1.5786511128576614e-06
BLOCK 4003,1.491775592442802e-06
BLOCK 4004,2.503508726470421e-06
BLOCK 4005,5.701900850746171e-14
BLOCK 4006,4.144693593629733e-18
BLOCK 4007,9.912434750978901e-17
BLOCK 4008,1.9396068265059741e-07
BLOCK 4009,2.1553744189619889e-07
BLOCK 4010,2.1827808763678345e-07
BLOCK 4011,5.438485170452332e-07
BLOCK 4012,2.363092192925158e-07
BLOCK 4013,4.985926487719145e-07
BLOCK 4014,2.538564203390926e-07
BLOCK 4015,2.3399009721361845e-07
BLOCK 4016,3.5910881409724083e-11
BLOCK 4017,2.48967023035935e-07
BLOCK 4018,6.3217869489764695e-12
BLOCK 4019,9.416292962949693e-07
BLOCK 4020,2.5960633620390744e-07
BLOCK 4021,8.792217804939772e-07
BLOCK 4022,2.348853484323694e-12
BLOCK 4023,1.4518547438931034e-06
BLOCK 4024,1.4647938989446931e-06
BLOCK 4025,1.3891848263685068e-06
BLOCK 4026,1.7302622060937525e-06
BLOCK 4027,1.9513222135423707e-06
BLOCK 4028,1.9502715571094107e-06
BLOCK 4029,1.9870802389808427e-06
BLOCK 4030,1.70144516091319e-06
BLOCK 4031,2.540185687706115e-06
BLOCK 4032,1.835963986818227e-06
BLOCK 4033,2.7928386416345078e-06
BLOCK 5000,5.999817584587304e-07
BLOCK 5001,5.566475680046423e-07
BLOCK 5002,5.527140890736591e-07
BLOCK 5003,5.472573310753022e-07
BLOCK 5004,4.875339501773981e-07
BLOCK 5005,1.7263646999815683e-07
BLOCK 5006,3.0130689784423286e-08
BLOCK 5007,1.1106165116351973e-08
BLOCK 5008,1.6573079881766978e-09
BLOCK 5009,1.9756223445002417e-09
BLOCK 5010,6.329956919587554e-10
BLOCK 5011,1.583232433969198e-09
BLOCK 5012,2.8652383177075143e-09
BLOCK 5013,4.388146330473781e-10
BLOCK 5014,1.8123002676809516e-18
BLOCK 5015,4.256545896495604e-12
BLOCK 5016,3.4773774104664544e-12
BLOCK 5017,5.252311395705061e-11
BLOCK 5018,7.88572167680377e-11
BLOCK 5019,3.214797835552086e-10
BLOCK 5020,1.3712187143283493e-13
BLOCK 5021,1.6869371206923716e-12
BLOCK 5022,1.5453293436336531e-22
BLOCK 5023,5.857660627957727e-19
BLOCK 5024,5.540841304077152e-20
BLOCK 5025,1.6651731971700891e-18
BLOCK 5026,3.120500696410098e-13
BLOCK 5027,2.423935136355204e-07
BLOCK 5028,6.635965996047458e-06
BLOCK 5029,1.5833491829709953e-08
BLOCK 5032,1.4805681407557434e-29
BLOCK 5033,5.2713226254533625e-15
BLOCK 5034,6.175342349497074e-08
BLOCK 5035,7.183861822263705e-14
BLOCK 2063,4.150337116105933e-06
BLOCK 4034,2.1542116873072983e-06
BLOCK 4035,1.7966232991506243e-06
BLOCK 4036,1.860047411217248e-06
BLOCK 4037,1.6247255561662116e-06
BLOCK 4038,9.800518123238502e-07
BLOCK 4039,7.428524361798847e-07
BLOCK 4040,5.668846741116638e-07
BLOCK 4041,1.960740051848595e-06
BLOCK 4042,1.2730307284447082e-06
BLOCK 4043,2.1127487398605368e-06
BLOCK 4044,2.686647034318022e-06
BLOCK 4045,3.15834888232659e-06
BLOCK 4046,2.85090843734518e-06
BLOCK 4048,2.6240492611880723e-06
BLOCK 4049,2.8717156817263587e-06
BLOCK 4050,2.6930469939266604e-06
BLOCK 4051,3.646955909367568e-06
BLOCK 4052,3.347256521771957e-06
BLOCK 4053,3.225585922625083e-06
BLOCK 4054,3.024983404114425e-06
BLOCK 4055,3.030742678472749e-06
BLOCK 4056,3.1307835034599238e-06
BLOCK 4058,3.2951296531531667e-06
BLOCK 4059,3.2385836004070447e-06
BLOCK 4061,2.3558276739263727e-06
BLOCK 4062,2.5205890684534513e-06
BLOCK 2035,7.26705301053314e-06
BLOCK 2037,8.657696544957572e-06
BLOCK 2038,1.1168134519454138e-05
BLOCK 2040,3.2277703756785103e-06
BLOCK 2041,4.903408353733868e-06
BLOCK 2042,4.183785433468432e-06
BLOCK 2043,3.2973854339687956e-06
BLOCK 2044,3.2316484991171976e-06
BLOCK 1045,1.2197630489241146e-06
BLOCK 1047,4.87302999710015e-07
BLOCK 1041,1.046434898443333e-06
BLOCK 1042,7.750756461372898e-07
BLOCK 1043,1.3656498048580883e-06
BLOCK 1044,1.7078704107043244e-06
BLOCK 1046,1.872675375841408e-06
BLOCK 2033,7.052763895695814e-06
BLOCK 2045,2.768598456480873e-06
BLOCK 2046,2.5644614367138366e-06
BLOCK 2047,2.808440112046223e-06
BLOCK 2048,3.010137683193925e-06
BLOCK 2049,2.873822904853972e-06
BLOCK 2050,2.742062526915772e-06
BLOCK 2052,3.471596121149437e-06
BLOCK 2062,2.687582318255424e-06
BLOCK 2031,4.184723034014284e-06
BLOCK 2032,3.7802399578168873e-06
BLOCK 2034,6.113757729907114e-06
BLOCK 2036,1.21248735772584e-05
BLOCK 2039,5.339760057482435e-06
BLOCK 2053,3.2032122570104803e-06
BLOCK 2057,5.877234005349376e-07
BLOCK 2058,2.269565083888648e-06
BLOCK 2065,7.086919899820178e-06
BLOCK 2066,6.362048548330842e-06
BLOCK 2067,5.059024978413407e-06
BLOCK 4063,2.7257136186551165e-06
BLOCK 4064,3.153923220070337e-06
BLOCK 4065,5.595875215653507e-07
