,ethyl_acryl_80 Cumulative Hazard Index PAC2
BLOCK 5019,1.6256534997454205e-10
BLOCK 5020,6.933955464361206e-14
BLOCK 5021,8.530474929951734e-13
BLOCK 5022,7.814395132270952e-23
BLOCK 5023,2.962091859976976e-19
BLOCK 5024,2.8018832033212817e-20
BLOCK 5025,8.420419491781031e-19
BLOCK 5026,1.577969482863584e-13
BLOCK 5027,1.2257313956089002e-07
BLOCK 5028,3.3556639942845852e-06
BLOCK 5029,8.00665320895307e-09
BLOCK 5032,7.48691178342106e-30
BLOCK 5033,2.6655934564805497e-15
BLOCK 5034,3.1227366124134534e-08
BLOCK 5035,3.6327230234821067e-14
BLOCK 2063,2.098735411386217e-06
BLOCK 4034,1.0893381008085025e-06
BLOCK 4035,9.085134130951651e-07
BLOCK 4036,9.405856101736622e-07
BLOCK 4037,8.215884548938793e-07
BLOCK 4038,4.955909329715283e-07
BLOCK 4039,3.756443560199339e-07
BLOCK 4040,2.866612774931789e-07
BLOCK 4041,9.915036933671726e-07
BLOCK 4042,6.437440127939489e-07
BLOCK 4043,1.06837118808971e-06
BLOCK 4044,1.3585791011862165e-06
BLOCK 4045,1.5971084891219972e-06
BLOCK 4046,1.441642527990575e-06
BLOCK 4048,1.326924765775263e-06
BLOCK 4049,1.4521642999272891e-06
BLOCK 4050,1.3618154218720627e-06
BLOCK 4051,1.8441864592279958e-06
BLOCK 4052,1.6926349828245999e-06
BLOCK 4053,1.6311088012613734e-06
BLOCK 4054,1.5296684610109924e-06
BLOCK 4055,1.532580801069538e-06
BLOCK 4056,1.5831692752371184e-06
BLOCK 4058,1.666275556591393e-06
BLOCK 4059,1.637681444847587e-06
BLOCK 4061,1.19129092988761e-06
BLOCK 4062,1.2746071915429498e-06
BLOCK 2035,3.674791002022646e-06
BLOCK 2037,4.378009258435088e-06
BLOCK 2038,5.647483262057248e-06
BLOCK 2040,1.6322134317647485e-06
BLOCK 2041,2.4795471935358776e-06
BLOCK 2042,2.1156494996002908e-06
BLOCK 2043,1.6674162559962002e-06
BLOCK 2044,1.6341745146268912e-06
BLOCK 1045,6.168077032449224e-07
BLOCK 1047,2.4641855178398277e-07
BLOCK 1041,5.291594190146035e-07
BLOCK 1042,3.9193893400582806e-07
BLOCK 1043,6.905794697702795e-07
BLOCK 1044,8.63633003472e-07
BLOCK 1046,9.469712978392761e-07
BLOCK 2033,3.5664296470285072e-06
BLOCK 2045,1.4000201569113511e-06
BLOCK 2046,1.29679249607933e-06
BLOCK 2047,1.4201672175100603e-06
BLOCK 2048,1.5221613021147906e-06
BLOCK 2049,1.453229876933179e-06
BLOCK 2050,1.386601513197756e-06
BLOCK 2052,1.7555108198833314e-06
BLOCK 2062,1.3590520539763663e-06
BLOCK 2031,2.1161236238490597e-06
BLOCK 2032,1.9115853100750724e-06
BLOCK 2034,3.0915946067607985e-06
BLOCK 2036,6.131285440988198e-06
BLOCK 2039,2.7002007806678692e-06
BLOCK 2053,1.6197949241004907e-06
BLOCK 2057,2.971989692153755e-07
BLOCK 2058,1.1476698101266382e-06
BLOCK 2065,3.58370159708025e-06
BLOCK 2066,3.2171498853731596e-06
BLOCK 2067,2.558239143533853e-06
BLOCK 4063,1.3783342250849457e-06
BLOCK 4064,1.5948705277621851e-06
BLOCK 4065,2.829712658091154e-07
