,ethyl_acryl_50 Cumulative Hazard Index PAC2
BLOCK 2026,2.7040788944364506e-07
BLOCK 2027,3.138812975052177e-07
BLOCK 2051,9.754905734155868e-07
BLOCK 2054,9.898704345771762e-07
BLOCK 2055,2.146948382467051e-06
BLOCK 2056,2.0476347072492194e-06
BLOCK 5030,6.721677090016122e-16
BLOCK 5031,4.114839920258382e-13
BLOCK 1012,1.3367240892059407e-06
BLOCK 1013,5.615793677329269e-06
BLOCK 1014,7.008633394064431e-06
BLOCK 1015,1.4397388910549363e-06
BLOCK 1021,3.4437936430510533e-07
BLOCK 1022,3.4167925268749086e-07
BLOCK 1023,3.2343807320718096e-07
BLOCK 1031,2.824334468517809e-07
BLOCK 1032,2.727031693485223e-07
BLOCK 1034,5.033647859850167e-07
BLOCK 1036,1.5742834851073698e-07
BLOCK 1048,5.111203646309763e-07
BLOCK 1049,4.342705301323743e-07
BLOCK 1050,2.996820817612809e-07
BLOCK 1051,9.740591665263594e-07
BLOCK 1053,8.761145351566836e-07
BLOCK 1055,3.299264675999429e-16
BLOCK 1056,1.1628525047289841e-18
BLOCK 1057,9.33733770288232e-19
BLOCK 1058,9.467319346689324e-07
BLOCK 1059,1.3677625609121873e-07
BLOCK 1060,3.3734397035738016e-06
BLOCK 1061,3.855321809691175e-06
BLOCK 1062,7.408089069174801e-06
BLOCK 1063,1.5953060281786562e-06
BLOCK 1064,1.4317781947704483e-06
BLOCK 1065,1.1094826457099084e-06
BLOCK 1066,3.9530951130683995e-06
BLOCK 1067,8.967211547683525e-07
BLOCK 3039,6.240653853237585e-06
BLOCK 3040,3.925576200539498e-06
BLOCK 3041,3.5130128508556057e-06
BLOCK 3042,4.501998534303757e-06
BLOCK 3043,5.4984760762333355e-06
BLOCK 3044,3.2475959713071464e-06
BLOCK 3045,5.320470507514623e-06
BLOCK 3046,5.4929178737596694e-06
BLOCK 3047,3.3347325047738457e-06
BLOCK 3048,3.4043920606472314e-06
BLOCK 3049,8.67657526189824e-06
BLOCK 3050,3.9436879512014906e-06
BLOCK 2059,2.526491912764188e-06
BLOCK 2060,4.794156121457955e-06
BLOCK 2061,1.1079729905300477e-06
BLOCK 2064,3.3431489108535043e-06
BLOCK 2014,1.7915257022080524e-06
BLOCK 2015,2.1643825407807346e-06
BLOCK 2016,8.860985648085355e-07
BLOCK 2017,1.0584769966275846e-06
BLOCK 2018,2.742396775923506e-06
BLOCK 2019,8.249202631269831e-06
BLOCK 2020,3.143610882915557e-05
BLOCK 2021,2.1303550644487733e-06
BLOCK 2022,1.0897519096770742e-05
BLOCK 2023,4.404474127325296e-07
BLOCK 2024,1.2653847898913244e-07
BLOCK 3001,1.4529814784592276e-06
BLOCK 3002,1.4218066251738625e-06
BLOCK 3003,1.9023728486125962e-06
BLOCK 3004,4.500657709400313e-06
BLOCK 3005,1.7936474339365987e-06
BLOCK 3006,1.8862640313550389e-06
BLOCK 3007,2.2212102569459757e-06
BLOCK 3008,7.02895019814086e-06
BLOCK 3009,7.172282454638263e-06
BLOCK 3018,6.011945174009193e-07
BLOCK 3019,1.6998610468850581e-06
BLOCK 3020,1.5445431864601597e-07
BLOCK 3021,1.4240547709289987e-07
BLOCK 3022,1.2339812479017496e-07
BLOCK 3023,1.3924549789731915e-07
BLOCK 3024,4.855484569227803e-07
BLOCK 3029,3.0041719369136737e-07
BLOCK 2030,1.3684285719774023e-07
BLOCK 3000,9.597258507232715e-07
BLOCK 3016,1.0545488229741378e-06
BLOCK 3032,1.576430703645307e-06
BLOCK 3033,8.375466517069757e-06
BLOCK 3034,4.937680824041593e-07
BLOCK 3035,9.322827887940691e-07
BLOCK 3036,4.7429957155127794e-14
BLOCK 3037,1.2102385928443935e-13
BLOCK 3038,3.167544269181986e-06
BLOCK 4002,4.989445873936533e-07
BLOCK 4003,4.714869241171008e-07
BLOCK 4004,7.912528096876717e-07
BLOCK 4005,1.8021287567366263e-14
BLOCK 4006,1.3099616616386369e-18
BLOCK 4007,3.132899743719126e-17
BLOCK 4008,6.130273623315742e-08
BLOCK 4009,6.812223368348452e-08
BLOCK 4010,6.898843543451793e-08
BLOCK 4011,1.7188742448012343e-07
BLOCK 4012,7.468731055070783e-08
BLOCK 4013,1.5758396607892036e-07
BLOCK 4014,8.023323574899264e-08
BLOCK 4015,7.395433453127795e-08
BLOCK 4016,1.1349904840901175e-11
BLOCK 4017,7.868790486482305e-08
BLOCK 4018,1.9980484320806647e-12
BLOCK 4019,2.9760903906576537e-07
BLOCK 4020,8.205054001296335e-08
BLOCK 4021,2.778846731384368e-07
BLOCK 4022,7.423728542924083e-13
BLOCK 4023,4.5886963892608827e-07
BLOCK 4024,4.6295915644256584e-07
BLOCK 4025,4.3906233895548157e-07
BLOCK 4026,5.46862416572546e-07
BLOCK 4027,6.167300987395265e-07
BLOCK 4028,6.163980308518427e-07
BLOCK 4029,6.280316922981653e-07
BLOCK 4030,5.377545721600508e-07
BLOCK 4031,8.028448398338837e-07
BLOCK 4032,5.802702613716919e-07
BLOCK 4033,8.826977109495269e-07
BLOCK 5000,1.8962875867867666e-07
BLOCK 5001,1.7593266104186943e-07
BLOCK 5002,1.7468945536693824e-07
BLOCK 5003,1.72964805857099e-07
BLOCK 5004,1.5408878100451617e-07
BLOCK 5005,5.4563058037823464e-08
BLOCK 5006,9.523031694546897e-09
BLOCK 5007,3.510187226532336e-09
BLOCK 5008,5.238046859183293e-10
BLOCK 5009,6.2441033835399e-10
BLOCK 5010,2.0006306128946305e-10
BLOCK 5011,5.003925484745384e-10
BLOCK 5012,9.055801744726354e-10
BLOCK 5013,1.3869067347742875e-10
BLOCK 5014,5.727911645117311e-19
BLOCK 5015,1.3453134253360755e-12
BLOCK 5016,1.0990513503243152e-12
BLOCK 5017,1.6600326195249276e-11
BLOCK 5018,2.4923417950225727e-11
BLOCK 5019,1.0160610957984167e-10
BLOCK 5020,4.33384013779048e-14
BLOCK 5021,5.331691966562998e-13
BLOCK 5022,4.884129909811922e-23
BLOCK 5023,1.8513578087674242e-19
BLOCK 5024,1.7512246726080472e-20
BLOCK 5025,5.262905445250916e-19
BLOCK 5026,9.862577739634649e-14
BLOCK 5027,7.661029765395489e-08
BLOCK 5028,2.097347088846443e-06
BLOCK 5029,5.004294478768546e-09
BLOCK 5032,4.679447245061862e-30
BLOCK 5033,1.6660412620333037e-15
BLOCK 5034,1.9517635122094147e-08
BLOCK 5035,2.2705136959071495e-14
BLOCK 2063,1.311745339469919e-06
BLOCK 4034,6.80854846728276e-07
BLOCK 4035,5.678363404019322e-07
BLOCK 4036,5.878820092442435e-07
BLOCK 4037,5.135067626068726e-07
BLOCK 4038,3.097527649660077e-07
BLOCK 4039,2.3478411363053424e-07
BLOCK 4040,1.791681756157176e-07
BLOCK 4041,6.197066775475779e-07
BLOCK 4042,4.0235096049405377e-07
BLOCK 4043,6.677501695532797e-07
BLOCK 4044,8.491350527626383e-07
BLOCK 4045,9.982199785011852e-07
BLOCK 4046,9.010511077355e-07
BLOCK 4048,8.293505545719347e-07
BLOCK 4049,9.076273942107131e-07
BLOCK 4050,8.511578082532341e-07
BLOCK 4051,1.1526479135395338e-06
BLOCK 4052,1.057925662328918e-06
BLOCK 4053,1.019470752061008e-06
BLOCK 4054,9.560688135242243e-07
BLOCK 4055,9.578890756106329e-07
BLOCK 4056,9.895077326648759e-07
BLOCK 4058,1.0414505724605517e-06
BLOCK 4059,1.0235787661276865e-06
BLOCK 4061,7.445770995023689e-07
BLOCK 4062,7.966511805587616e-07
BLOCK 2035,2.2968068982289378e-06
BLOCK 2037,2.7363302728642875e-06
BLOCK 2038,3.5297731236377956e-06
BLOCK 2040,1.0201611649195222e-06
BLOCK 2041,1.5497591823488138e-06
BLOCK 2042,1.322316932375734e-06
BLOCK 2043,1.0421635289961266e-06
BLOCK 2044,1.0213868750737268e-06
BLOCK 1045,3.855153087383536e-07
BLOCK 1047,1.540157873679119e-07
BLOCK 1041,3.30733639868662e-07
BLOCK 1042,2.4496850210354705e-07
BLOCK 1043,4.316239179508814e-07
BLOCK 1044,5.397853208035149e-07
BLOCK 1046,5.918731726797274e-07
BLOCK 2033,2.229079207724911e-06
BLOCK 2045,8.750364176584895e-07
BLOCK 2046,8.105173733491604e-07
BLOCK 2047,8.87628673309676e-07
BLOCK 2048,9.513767114891946e-07
BLOCK 2049,9.082933979688525e-07
BLOCK 2050,8.666495370360827e-07
BLOCK 2052,1.0972241302442165e-06
BLOCK 2062,8.49430656303181e-07
BLOCK 2031,1.3226132680978462e-06
BLOCK 2032,1.1947733420259606e-06
BLOCK 2034,1.9322992288342955e-06
BLOCK 2036,3.832157716757559e-06
BLOCK 2039,1.6876714284506421e-06
BLOCK 2053,1.0123993863440105e-06
BLOCK 2057,1.8575441222771247e-07
BLOCK 2058,7.173131574930615e-07
BLOCK 2065,2.2398744703678375e-06
BLOCK 2066,2.0107734141327853e-06
BLOCK 2067,1.5989429899424845e-06
BLOCK 4063,8.614823413080263e-07
BLOCK 4064,9.96821214575195e-07
BLOCK 4065,1.768618555322522e-07
