,ethyl_acryl_80 Cumulative Hazard Index PAC3
BLOCK 1012,1.6915175282219193e-06
BLOCK 1013,7.106338186605993e-06
BLOCK 1014,8.868865557726186e-06
BLOCK 1015,1.8218745288931624e-06
BLOCK 1021,4.357845689951219e-07
BLOCK 1022,4.323677934868246e-07
BLOCK 1023,4.092850383576671e-07
BLOCK 1031,3.5739696004858845e-07
BLOCK 1032,3.450840713349555e-07
BLOCK 1034,6.369679169088074e-07
BLOCK 1036,1.99212996231053e-07
BLOCK 1048,6.46781982000533e-07
BLOCK 1049,5.495346568830823e-07
BLOCK 1050,3.792237293294888e-07
BLOCK 1051,1.232594046153029e-06
BLOCK 1053,1.108652941107589e-06
BLOCK 1055,4.174955830272806e-16
BLOCK 1056,1.4714969307198587e-18
BLOCK 1057,1.1815654792856453e-18
BLOCK 1058,1.1980136177326184e-06
BLOCK 1059,1.730794234136246e-07
BLOCK 1060,4.268818400949548e-06
BLOCK 1061,4.878601702990761e-06
BLOCK 1062,9.374344797348695e-06
BLOCK 1063,2.0187323108280936e-06
BLOCK 1064,1.8118009038191492e-06
BLOCK 1065,1.4039616384793133e-06
BLOCK 1066,5.002326006151168e-06
BLOCK 1067,1.134728971720044e-06
BLOCK 3039,7.89704881176172e-06
BLOCK 3040,4.9675030211566445e-06
BLOCK 3041,4.4454370666882035e-06
BLOCK 3042,5.6969194273501066e-06
BLOCK 3043,6.9578821363072344e-06
BLOCK 3044,4.109573212907513e-06
BLOCK 3045,6.732630312060029e-06
BLOCK 3046,6.950848675187227e-06
BLOCK 3047,4.219837533643274e-06
BLOCK 3048,4.307986135676757e-06
BLOCK 3049,1.097951271990315e-05
BLOCK 3050,4.990421994457817e-06
BLOCK 2059,3.1970736443376413e-06
BLOCK 2060,6.066621509975036e-06
BLOCK 2061,1.402051290473374e-06
BLOCK 2064,4.230487823051037e-06
BLOCK 2014,2.2670326300060665e-06
BLOCK 2015,2.7388531672851958e-06
BLOCK 2016,1.1212869328900124e-06
BLOCK 2017,1.3394180650090874e-06
BLOCK 2018,3.4702839974773767e-06
BLOCK 2019,1.0438706803687703e-05
BLOCK 2020,3.977988392144267e-05
BLOCK 2021,2.6957941148438906e-06
BLOCK 2022,1.378993968551192e-05
BLOCK 2023,5.573510082695059e-07
BLOCK 2024,1.6012433450780923e-07
BLOCK 3001,1.838631965146649e-06
BLOCK 3002,1.7991826792410834e-06
BLOCK 3003,2.4073008368938805e-06
BLOCK 3004,5.695222720569127e-06
BLOCK 3005,2.2697175119783423e-06
BLOCK 3006,2.3869164157780255e-06
BLOCK 3007,2.8107641014551823e-06
BLOCK 3008,8.894574849935573e-06
BLOCK 3009,9.075950368026958e-06
BLOCK 3018,7.607636252434599e-07
BLOCK 3019,2.1510383328662754e-06
BLOCK 3020,1.9544959906760434e-07
BLOCK 3021,1.8020275280633044e-07
BLOCK 3022,1.5615046718899892e-07
BLOCK 3023,1.7620405162236612e-07
BLOCK 3024,6.14422776037407e-07
BLOCK 3029,3.80153954740243e-07
BLOCK 2030,1.7316370179237894e-07
BLOCK 3000,1.214456380262031e-06
BLOCK 3016,1.3344472751188147e-06
BLOCK 3032,1.994847095803651e-06
BLOCK 3033,1.0598483662455066e-05
BLOCK 3034,6.248240553211758e-07
BLOCK 3035,1.1797293781408228e-06
BLOCK 3036,6.001882104060223e-14
BLOCK 3037,1.5314602389959103e-13
BLOCK 3038,4.00827418014366e-06
BLOCK 4002,6.313745087732857e-07
BLOCK 4003,5.966290298136786e-07
BLOCK 4004,1.001267208131639e-06
BLOCK 4005,2.2804499483087746e-14
BLOCK 4006,1.6576518145017796e-18
BLOCK 4007,3.9644343013305446e-17
BLOCK 4008,7.757371450375291e-08
BLOCK 4009,8.620324363698291e-08
BLOCK 4010,8.729935274183184e-08
BLOCK 4011,2.1750980156403568e-07
BLOCK 4012,9.451082385095893e-08
BLOCK 4013,1.994099178294643e-07
BLOCK 4014,1.0152874905995183e-07
BLOCK 4015,9.358330126447781e-08
BLOCK 4016,1.4362397698271269e-11
BLOCK 4017,9.9573256300763e-08
BLOCK 4018,2.5283706431208595e-12
BLOCK 4019,3.766004594381682e-07
BLOCK 4020,1.0382840240011494e-07
BLOCK 4021,3.5164085036958404e-07
BLOCK 4022,9.394135301756232e-13
BLOCK 4023,5.806628635483201e-07
BLOCK 4024,5.858378212055896e-07
BLOCK 4025,5.555983080745478e-07
BLOCK 4026,6.920106928781063e-07
BLOCK 4027,7.804226621064682e-07
BLOCK 4028,7.800024567274283e-07
BLOCK 4029,7.947239257371946e-07
BLOCK 4030,6.804854435073065e-07
BLOCK 4031,1.0159359960575318e-06
BLOCK 4032,7.34285651124308e-07
BLOCK 4033,1.116983424065801e-06
BLOCK 5000,2.3996004242767004e-07
BLOCK 5001,2.2262872521122014e-07
BLOCK 5002,2.2105554776397273e-07
BLOCK 5003,2.1887314161188092e-07
BLOCK 5004,1.949870403894039e-07
BLOCK 5005,6.904519026001415e-08
BLOCK 5006,1.2050635702022765e-08
BLOCK 5007,4.44186146487959e-09
BLOCK 5008,6.628329770895054e-10
BLOCK 5009,7.9014139167356e-10
BLOCK 5010,2.5316381866200237e-10
BLOCK 5011,6.332067878264408e-10
BLOCK 5012,1.1459393533041447e-09
BLOCK 5013,1.755019656504677e-10
BLOCK 5014,7.248214516413704e-19
BLOCK 5015,1.702386646791141e-12
BLOCK 5016,1.3907616676481809e-12
BLOCK 5017,2.1006386404052883e-11
BLOCK 5018,3.1538593989916925e-11
BLOCK 5019,1.2857441316168324e-10
BLOCK 5020,5.4841284127220455e-14
BLOCK 5021,6.746830171870917e-13
BLOCK 5022,6.180476150068843e-23
BLOCK 5023,2.3427453801636085e-19
BLOCK 5024,2.2160348971722864e-20
BLOCK 5025,6.659786325317725e-19
BLOCK 5026,1.2480304091739257e-13
BLOCK 5027,9.694421037997667e-08
BLOCK 5028,2.65402515911599e-06
BLOCK 5029,6.332534810717428e-09
BLOCK 5032,5.921466592342112e-30
BLOCK 5033,2.108242097398253e-15
BLOCK 5034,2.469800775272459e-08
BLOCK 5035,2.8731536640267565e-14
BLOCK 2063,1.659908916278191e-06
BLOCK 4034,8.615674070030884e-07
BLOCK 4035,7.185515176298125e-07
BLOCK 4036,7.439177098646241e-07
BLOCK 4037,6.498017779615228e-07
BLOCK 4038,3.919673742592996e-07
BLOCK 4039,2.971005361248569e-07
BLOCK 4040,2.267230103809689e-07
BLOCK 4041,7.841892847540363e-07
BLOCK 4042,5.091429919370323e-07
BLOCK 4043,8.44984485125498e-07
BLOCK 4044,1.0745125618472803e-06
BLOCK 4045,1.2631676232146703e-06
BLOCK 4046,1.1402081812289092e-06
BLOCK 4048,1.0494768602040718e-06
BLOCK 4049,1.1485299463061286e-06
BLOCK 4050,1.0770721972988134e-06
BLOCK 4051,1.4585838359348699e-06
BLOCK 4052,1.3387203955067292e-06
BLOCK 4053,1.29005877917945e-06
BLOCK 4054,1.2098286918905125e-06
BLOCK 4055,1.2121320881186343e-06
BLOCK 4056,1.2521429722329939e-06
BLOCK 4058,1.3178724856677383e-06
BLOCK 4059,1.295257142743092e-06
BLOCK 4061,9.422028263656553e-07
BLOCK 4062,1.0080984151294243e-06
BLOCK 2035,2.906425610690638e-06
BLOCK 2037,3.4626073225804808e-06
BLOCK 2038,4.466645852718006e-06
BLOCK 2040,1.2909324414866656e-06
BLOCK 2041,1.961096416705648e-06
BLOCK 2042,1.6732864224111386e-06
BLOCK 2043,1.3187746751969935e-06
BLOCK 2044,1.292483479750359e-06
BLOCK 1045,4.878388198391658e-07
BLOCK 1047,1.9489467277460446e-07
BLOCK 1041,4.185169950388232e-07
BLOCK 1042,3.0998806598642774e-07
BLOCK 1043,5.461855806364942e-07
BLOCK 1044,6.830551936551274e-07
BLOCK 1046,7.489682082910637e-07
BLOCK 2033,2.820721629922546e-06
BLOCK 2045,1.1072886695571593e-06
BLOCK 2046,1.025644974171834e-06
BLOCK 2047,1.1232231629397744e-06
BLOCK 2048,1.2038912116726073e-06
BLOCK 2049,1.14937272084715e-06
BLOCK 2050,1.0966757422564074e-06
BLOCK 2052,1.388449466634999e-06
BLOCK 2062,1.0748866245085807e-06
BLOCK 2031,1.6736614115897093e-06
BLOCK 2032,1.5118901997866475e-06
BLOCK 2034,2.4451702798926315e-06
BLOCK 2036,4.849289394236124e-06
BLOCK 2039,2.135613344710041e-06
BLOCK 2053,1.2811105308794794e-06
BLOCK 2057,2.350573665612515e-07
BLOCK 2058,9.077024861910685e-07
BLOCK 2065,2.8343821722361973e-06
BLOCK 2066,2.5444730911587702e-06
BLOCK 2067,2.0233345953404107e-06
BLOCK 4063,1.0901370689308208e-06
BLOCK 4064,1.261397599230092e-06
BLOCK 4065,2.2380454659448224e-07
