,ethyl_acryl_50 Cumulative Hazard Index PAC1
BLOCK 1032,2.156834157574677e-06
BLOCK 1034,3.981157852790583e-06
BLOCK 1036,1.245115120039465e-06
BLOCK 1048,4.0424974293540874e-06
BLOCK 1049,3.4346851019560503e-06
BLOCK 1050,2.3702128284755837e-06
BLOCK 1051,7.703922498890303e-06
BLOCK 1053,6.929269505330134e-06
BLOCK 1055,2.609418425563185e-15
BLOCK 1056,9.197106173765606e-18
BLOCK 1057,7.384985274097837e-18
BLOCK 1058,7.4877889378361e-06
BLOCK 1059,1.0817758436305484e-06
BLOCK 1060,2.6680841291901898e-05
BLOCK 1061,3.0492090676648392e-05
BLOCK 1062,5.859124991074617e-05
BLOCK 1063,1.2617420404685734e-05
BLOCK 1064,1.1324063904093553e-05
BLOCK 1065,8.774999106978363e-06
BLOCK 1066,3.126538862154101e-05
BLOCK 1067,7.092249133167882e-06
BLOCK 3039,4.935789865742453e-05
BLOCK 3040,3.1047739040630616e-05
BLOCK 3041,2.778473800222162e-05
BLOCK 3042,3.5606715680402403e-05
BLOCK 3043,4.348794714839097e-05
BLOCK 3044,2.5685531773065607e-05
BLOCK 3045,4.208008492307021e-05
BLOCK 3046,4.344398681973563e-05
BLOCK 3047,2.6374702537756775e-05
BLOCK 3048,2.692564629784628e-05
BLOCK 3049,6.862382252592238e-05
BLOCK 3050,3.119098652313905e-05
BLOCK 2059,1.9982254219134932e-05
BLOCK 2060,3.791741659698564e-05
BLOCK 2061,8.763059106919468e-06
BLOCK 2064,2.6441268658568614e-05
BLOCK 2014,1.4169339644736421e-05
BLOCK 2015,1.711829827708398e-05
BLOCK 2016,7.008234103485691e-06
BLOCK 2017,8.371590791509081e-06
BLOCK 2018,2.1689865409576827e-05
BLOCK 2019,6.5243693538225e-05
BLOCK 2020,0.00024863104255786665
BLOCK 2021,1.6849171873367563e-05
BLOCK 2022,8.618946921991406e-05
BLOCK 2023,3.4835386279754607e-06
BLOCK 2024,1.0008043338231385e-06
BLOCK 3001,1.1491762602359342e-05
BLOCK 3002,1.1245197853647818e-05
BLOCK 3003,1.5046039802663267e-05
BLOCK 3004,3.559611097434793e-05
BLOCK 3005,1.418612061386219e-05
BLOCK 3006,1.4918633702535303e-05
BLOCK 3007,1.7567753850390894e-05
BLOCK 3008,5.559260611256862e-05
BLOCK 3009,5.672623395941176e-05
BLOCK 3018,4.754902092170907e-06
BLOCK 3019,1.3444355552636368e-05
BLOCK 3020,1.2215932474730351e-06
BLOCK 3021,1.1262978642802085e-06
BLOCK 3022,9.759669869768386e-07
BLOCK 3023,1.1013053015515243e-06
BLOCK 3024,3.840246886571082e-06
BLOCK 3029,2.376026895558996e-06
BLOCK 2030,1.082302597836673e-06
BLOCK 3000,7.590559001174961e-06
BLOCK 3016,8.340522508977266e-06
BLOCK 3032,1.2468133747012876e-05
BLOCK 3033,6.624232608955172e-05
BLOCK 3034,3.905256651741988e-06
BLOCK 3035,7.373509329553091e-06
BLOCK 3036,3.7512784295419263e-13
BLOCK 3037,9.571887052496565e-13
BLOCK 3038,2.505239558353026e-05
BLOCK 4002,3.946198100295258e-06
BLOCK 4003,3.729032945289797e-06
BLOCK 4004,6.258090403893403e-06
BLOCK 4005,1.4253200166916954e-13
BLOCK 4006,1.0360605869323765e-17
BLOCK 4007,2.477838888214218e-16
BLOCK 4008,4.848489138440634e-07
BLOCK 4009,5.387849391330141e-07
BLOCK 4010,5.45635807527551e-07
BLOCK 4011,1.3594732663427945e-06
BLOCK 4012,5.907087289010527e-07
BLOCK 4013,1.2463459135332793e-06
BLOCK 4014,6.345719554693055e-07
BLOCK 4015,5.849115549291982e-07
BLOCK 4016,8.976742919621838e-11
BLOCK 4017,6.223497930217825e-07
BLOCK 4018,1.580274669009253e-11
BLOCK 4019,2.3538169453383255e-06
BLOCK 4020,6.489451801025282e-07
BLOCK 4021,2.19781514209491e-06
BLOCK 4022,5.871494393039959e-12
BLOCK 4023,3.6292416896881527e-06
BLOCK 4024,3.6615860555002947e-06
BLOCK 4025,3.472583953556991e-06
BLOCK 4026,4.32518456743741e-06
BLOCK 4027,4.877774417303527e-06
BLOCK 4028,4.875148062191846e-06
BLOCK 4029,4.967159748176396e-06
BLOCK 4030,4.25314979799313e-06
BLOCK 4031,6.349772824140715e-06
BLOCK 4032,4.5894102490306565e-06
BLOCK 4033,6.981336441146258e-06
BLOCK 5000,1.4997910913677154e-06
BLOCK 5001,1.3914674100584219e-06
BLOCK 5002,1.3816347833566933e-06
BLOCK 5003,1.3679943735970556e-06
BLOCK 5004,1.2187021770357188e-06
BLOCK 5005,4.315441862991493e-07
BLOCK 5006,7.531852340232546e-08
BLOCK 5007,2.7762389882573933e-08
BLOCK 5008,4.142818879535876e-09
BLOCK 5009,4.938518130617921e-09
BLOCK 5010,1.5823169392893896e-09
BLOCK 5011,3.957650156116803e-09
BLOCK 5012,7.16231592537448e-09
BLOCK 5013,1.0969171447760274e-09
BLOCK 5014,4.530257392047328e-18
BLOCK 5015,1.0640206182203507e-11
BLOCK 5016,8.69249704347413e-12
BLOCK 5017,1.3129348899878974e-10
BLOCK 5018,1.9712157833360347e-10
BLOCK 5019,8.036119575860205e-10
BLOCK 5020,3.4276735635251976e-13
BLOCK 5021,4.216883646281644e-12
BLOCK 5022,3.8629027468512475e-22
BLOCK 5023,1.4642557214796902e-18
BLOCK 5024,1.385059513790001e-19
BLOCK 5025,4.1624797612439074e-18
BLOCK 5026,7.800402394074676e-13
BLOCK 5027,6.059178087176431e-07
BLOCK 5028,1.6588108793603677e-05
BLOCK 5029,3.957941996844213e-08
BLOCK 5032,3.7010173665489277e-29
BLOCK 5033,1.3176871799717948e-14
BLOCK 5034,1.543667505111083e-07
BLOCK 5035,1.7957699231265636e-13
BLOCK 2063,1.0374713139443893e-05
BLOCK 4034,5.384942878669092e-06
BLOCK 4035,4.491069237724374e-06
BLOCK 4036,4.649612254931744e-06
BLOCK 4037,4.061371667890718e-06
BLOCK 4038,2.449862777458425e-06
BLOCK 4039,1.8569288987142258e-06
BLOCK 4040,1.4170573889606761e-06
BLOCK 4041,4.90131644969448e-06
BLOCK 4042,3.182230323907516e-06
BLOCK 4043,5.281296795557756e-06
BLOCK 4044,6.715886326395411e-06
BLOCK 4045,7.895012557236648e-06
BLOCK 4046,7.126495124817137e-06
BLOCK 4048,6.559408931614393e-06
BLOCK 4049,7.178507572393821e-06
BLOCK 4050,6.7318844834573965e-06
BLOCK 4051,9.116397134358131e-06
BLOCK 4052,8.367230238419621e-06
BLOCK 4053,8.063086857209791e-06
BLOCK 4054,7.561635161509775e-06
BLOCK 4055,7.576031779829551e-06
BLOCK 4056,7.826106612894927e-06
BLOCK 4058,8.23692725491527e-06
BLOCK 4059,8.095577513918975e-06
BLOCK 4061,5.888927968791463e-06
BLOCK 4062,6.3007866098738414e-06
BLOCK 2035,1.8165654558719773e-05
BLOCK 2037,2.164188488538119e-05
BLOCK 2038,2.7917296523317084e-05
BLOCK 2040,8.068547395272578e-06
BLOCK 2041,1.2257186260395162e-05
BLOCK 2042,1.04583248287899e-05
BLOCK 2043,8.242566092969362e-06
BLOCK 2044,8.078241648310389e-06
BLOCK 1045,3.049075623657887e-06
BLOCK 1047,1.2181248637280298e-06
BLOCK 1041,2.6158024244157804e-06
BLOCK 1042,1.9374781530007817e-06
BLOCK 1043,3.4137528056115163e-06
BLOCK 1044,4.2692111736278e-06
BLOCK 1046,4.681178729376022e-06
BLOCK 2033,1.762999009746066e-05
BLOCK 2045,6.920742576026233e-06
BLOCK 2046,6.410455589216086e-06
BLOCK 2047,7.020335870721983e-06
BLOCK 2048,7.524524899959996e-06
BLOCK 2049,7.183775056662747e-06
BLOCK 2050,6.8544099747399315e-06
BLOCK 2052,8.678045393749719e-06
BLOCK 2062,6.71822428167061e-06
BLOCK 2031,1.046066857495569e-05
BLOCK 2032,9.449570977841688e-06
BLOCK 2034,1.528273026441671e-05
BLOCK 2036,3.0308883759809798e-05
BLOCK 2039,1.3347946752291439e-05
BLOCK 2053,8.007158782902631e-06
BLOCK 2057,1.469148533073726e-06
BLOCK 2058,5.673294972899666e-06
BLOCK 2065,1.771537081109109e-05
BLOCK 2066,1.59033897299593e-05
BLOCK 2067,1.2646185465908745e-05
BLOCK 4063,6.813542153981662e-06
BLOCK 4064,7.883949606185632e-06
BLOCK 4065,1.3988164937550863e-06
