,ethyl_acryl_100 Cumulative Hazard Index PAC1
BLOCK 2002,1.328543933825253e-05
BLOCK 2003,1.2352640883184161e-05
BLOCK 2004,5.732900875184929e-06
BLOCK 2005,3.916842926360502e-06
BLOCK 2006,3.6985249846305722e-06
BLOCK 2007,3.907846086078695e-06
BLOCK 2010,4.9728081827622054e-06
BLOCK 2011,1.2684821681870111e-05
BLOCK 2012,2.282450674982505e-05
BLOCK 2026,4.277361160290385e-06
BLOCK 2027,4.965031433264354e-06
BLOCK 2051,1.54304872522102e-05
BLOCK 2054,1.5657950510584428e-05
BLOCK 2055,3.396081986811514e-05
BLOCK 2056,3.2389858096487656e-05
BLOCK 5030,1.0632471033298232e-14
BLOCK 5031,6.508928601135989e-12
BLOCK 1012,2.114454468380306e-05
BLOCK 1013,8.88316454413902e-05
BLOCK 1014,0.00011086383732429204
BLOCK 1015,2.2774051549414466e-05
BLOCK 1021,5.447455399008032e-06
BLOCK 1022,5.404744542511223e-06
BLOCK 1023,5.116202248913591e-06
BLOCK 1031,4.467583613837265e-06
BLOCK 1032,4.313668315149356e-06
BLOCK 1034,7.96231570558117e-06
BLOCK 1036,2.490230240078931e-06
BLOCK 1048,8.084994858708178e-06
BLOCK 1049,6.869370203912105e-06
BLOCK 1050,4.740425656951169e-06
BLOCK 1051,1.5407844997780616e-05
BLOCK 1053,1.3858539010660273e-05
BLOCK 1055,5.218836851126372e-15
BLOCK 1056,1.839421234753122e-17
BLOCK 1057,1.476997054819568e-17
BLOCK 1058,1.4975577875672212e-05
BLOCK 1059,2.163551687261098e-06
BLOCK 1060,5.3361682583803823e-05
BLOCK 1061,6.0984181353296805e-05
BLOCK 1062,0.0001171824998214924
BLOCK 1063,2.5234840809371474e-05
BLOCK 1064,2.2648127808187113e-05
BLOCK 1065,1.7549998213956732e-05
BLOCK 1066,6.253077724308204e-05
BLOCK 1067,1.418449826633577e-05
BLOCK 3039,9.87157973148491e-05
BLOCK 3040,6.209547808126126e-05
BLOCK 3041,5.5569476004443275e-05
BLOCK 3042,7.121343136080485e-05
BLOCK 3043,8.697589429678197e-05
BLOCK 3044,5.137106354613124e-05
BLOCK 3045,8.416016984614044e-05
BLOCK 3046,8.688797363947132e-05
BLOCK 3047,5.274940507551358e-05
BLOCK 3048,5.385129259569257e-05
BLOCK 3049,0.00013724764505184487
BLOCK 3050,6.238197304627813e-05
BLOCK 2059,3.9964508438269885e-05
BLOCK 2060,7.583483319397127e-05
BLOCK 2061,1.7526118213838947e-05
BLOCK 2064,5.2882537317137235e-05
BLOCK 2014,2.8338679289472865e-05
BLOCK 2015,3.423659655416798e-05
BLOCK 2016,1.4016468206971387e-05
BLOCK 2017,1.674318158301817e-05
BLOCK 2018,4.3379730819153674e-05
BLOCK 2019,0.0001304873870764501
BLOCK 2020,0.0004972620851157334
BLOCK 2021,3.369834374673514e-05
BLOCK 2022,0.00017237893843982812
BLOCK 2023,6.967077255950925e-06
BLOCK 2024,2.0016086676462775e-06
BLOCK 3001,2.2983525204718695e-05
BLOCK 3002,2.249039570729564e-05
BLOCK 3003,3.009207960532655e-05
BLOCK 3004,7.119222194869589e-05
BLOCK 3005,2.8372241227724392e-05
BLOCK 3006,2.9837267405070623e-05
BLOCK 3007,3.5135507700781814e-05
BLOCK 3008,0.0001111852122251373
BLOCK 3009,0.00011345246791882357
BLOCK 3018,9.50980418434182e-06
BLOCK 3019,2.688871110527275e-05
BLOCK 3020,2.443186494946071e-06
BLOCK 3021,2.2525957285604178e-06
BLOCK 3022,1.951933973953678e-06
BLOCK 3023,2.2026106031030495e-06
BLOCK 3024,7.680493773142167e-06
BLOCK 3029,4.752053791117996e-06
BLOCK 2030,2.164605195673347e-06
BLOCK 3000,1.5181118002349932e-05
BLOCK 3016,1.668104501795454e-05
BLOCK 3032,2.4936267494025766e-05
BLOCK 3033,0.00013248465217910354
BLOCK 3034,7.81051330348398e-06
BLOCK 3035,1.4747018659106193e-05
BLOCK 3036,7.502556859083854e-13
BLOCK 3037,1.914377410499314e-12
BLOCK 3038,5.0104791167060536e-05
BLOCK 4002,7.892396200590519e-06
BLOCK 4003,7.458065890579596e-06
BLOCK 4004,1.2516180807786813e-05
BLOCK 4005,2.8506400333833923e-13
BLOCK 4006,2.0721211738647532e-17
BLOCK 4007,4.955677776428437e-16
BLOCK 4008,9.696978276881273e-07
BLOCK 4009,1.0775698782660288e-06
BLOCK 4010,1.0912716150551023e-06
BLOCK 4011,2.718946532685591e-06
BLOCK 4012,1.1814174578021056e-06
BLOCK 4013,2.49269182706656e-06
BLOCK 4014,1.2691439109386115e-06
BLOCK 4015,1.1698231098583975e-06
BLOCK 4016,1.7953485839243687e-10
BLOCK 4017,1.2446995860435658e-06
BLOCK 4018,3.1605493380185073e-11
BLOCK 4019,4.707633890676652e-06
BLOCK 4020,1.2978903602050572e-06
BLOCK 4021,4.395630284189822e-06
BLOCK 4022,1.1742988786079926e-11
BLOCK 4023,7.258483379376307e-06
BLOCK 4024,7.32317211100059e-06
BLOCK 4025,6.945167907113986e-06
BLOCK 4026,8.650369134874823e-06
BLOCK 4027,9.755548834607058e-06
BLOCK 4028,9.750296124383701e-06
BLOCK 4029,9.934319496352797e-06
BLOCK 4030,8.506299595986264e-06
BLOCK 4031,1.2699545648281434e-05
BLOCK 4032,9.178820498061313e-06
BLOCK 4033,1.3962672882292523e-05
BLOCK 5000,2.9995821827354313e-06
BLOCK 5001,2.782934820116844e-06
BLOCK 5002,2.763269566713387e-06
BLOCK 5003,2.735988747194112e-06
BLOCK 5004,2.437404354071438e-06
BLOCK 5005,8.630883725982989e-07
BLOCK 5006,1.50637046804651e-07
BLOCK 5007,5.55247797651479e-08
BLOCK 5008,8.285637759071756e-09
BLOCK 5009,9.877036261235845e-09
BLOCK 5010,3.1646338785787804e-09
BLOCK 5011,7.915300312233609e-09
BLOCK 5012,1.4324631850748966e-08
BLOCK 5013,2.1938342895520556e-09
BLOCK 5014,9.060514784094658e-18
BLOCK 5015,2.128041236440702e-11
BLOCK 5016,1.7384994086948263e-11
BLOCK 5017,2.6258697799757954e-10
BLOCK 5018,3.9424315666720705e-10
BLOCK 5019,1.6072239151720415e-09
BLOCK 5020,6.855347127050398e-13
BLOCK 5021,8.433767292563291e-12
BLOCK 5022,7.725805493702502e-22
BLOCK 5023,2.928511442959382e-18
BLOCK 5024,2.7701190275800033e-19
BLOCK 5025,8.32495952248782e-18
BLOCK 5026,1.5600804788149358e-12
BLOCK 5027,1.2118356174352868e-06
BLOCK 5028,3.317621758720737e-05
BLOCK 5029,7.915883993688428e-08
BLOCK 5032,7.402034733097859e-29
BLOCK 5033,2.6353743599435908e-14
BLOCK 5034,3.0873350102221665e-07
BLOCK 5035,3.591539846253129e-13
BLOCK 2063,2.0749426278887806e-05
BLOCK 4034,1.076988575733819e-05
BLOCK 4035,8.982138475448752e-06
BLOCK 4036,9.29922450986349e-06
BLOCK 4037,8.122743335781442e-06
BLOCK 4038,4.8997255549168505e-06
BLOCK 4039,3.7138577974284532e-06
BLOCK 4040,2.8341147779213544e-06
BLOCK 4041,9.802632899388964e-06
BLOCK 4042,6.364460647815034e-06
BLOCK 4043,1.0562593591115517e-05
BLOCK 4044,1.3431772652790827e-05
BLOCK 4045,1.5790025114473306e-05
BLOCK 4046,1.4252990249634277e-05
BLOCK 4048,1.3118817863228794e-05
BLOCK 4049,1.4357015144787644e-05
BLOCK 4050,1.3463768966914802e-05
BLOCK 4051,1.8232794268716272e-05
BLOCK 4052,1.6734460476839245e-05
BLOCK 4053,1.612617371441959e-05
BLOCK 4054,1.512327032301955e-05
BLOCK 4055,1.5152063559659106e-05
BLOCK 4056,1.565221322578986e-05
BLOCK 4058,1.6473854509830546e-05
BLOCK 4059,1.6191155027837953e-05
BLOCK 4061,1.1777855937582929e-05
BLOCK 4062,1.2601573219747696e-05
BLOCK 2035,3.633130911743957e-05
BLOCK 2037,4.3283769770762396e-05
BLOCK 2038,5.583459304663419e-05
BLOCK 2040,1.6137094790545162e-05
BLOCK 2041,2.4514372520790334e-05
BLOCK 2042,2.091664965757981e-05
BLOCK 2043,1.648513218593873e-05
BLOCK 2044,1.6156483296620784e-05
BLOCK 1045,6.0981512473157775e-06
BLOCK 1047,2.436249727456061e-06
BLOCK 1041,5.231604848831564e-06
BLOCK 1042,3.874956306001566e-06
BLOCK 1043,6.827505611223035e-06
BLOCK 1044,8.538422347255602e-06
BLOCK 1046,9.36235745875205e-06
BLOCK 2033,3.5259980194921326e-05
BLOCK 2045,1.3841485152052472e-05
BLOCK 2046,1.2820911178432176e-05
BLOCK 2047,1.404067174144398e-05
BLOCK 2048,1.5049049799919997e-05
BLOCK 2049,1.4367550113325498e-05
BLOCK 2050,1.3708819949479868e-05
BLOCK 2052,1.7356090787499444e-05
BLOCK 2062,1.3436448563341229e-05
BLOCK 2031,2.0921337149911388e-05
BLOCK 2032,1.889914195568338e-05
BLOCK 2034,3.056546052883344e-05
BLOCK 2036,6.0617767519619616e-05
BLOCK 2039,2.6695893504582884e-05
BLOCK 2053,1.601431756580527e-05
BLOCK 2057,2.9382970661474537e-06
BLOCK 2058,1.134658994579934e-05
BLOCK 2065,3.5430741622182195e-05
BLOCK 2066,3.1806779459918613e-05
BLOCK 2067,2.5292370931817506e-05
BLOCK 4063,1.3627084307963327e-05
BLOCK 4064,1.576789921237127e-05
BLOCK 4065,2.797632987510173e-06
