,ethyl_acryl_50 Cumulative Hazard Index PAC2
BLOCK 1004,1.0552387413299696e-06
BLOCK 1010,1.7824832598603494e-06
BLOCK 1017,6.722954318228664e-07
BLOCK 1018,4.539242021971777e-07
BLOCK 1019,3.864862713849888e-07
BLOCK 2000,6.326617297335837e-07
BLOCK 2001,8.104555361615606e-07
BLOCK 2002,8.579239526039665e-07
BLOCK 2003,7.967555985456682e-07
BLOCK 2004,3.6954591228879664e-07
BLOCK 2005,2.5102727708029556e-07
BLOCK 2006,2.3664971327082172e-07
BLOCK 2007,2.503541398607803e-07
BLOCK 2010,3.1997246169903195e-07
BLOCK 2011,8.184790185404151e-07
BLOCK 2012,1.4903787300224115e-06
BLOCK 2026,2.744703309969599e-07
BLOCK 2027,3.196743957130081e-07
BLOCK 2051,9.968765232094922e-07
BLOCK 2054,1.012039218032342e-06
BLOCK 2055,2.1835759440151116e-06
BLOCK 2056,2.0866495977832817e-06
BLOCK 5030,9.620109408162479e-17
BLOCK 5031,1.5313569821316084e-13
BLOCK 1012,1.359792015506371e-06
BLOCK 1013,6.359209311173039e-06
BLOCK 1014,7.88515387911454e-06
BLOCK 1015,1.466573663422488e-06
BLOCK 1021,3.509231770950376e-07
BLOCK 1022,3.481426210662429e-07
BLOCK 1023,3.2801662985515207e-07
BLOCK 1031,2.8672270181684635e-07
BLOCK 1032,2.763108345767347e-07
BLOCK 1034,5.160538559773401e-07
BLOCK 1036,1.5638692767297536e-07
BLOCK 1048,5.170397647682408e-07
BLOCK 1049,4.4413503454952124e-07
BLOCK 1050,3.041220107873052e-07
BLOCK 1051,9.94152738343382e-07
BLOCK 1053,8.923693463127186e-07
BLOCK 1055,7.50549137191442e-17
BLOCK 1056,2.362057335101011e-19
BLOCK 1057,9.715997645607853e-20
BLOCK 1058,9.584984277087073e-07
BLOCK 1059,1.3660262898087953e-07
BLOCK 1060,3.4280933748162426e-06
BLOCK 1061,3.856910214555573e-06
BLOCK 1062,7.704709191778775e-06
BLOCK 1063,1.61561140184137e-06
BLOCK 1064,1.4592477781127522e-06
BLOCK 1065,1.1531163434022986e-06
BLOCK 1066,4.080304068521001e-06
BLOCK 1067,9.099215102583982e-07
BLOCK 3039,6.305500105932448e-06
BLOCK 3040,3.915518698541001e-06
BLOCK 3041,3.4938600049663162e-06
BLOCK 3042,4.506990023587601e-06
BLOCK 3043,5.545622476956352e-06
BLOCK 3044,3.222960189556422e-06
BLOCK 3045,5.51156813632512e-06
BLOCK 3046,5.762228431692425e-06
BLOCK 3047,3.401304164491156e-06
BLOCK 3048,3.3876764382019204e-06
BLOCK 3049,9.03511043411267e-06
BLOCK 3050,3.9734155123844135e-06
BLOCK 2059,2.5361481236114417e-06
BLOCK 2060,4.95929045809406e-06
BLOCK 2061,1.1431612676178484e-06
BLOCK 2064,3.3632795278349555e-06
BLOCK 2014,1.8569348295363802e-06
BLOCK 2015,2.2436711039065007e-06
BLOCK 2016,8.667739730644764e-07
BLOCK 2017,1.078763339692897e-06
BLOCK 2018,2.8581161594588183e-06
BLOCK 2019,9.95548278317306e-06
BLOCK 2020,4.558139663656298e-05
BLOCK 2021,2.1981436232620294e-06
BLOCK 2022,1.2157056042532391e-05
BLOCK 2023,4.4260504742065906e-07
BLOCK 2024,1.2462785570140673e-07
BLOCK 3001,1.493601104721457e-06
BLOCK 3002,1.4493709854957245e-06
BLOCK 3003,1.9752416131023155e-06
BLOCK 3004,4.699185438630497e-06
BLOCK 3005,1.8122496058300813e-06
BLOCK 3006,1.9498294043147993e-06
BLOCK 3007,2.2894396877753787e-06
BLOCK 3008,7.451467242244505e-06
BLOCK 3009,7.613698660619516e-06
BLOCK 3018,6.039734924016591e-07
BLOCK 3019,1.7585117448834933e-06
BLOCK 3020,1.5818300731085676e-07
BLOCK 3021,1.421270931330975e-07
BLOCK 3022,1.2607260549734878e-07
BLOCK 3023,1.4009106112779336e-07
BLOCK 3024,4.941436155535541e-07
BLOCK 3029,3.000182263690667e-07
BLOCK 2030,1.3443677302356223e-07
BLOCK 3000,9.902175467009873e-07
BLOCK 3016,1.07863975576712e-06
BLOCK 3032,1.5789881186169512e-06
BLOCK 3033,9.354580921836846e-06
BLOCK 3034,5.023587653345944e-07
BLOCK 3035,9.652704543886785e-07
BLOCK 3036,5.5631489784079195e-12
BLOCK 3037,1.3363746793247918e-11
BLOCK 3038,3.2413745126214463e-06
BLOCK 4002,4.666893342845011e-07
BLOCK 4003,4.7383577205340974e-07
BLOCK 4004,8.063984516543649e-07
BLOCK 4005,6.4531344445320895e-15
BLOCK 4006,2.9776640279115226e-19
BLOCK 4007,1.0666491868314727e-17
BLOCK 4008,6.216802905585498e-08
BLOCK 4009,6.915952801380703e-08
BLOCK 4010,6.96754493081468e-08
BLOCK 4011,1.6719799673042126e-07
BLOCK 4012,7.589138051424057e-08
BLOCK 4013,1.5834766672532248e-07
BLOCK 4014,8.084140965874802e-08
BLOCK 4015,7.469295237766768e-08
BLOCK 4016,2.281970234825852e-13
BLOCK 4017,7.948843427180483e-08
BLOCK 4018,1.1875328752775715e-12
BLOCK 4019,3.0239420285094507e-07
BLOCK 4020,8.343789375087854e-08
BLOCK 4021,2.807028888599369e-07
BLOCK 4022,8.904729722055393e-11
BLOCK 4023,4.6895187841218885e-07
BLOCK 4024,4.7356063476563396e-07
BLOCK 4025,4.488245777941695e-07
BLOCK 4026,5.611939757562882e-07
BLOCK 4027,6.342410970743626e-07
BLOCK 4028,6.333557408053824e-07
BLOCK 4029,6.428754928579965e-07
BLOCK 4030,5.505326903284557e-07
BLOCK 4031,8.258949643273913e-07
BLOCK 4032,5.947897255071701e-07
BLOCK 4033,9.11806921384043e-07
BLOCK 5000,1.3071437513807479e-07
BLOCK 5001,1.2492281930663047e-07
BLOCK 5002,1.2917239354643153e-07
BLOCK 5003,1.3192604120367995e-07
BLOCK 5004,1.211541448966625e-07
BLOCK 5005,3.13835400125769e-08
BLOCK 5006,3.734357598027006e-09
BLOCK 5007,7.042644853434028e-10
BLOCK 5008,6.013011224034766e-11
BLOCK 5009,9.028849803970162e-11
BLOCK 5010,2.4668943868608177e-11
BLOCK 5011,9.075923144739279e-11
BLOCK 5012,2.1908837220241707e-10
BLOCK 5013,2.1510357780440053e-11
BLOCK 5014,1.3493094343674722e-19
BLOCK 5015,2.7392969542875994e-14
BLOCK 5016,7.046083728597527e-14
BLOCK 5017,8.441969553852018e-13
BLOCK 5018,1.1107472233117887e-12
BLOCK 5019,8.72678526138424e-12
BLOCK 5020,3.366689026486278e-15
BLOCK 5021,1.0585048315095283e-13
BLOCK 5022,2.6128009848504526e-25
BLOCK 5023,1.7018437189721082e-21
BLOCK 5024,7.227265297700188e-23
BLOCK 5025,5.825984520207364e-17
BLOCK 5026,5.896953300048977e-15
BLOCK 5027,6.777651162100333e-08
BLOCK 5028,2.2156528955231506e-06
BLOCK 5029,2.279712542982633e-09
BLOCK 5032,4.8808748412676805e-33
BLOCK 5033,2.2185965322710092e-16
BLOCK 5034,1.6509772165513362e-08
BLOCK 5035,1.8779927607939007e-16
BLOCK 2063,1.3623074518239662e-06
BLOCK 4034,7.008891930402128e-07
BLOCK 4035,5.820964172911749e-07
BLOCK 4036,6.035488874593791e-07
BLOCK 4037,5.253479200710782e-07
BLOCK 4038,3.1065287960857756e-07
BLOCK 4039,2.3488890810629394e-07
BLOCK 4040,1.7869518444556922e-07
BLOCK 4041,6.347915699513698e-07
BLOCK 4042,4.047084509956228e-07
BLOCK 4043,6.839934271051634e-07
BLOCK 4044,8.793649763250297e-07
BLOCK 4045,1.0364988273175232e-06
BLOCK 4046,9.322892026803417e-07
BLOCK 4048,8.559002464635849e-07
BLOCK 4049,9.378041969851123e-07
BLOCK 4050,8.799176998411443e-07
BLOCK 4051,1.1977835827991438e-06
BLOCK 4052,1.0982738909585576e-06
BLOCK 4053,1.0577764553089823e-06
BLOCK 4054,9.914871263041344e-07
BLOCK 4055,9.938751739933322e-07
BLOCK 4056,1.0286741463705123e-06
BLOCK 4058,1.0830106738661226e-06
BLOCK 4059,1.0637855808226868e-06
BLOCK 4061,7.638047141321938e-07
BLOCK 4062,8.205556670503647e-07
BLOCK 2035,2.3925911643721955e-06
BLOCK 2037,2.8712451051804927e-06
BLOCK 2038,3.6570156414978747e-06
BLOCK 2040,1.0371517040217835e-06
BLOCK 2041,1.5630147812670306e-06
BLOCK 2042,1.3370507730102225e-06
BLOCK 2043,1.0658111026132005e-06
BLOCK 2044,1.0441526002061995e-06
BLOCK 1045,3.8644714686143467e-07
BLOCK 1047,1.5460499460545397e-07
BLOCK 1041,3.361059232243498e-07
BLOCK 1042,2.428353420558687e-07
BLOCK 1043,4.3021480706255784e-07
BLOCK 1044,5.457027905913213e-07
BLOCK 1046,5.999979689771139e-07
BLOCK 2033,2.2596550063156424e-06
BLOCK 2045,8.944477892938984e-07
BLOCK 2046,8.27495898903292e-07
BLOCK 2047,9.073411452793093e-07
BLOCK 2048,9.726425826316466e-07
BLOCK 2049,9.283647020584577e-07
BLOCK 2050,8.854275593928696e-07
BLOCK 2052,1.1192400887496048e-06
BLOCK 2062,8.739489003809349e-07
BLOCK 2031,1.3602793201896514e-06
BLOCK 2032,1.2230444660496206e-06
BLOCK 2034,2.01320599614188e-06
BLOCK 2036,3.969751710099216e-06
BLOCK 2039,1.7021191816144673e-06
BLOCK 2053,1.0343605385606464e-06
BLOCK 2057,1.7874220892882042e-07
BLOCK 2058,7.19076618648722e-07
BLOCK 2065,2.297963532200664e-06
BLOCK 2066,2.060757885184008e-06
BLOCK 2067,1.6380365247320346e-06
BLOCK 4063,8.903100907877499e-07
BLOCK 4064,1.0361430940175882e-06
BLOCK 4065,1.7638234493681553e-07
