,ethyl_acryl_80 Cumulative Hazard Index PAC3
BLOCK 2055,2.7631408854907246e-06
BLOCK 2056,2.6404883389244126e-06
BLOCK 5030,1.2173479791918686e-16
BLOCK 5031,1.9378099026997965e-13
BLOCK 1012,1.7207081457861545e-06
BLOCK 1013,8.047071270983909e-06
BLOCK 1014,9.978032195987777e-06
BLOCK 1015,1.8558317891775367e-06
BLOCK 1021,4.440652412183246e-07
BLOCK 1022,4.4054666973533206e-07
BLOCK 1023,4.150788359607317e-07
BLOCK 1031,3.628246694876628e-07
BLOCK 1032,3.4964928342229283e-07
BLOCK 1034,6.530249211044905e-07
BLOCK 1036,1.9789516137227086e-07
BLOCK 1048,6.542725099034825e-07
BLOCK 1049,5.62017399031268e-07
BLOCK 1050,3.848421047535769e-07
BLOCK 1051,1.258020855774802e-06
BLOCK 1053,1.129222105836792e-06
BLOCK 1055,9.497599628845831e-17
BLOCK 1056,2.9889948249245335e-19
BLOCK 1057,1.2294818694762515e-19
BLOCK 1058,1.212903174510417e-06
BLOCK 1059,1.7285971217860986e-07
BLOCK 1060,4.337978254979851e-06
BLOCK 1061,4.880611702430238e-06
BLOCK 1062,9.749693862020667e-06
BLOCK 1063,2.0444271387622422e-06
BLOCK 1064,1.846561466669529e-06
BLOCK 1065,1.4591765964978063e-06
BLOCK 1066,5.163298775051224e-06
BLOCK 1067,1.1514329668604589e-06
BLOCK 3039,7.9791065632144e-06
BLOCK 3040,4.954776055990098e-06
BLOCK 3041,4.421200670562276e-06
BLOCK 3042,5.703235758209813e-06
BLOCK 3043,7.017542139339675e-06
BLOCK 3044,4.0783985995454235e-06
BLOCK 3045,6.974449092274147e-06
BLOCK 3046,7.291639667851298e-06
BLOCK 3047,4.304078649819721e-06
BLOCK 3048,4.286833851080625e-06
BLOCK 3049,1.1433210332732907e-05
BLOCK 3050,5.028039847848989e-06
BLOCK 2059,3.209292807616161e-06
BLOCK 2060,6.2755858184563785e-06
BLOCK 2061,1.4465792435211148e-06
BLOCK 2064,4.255961510368424e-06
BLOCK 2014,2.349802654332695e-06
BLOCK 2015,2.839186508621505e-06
BLOCK 2016,1.0968332061076771e-06
BLOCK 2017,1.3650888112428003e-06
BLOCK 2018,3.616717631153631e-06
BLOCK 2019,1.2597868001056405e-05
BLOCK 2020,5.7679615407681494e-05
BLOCK 2021,2.781575119593825e-06
BLOCK 2022,1.5383783051097215e-05
BLOCK 2023,5.600813225684268e-07
BLOCK 2024,1.5770659339944266e-07
BLOCK 3001,1.890032856600024e-06
BLOCK 3002,1.8340631747862428e-06
BLOCK 3003,2.4995104360097715e-06
BLOCK 3004,5.9464436991859125e-06
BLOCK 3005,2.2932570741624263e-06
BLOCK 3006,2.4673533162705355e-06
BLOCK 3007,2.8971029945150797e-06
BLOCK 3008,9.42923640937406e-06
BLOCK 3009,9.634527306744394e-06
BLOCK 3018,7.642801960617753e-07
BLOCK 3019,2.225256104886633e-06
BLOCK 3020,2.0016795664400396e-07
BLOCK 3021,1.7985048014858155e-07
BLOCK 3022,1.5953480882809008e-07
BLOCK 3023,1.7727404432850236e-07
BLOCK 3024,6.252992625159579e-07
BLOCK 3029,3.7964909347208056e-07
BLOCK 2030,1.7011899452042625e-07
BLOCK 3000,1.2530411851802686e-06
BLOCK 3016,1.3649324256593085e-06
BLOCK 3032,1.9980833001081957e-06
BLOCK 3033,1.1837474708679074e-05
BLOCK 3034,6.356948781585644e-07
BLOCK 3035,1.221472633176761e-06
BLOCK 3036,7.039720526527515e-12
BLOCK 3037,1.691075377935807e-11
BLOCK 3038,4.101700454046546e-06
BLOCK 4002,5.90558063216614e-07
BLOCK 4003,5.996013091998871e-07
BLOCK 4004,1.0204328078763495e-06
BLOCK 4005,8.165926022462035e-15
BLOCK 4006,3.767995906589996e-19
BLOCK 4007,1.3497593187393537e-17
BLOCK 4008,7.866867343241784e-08
BLOCK 4009,8.751585673031622e-08
BLOCK 4010,8.816871390526027e-08
BLOCK 4011,2.115757054405315e-07
BLOCK 4012,9.603447818244565e-08
BLOCK 4013,2.003763199764257e-07
BLOCK 4014,1.0229834454855382e-07
BLOCK 4015,9.451796313218453e-08
BLOCK 4016,2.8876509986302304e-13
BLOCK 4017,1.0058626230155344e-07
BLOCK 4018,1.5027279676429282e-12
BLOCK 4019,3.826557018650872e-07
BLOCK 4020,1.0558398770337809e-07
BLOCK 4021,3.5520707718461787e-07
BLOCK 4022,1.1268223959278729e-10
BLOCK 4023,5.934211320288417e-07
BLOCK 4024,5.992531449461732e-07
BLOCK 4025,5.679516413043981e-07
BLOCK 4026,7.101461359076778e-07
BLOCK 4027,8.025814313388204e-07
BLOCK 4028,8.014610837219905e-07
BLOCK 4029,8.135075692991963e-07
BLOCK 4030,6.966551310547105e-07
BLOCK 4031,1.0451040868575005e-06
BLOCK 4032,7.526588728563558e-07
BLOCK 4033,1.1538188039922095e-06
BLOCK 5000,1.6540859742265387e-07
BLOCK 5001,1.5807984627372875e-07
BLOCK 5002,1.6345734292554253e-07
BLOCK 5003,1.669418640143709e-07
BLOCK 5004,1.53310889931804e-07
BLOCK 5005,3.971336228440574e-08
BLOCK 5006,4.725531158388666e-09
BLOCK 5007,8.911904341981399e-10
BLOCK 5008,7.608985253562639e-11
BLOCK 5009,1.1425288005523216e-10
BLOCK 5010,3.1216577372568486e-11
BLOCK 5011,1.1484855557021616e-10
BLOCK 5012,2.772388294656533e-10
BLOCK 5013,2.7219639054723037e-11
BLOCK 5014,1.7074432769320375e-19
BLOCK 5015,3.466361420878478e-14
BLOCK 5016,8.916255963728471e-14
BLOCK 5017,1.0682637941790306e-12
BLOCK 5018,1.4055618603924593e-12
BLOCK 5019,1.1043049462383064e-11
BLOCK 5020,4.260275958486575e-15
BLOCK 5021,1.339453287828128e-13
BLOCK 5022,3.306290878812117e-25
BLOCK 5023,2.1535472459733596e-21
BLOCK 5024,9.145526762693392e-23
BLOCK 5025,7.372317903640373e-17
BLOCK 5026,7.462123223996292e-15
BLOCK 5027,8.576575999072994e-08
BLOCK 5028,2.80373170461781e-06
BLOCK 5029,2.8847940699962922e-09
BLOCK 5032,6.176357120911958e-33
BLOCK 5033,2.8074566417203326e-16
BLOCK 5034,2.0891797514852557e-08
BLOCK 5035,2.3764497837723575e-16
BLOCK 2063,1.7238912294581669e-06
BLOCK 4034,8.869192714804023e-07
BLOCK 4035,7.365965055272587e-07
BLOCK 4036,7.637428924340222e-07
BLOCK 4037,6.647858166026143e-07
BLOCK 4038,3.9310639741868697e-07
BLOCK 4039,2.972331451606629e-07
BLOCK 4040,2.2612447784799457e-07
BLOCK 4041,8.032780107808954e-07
BLOCK 4042,5.121262077990207e-07
BLOCK 4043,8.65539029691801e-07
BLOCK 4044,1.112766114690013e-06
BLOCK 4045,1.3116064478426132e-06
BLOCK 4046,1.1797374944014199e-06
BLOCK 4048,1.083073373924637e-06
BLOCK 4049,1.1867162790361038e-06
BLOCK 4050,1.11346554213605e-06
BLOCK 4051,1.5156994189614387e-06
BLOCK 4052,1.3897778549412208e-06
BLOCK 4053,1.338531585944911e-06
BLOCK 4054,1.2546477367263498e-06
BLOCK 4055,1.2576696202677066e-06
BLOCK 4056,1.3017049393103054e-06
BLOCK 4058,1.370463473269348e-06
BLOCK 4059,1.3461356541425259e-06
BLOCK 4061,9.665338363585746e-07
BLOCK 4062,1.0383476327729164e-06
BLOCK 2035,3.027632946159129e-06
BLOCK 2037,3.633331262937944e-06
BLOCK 2038,4.627661092163016e-06
BLOCK 2040,1.3124326111458264e-06
BLOCK 2041,1.9778703179903653e-06
BLOCK 2042,1.6919309204736127e-06
BLOCK 2043,1.3486987901255743e-06
BLOCK 2044,1.3212916858829613e-06
BLOCK 1045,4.890179865283764e-07
BLOCK 1047,1.9564026745499207e-07
BLOCK 1041,4.253151903703062e-07
BLOCK 1042,3.0728872238942956e-07
BLOCK 1043,5.444024633978252e-07
BLOCK 1044,6.905432788550771e-07
BLOCK 1046,7.592494888195132e-07
BLOCK 2033,2.859412859977609e-06
BLOCK 2045,1.1318522093581275e-06
BLOCK 2046,1.0471299416457402e-06
BLOCK 2047,1.148167721155242e-06
BLOCK 2048,1.2308014724218802e-06
BLOCK 2049,1.174771352439112e-06
BLOCK 2050,1.1204378291510328e-06
BLOCK 2052,1.4163089030087332e-06
BLOCK 2062,1.1059125033370073e-06
BLOCK 2031,1.721324790926321e-06
BLOCK 2032,1.5476650483247381e-06
BLOCK 2034,2.5475513293235915e-06
BLOCK 2036,5.023403598801494e-06
BLOCK 2039,2.1538958219373006e-06
BLOCK 2053,1.3089006142739175e-06
BLOCK 2057,2.2618398357420755e-07
BLOCK 2058,9.099340053798275e-07
BLOCK 2065,2.9078892385647184e-06
BLOCK 2066,2.607724445424619e-06
BLOCK 2067,2.0728043399725675e-06
BLOCK 4063,1.126616282508179e-06
BLOCK 4064,1.3111562957752782e-06
BLOCK 4065,2.231977642497193e-07
