,ethyl_acryl_100 Cumulative Hazard Index PAC1
BLOCK 1049,7.0254087283287945e-06
BLOCK 1050,4.810657261544647e-06
BLOCK 1051,1.572568877015896e-05
BLOCK 1053,1.4115660568946645e-05
BLOCK 1055,1.187232271557372e-15
BLOCK 1056,3.736345239159783e-18
BLOCK 1057,1.5368941730325155e-18
BLOCK 1058,1.5161702401937736e-05
BLOCK 1059,2.1608052220611878e-06
BLOCK 1060,5.422620429254788e-05
BLOCK 1061,6.1009307030242774e-05
BLOCK 1062,0.00012187449085177328
BLOCK 1063,2.55560349018544e-05
BLOCK 1064,2.3082646671965363e-05
BLOCK 1065,1.8240203977454554e-05
BLOCK 1066,6.454299162933231e-05
BLOCK 1067,1.4393303889541944e-05
BLOCK 3039,9.974154713020424e-05
BLOCK 3040,6.193638668601216e-05
BLOCK 3041,5.526651280583083e-05
BLOCK 3042,7.12923876458403e-05
BLOCK 3043,8.77216646354914e-05
BLOCK 3044,5.0981370271165276e-05
BLOCK 3045,8.718298688368829e-05
BLOCK 3046,9.114797701040745e-05
BLOCK 3047,5.3802447692860144e-05
BLOCK 3048,5.3586881840648536e-05
BLOCK 3049,0.000142919019594146
BLOCK 3050,6.285220901408078e-05
BLOCK 2059,4.011725213712649e-05
BLOCK 2060,7.844695815530606e-05
BLOCK 2061,1.8082732778682318e-05
BLOCK 2064,5.3200967076662056e-05
BLOCK 2014,2.937333275812094e-05
BLOCK 2015,3.5490797461793724e-05
BLOCK 2016,1.3710788301201726e-05
BLOCK 2017,1.706407464605128e-05
BLOCK 2018,4.5210201067803164e-05
BLOCK 2019,0.00015747763675201044
BLOCK 2020,0.000721014819523815
BLOCK 2021,3.477063549523574e-05
BLOCK 2022,0.00019230252285460316
BLOCK 2023,7.001207113744975e-06
BLOCK 2024,1.9713860810949804e-06
BLOCK 3001,2.362605383832125e-05
BLOCK 3002,2.2926413770568746e-05
BLOCK 3003,3.124473097089117e-05
BLOCK 3004,7.433256966560972e-05
BLOCK 3005,2.866649376494858e-05
BLOCK 3006,3.084275603188865e-05
BLOCK 3007,3.621477324299237e-05
BLOCK 3008,0.00011786866365004951
BLOCK 3009,0.00012043486972252697
BLOCK 3018,9.553762516171706e-06
BLOCK 3019,2.781645850997528e-05
BLOCK 3020,2.5021675701899165e-06
BLOCK 3021,2.2481922004689983e-06
BLOCK 3022,1.9942393960489717e-06
BLOCK 3023,2.2159858760214588e-06
BLOCK 3024,7.81645355511986e-06
BLOCK 3029,4.74574285347433e-06
BLOCK 2030,2.1265453187363483e-06
BLOCK 3000,1.566344119327018e-05
BLOCK 3016,1.706211977304354e-05
BLOCK 3032,2.4976721149031776e-05
BLOCK 3033,0.00014797246185451008
BLOCK 3034,7.946402288019952e-06
BLOCK 3035,1.526882355123911e-05
BLOCK 3036,8.799890202208892e-11
BLOCK 3037,2.1139017654773983e-10
BLOCK 3038,5.127265138146655e-05
BLOCK 4002,7.382176742318475e-06
BLOCK 4003,7.495220394299392e-06
BLOCK 4004,1.2755757326169047e-05
BLOCK 4005,1.0207685394078035e-13
BLOCK 4006,4.71012309869641e-18
BLOCK 4007,1.687245077351603e-16
BLOCK 4008,9.833851868835246e-07
BLOCK 4009,1.0939779885820391e-06
BLOCK 4010,1.1021389254197769e-06
BLOCK 4011,2.6447683119175726e-06
BLOCK 4012,1.2004636554070798e-06
BLOCK 4013,2.5047721827460114e-06
BLOCK 4014,1.2787641164201965e-06
BLOCK 4015,1.181506701246744e-06
BLOCK 4016,3.6096620078154405e-12
BLOCK 4017,1.2573625057540042e-06
BLOCK 4018,1.8784610936208866e-11
BLOCK 4019,4.783326481460409e-06
BLOCK 4020,1.3198357738775339e-06
BLOCK 4021,4.440209332875366e-06
BLOCK 4022,1.4085663378523995e-09
BLOCK 4023,7.4179660767019e-06
BLOCK 4024,7.4908682226564e-06
BLOCK 4025,7.099588776016868e-06
BLOCK 4026,8.877068343781292e-06
BLOCK 4027,1.0032540990085372e-05
BLOCK 4028,1.0018536263648787e-05
BLOCK 4029,1.0169121432481036e-05
BLOCK 4030,8.708426192468307e-06
BLOCK 4031,1.3064156708451461e-05
BLOCK 4032,9.408492021658874e-06
BLOCK 4033,1.4423127665529418e-05
BLOCK 5000,2.067663752184093e-06
BLOCK 5001,1.976051869032156e-06
BLOCK 5002,2.0432724070071904e-06
BLOCK 5003,2.0868301063127566e-06
BLOCK 5004,1.916438292001753e-06
BLOCK 5005,4.964305420171258e-07
BLOCK 5006,5.9070747459699917e-08
BLOCK 5007,1.1140183677250195e-08
BLOCK 5008,9.511490481654998e-10
BLOCK 5009,1.4281998780825535e-09
BLOCK 5010,3.9021783937616584e-10
BLOCK 5011,1.4356460247133049e-09
BLOCK 5012,3.465579705747326e-09
BLOCK 5013,3.402547503451428e-10
BLOCK 5014,2.1343621961812755e-18
BLOCK 5015,4.3330697276912945e-13
BLOCK 5016,1.1145623352508818e-12
BLOCK 5017,1.335366093063865e-11
BLOCK 5018,1.757000153238648e-11
BLOCK 5019,1.3804187595280533e-10
BLOCK 5020,5.32548991462375e-14
BLOCK 5021,1.6743621880241635e-12
BLOCK 5022,4.1329761033089e-24
BLOCK 5023,2.6920073372831546e-20
BLOCK 5024,1.1432219652725753e-21
BLOCK 5025,9.215648241055288e-16
BLOCK 5026,9.327907947350206e-14
BLOCK 5027,1.0721011838231439e-06
BLOCK 5028,3.5047600347366226e-05
BLOCK 5029,3.6060907498088945e-08
BLOCK 5032,7.720656567096151e-32
BLOCK 5033,3.5094163328650533e-15
BLOCK 5034,2.611545778908478e-07
BLOCK 5035,2.9706430943467174e-15
BLOCK 2063,2.154922696521546e-05
BLOCK 4034,1.1086792689908827e-05
BLOCK 4035,9.207706964424038e-06
BLOCK 4036,9.54704603799382e-06
BLOCK 4037,8.31004891748797e-06
BLOCK 4038,4.91396373199023e-06
BLOCK 4039,3.715515455499562e-06
BLOCK 4040,2.82663291759355e-06
BLOCK 4041,1.0041248470139848e-05
BLOCK 4042,6.401751861203492e-06
BLOCK 4043,1.0819532392390775e-05
BLOCK 4044,1.3909955080050481e-05
BLOCK 4045,1.6395526904840835e-05
BLOCK 4046,1.4747120115125414e-05
BLOCK 4048,1.3538785716787622e-05
BLOCK 4049,1.483435729776451e-05
BLOCK 4050,1.3918698161123563e-05
BLOCK 4051,1.89467584915501e-05
BLOCK 4052,1.737269609334445e-05
BLOCK 4053,1.6732100293069363e-05
BLOCK 4054,1.568352363426541e-05
BLOCK 4055,1.5721298206803625e-05
BLOCK 4056,1.6271754678951744e-05
BLOCK 4058,1.713125975024595e-05
BLOCK 4059,1.6827153733013427e-05
BLOCK 4061,1.2082001841727441e-05
BLOCK 4062,1.2979698733342137e-05
BLOCK 2035,3.784644205461473e-05
BLOCK 2037,4.541787711830967e-05
BLOCK 2038,5.7847338329148216e-05
BLOCK 2040,1.6405854227253674e-05
BLOCK 2041,2.4724051994587603e-05
BLOCK 2042,2.114971222761626e-05
BLOCK 2043,1.685919380497246e-05
BLOCK 2044,1.6516595675988992e-05
BLOCK 1045,6.112891232171787e-06
BLOCK 1047,2.445569914668093e-06
BLOCK 1041,5.31658460373063e-06
BLOCK 1042,3.841213592520104e-06
BLOCK 1043,6.805216038989558e-06
BLOCK 1044,8.632025960262729e-06
BLOCK 1046,9.4908769638198e-06
BLOCK 2033,3.574363373626561e-05
BLOCK 2045,1.4148537757921667e-05
BLOCK 2046,1.3089480582652081e-05
BLOCK 2047,1.4352487207145432e-05
BLOCK 2048,1.538543721617333e-05
BLOCK 2049,1.4685041650742897e-05
BLOCK 2050,1.40058541213054e-05
BLOCK 2052,1.7704343222039225e-05
BLOCK 2062,1.3824282606025697e-05
BLOCK 2031,2.151714561027269e-05
BLOCK 2032,1.9346339735694e-05
BLOCK 2034,3.18452584844261e-05
BLOCK 2036,6.279425432338768e-05
BLOCK 2039,2.6924430690992512e-05
BLOCK 2053,1.636170306450478e-05
BLOCK 2057,2.8273767594195247e-06
BLOCK 2058,1.1374484694988874e-05
BLOCK 2065,3.63496049639014e-05
BLOCK 2066,3.2597442911092506e-05
BLOCK 2067,2.5910759573034e-05
BLOCK 4063,1.4083086890642597e-05
BLOCK 4064,1.6389899850823675e-05
BLOCK 4065,2.79004800172781e-06
