,ethyl_acryl_50 Cumulative Hazard Index PAC3
BLOCK 3040,3.0968193343006075e-06
BLOCK 3041,2.76332564029154e-06
BLOCK 3042,3.5646193822920154e-06
BLOCK 3043,4.386083231774573e-06
BLOCK 3044,2.549068513558262e-06
BLOCK 3045,4.359149344184418e-06
BLOCK 3046,4.557398850520369e-06
BLOCK 3047,2.690122384643008e-06
BLOCK 3048,2.679344092032426e-06
BLOCK 3049,7.145950979707291e-06
BLOCK 3050,3.142610450704039e-06
BLOCK 2059,2.0058626068563213e-06
BLOCK 2060,3.922347907765302e-06
BLOCK 2061,9.04136638934116e-07
BLOCK 2064,2.660048353833104e-06
BLOCK 2014,1.4686666379060464e-06
BLOCK 2015,1.7745398730896873e-06
BLOCK 2016,6.855394150600857e-07
BLOCK 2017,8.532037323025637e-07
BLOCK 2018,2.260510053390156e-06
BLOCK 2019,7.87388183760052e-06
BLOCK 2020,3.605074097619076e-05
BLOCK 2021,1.7385317747617848e-06
BLOCK 2022,9.615126142730161e-06
BLOCK 2023,3.500603556872488e-07
BLOCK 2024,9.856930405474893e-08
BLOCK 3001,1.181302691916062e-06
BLOCK 3002,1.1463206885284368e-06
BLOCK 3003,1.5622365485445584e-06
BLOCK 3004,3.716628483280485e-06
BLOCK 3005,1.4333246882474286e-06
BLOCK 3006,1.5421378015944319e-06
BLOCK 3007,1.810738662149618e-06
BLOCK 3008,5.893433182502472e-06
BLOCK 3009,6.021743486126344e-06
BLOCK 3018,4.776881258085849e-07
BLOCK 3019,1.3908229254987638e-06
BLOCK 3020,1.2510837850949583e-07
BLOCK 3021,1.1240961002344984e-07
BLOCK 3022,9.971196980244854e-08
BLOCK 3023,1.1079929380107292e-07
BLOCK 3024,3.9082267775599286e-07
BLOCK 3029,2.3728714267371644e-07
BLOCK 2030,1.0632726593681733e-07
BLOCK 3000,7.831720596635084e-07
BLOCK 3016,8.531059886521769e-07
BLOCK 3032,1.248836057451589e-06
BLOCK 3033,7.3986230927255075e-06
BLOCK 3034,3.9732011440099737e-07
BLOCK 3035,7.634411775619554e-07
BLOCK 3036,4.399945101104443e-12
BLOCK 3037,1.0569508827386985e-11
BLOCK 3038,2.5636325690733253e-06
BLOCK 4002,3.691088371159235e-07
BLOCK 4003,3.7476101971496944e-07
BLOCK 4004,6.377878663084522e-07
BLOCK 4005,5.103842697039016e-15
BLOCK 4006,2.3550615493482043e-19
BLOCK 4007,8.436225386758011e-18
BLOCK 4008,4.9169259344176216e-08
BLOCK 4009,5.4698899429101925e-08
BLOCK 4010,5.510694627098882e-08
BLOCK 4011,1.3223841559587864e-07
BLOCK 4012,6.002318277035393e-08
BLOCK 4013,1.2523860913730053e-07
BLOCK 4014,6.39382058210098e-08
BLOCK 4015,5.907533506233719e-08
BLOCK 4016,1.8048310039077193e-13
BLOCK 4017,6.286812528770016e-08
BLOCK 4018,9.39230546810443e-13
BLOCK 4019,2.391663240730203e-07
BLOCK 4020,6.59917886938767e-08
BLOCK 4021,2.2201046664376826e-07
BLOCK 4022,7.042831689261998e-11
BLOCK 4023,3.708983038350949e-07
BLOCK 4024,3.7454341113281953e-07
BLOCK 4025,3.5497943880084323e-07
BLOCK 4026,4.438534171890644e-07
BLOCK 4027,5.016270495042685e-07
BLOCK 4028,5.009268131824389e-07
BLOCK 4029,5.084560716240518e-07
BLOCK 4030,4.3542130962341503e-07
BLOCK 4031,6.532078354225731e-07
BLOCK 4032,4.7042460108294344e-07
BLOCK 4033,7.2115638327647e-07
BLOCK 5000,1.0338318760920462e-07
BLOCK 5001,9.880259345160773e-08
BLOCK 5002,1.021636203503595e-07
BLOCK 5003,1.0434150531563779e-07
BLOCK 5004,9.58219146000876e-08
BLOCK 5005,2.4821527100856276e-08
BLOCK 5006,2.953537372984995e-09
BLOCK 5007,5.570091838625094e-10
BLOCK 5008,4.755745240827497e-11
BLOCK 5009,7.140999390412766e-11
BLOCK 5010,1.9510891968808286e-11
BLOCK 5011,7.17823012356652e-11
BLOCK 5012,1.732789852873662e-10
BLOCK 5013,1.701273751725713e-11
BLOCK 5014,1.0671810980906372e-19
BLOCK 5015,2.1665348638456466e-14
BLOCK 5016,5.572811676254407e-14
BLOCK 5017,6.676830465319323e-13
BLOCK 5018,8.785000766193239e-13
BLOCK 5019,6.902093797640263e-12
BLOCK 5020,2.6627449573118747e-15
BLOCK 5021,8.371810940120815e-14
BLOCK 5022,2.066488051654449e-25
BLOCK 5023,1.3460036686415767e-21
BLOCK 5024,5.716109826362875e-23
BLOCK 5025,4.6078241205276416e-17
BLOCK 5026,4.6639539736751e-15
BLOCK 5027,5.360505919115717e-08
BLOCK 5028,1.7523800173683102e-06
BLOCK 5029,1.8030453749044464e-09
BLOCK 5032,3.860328283548074e-33
BLOCK 5033,1.7547081664325256e-16
BLOCK 5034,1.3057728894542386e-08
BLOCK 5035,1.4853215471733576e-16
BLOCK 2063,1.077461348260774e-06
BLOCK 4034,5.54339634495441e-07
BLOCK 4035,4.60385348221202e-07
BLOCK 4036,4.773523018996908e-07
BLOCK 4037,4.1550244587439826e-07
BLOCK 4038,2.456981865995113e-07
BLOCK 4039,1.8577577277497797e-07
BLOCK 4040,1.4133164587967746e-07
BLOCK 4041,5.020624235069923e-07
BLOCK 4042,3.200875930601745e-07
BLOCK 4043,5.409766196195384e-07
BLOCK 4044,6.954977540025235e-07
BLOCK 4045,8.19776345242041e-07
BLOCK 4046,7.373560057562703e-07
BLOCK 4048,6.769392858393809e-07
BLOCK 4049,7.417178648882248e-07
BLOCK 4050,6.95934908056178e-07
BLOCK 4051,9.473379245775047e-07
BLOCK 4052,8.686348046672225e-07
BLOCK 4053,8.366050146534676e-07
BLOCK 4054,7.841761817132702e-07
BLOCK 4055,7.860649103401808e-07
BLOCK 4056,8.135877339475872e-07
BLOCK 4058,8.565629875122968e-07
BLOCK 4059,8.413576866506706e-07
BLOCK 4061,6.041000920863716e-07
BLOCK 4062,6.489849366671067e-07
BLOCK 2035,1.892322102730736e-06
BLOCK 2037,2.270893855915482e-06
BLOCK 2038,2.8923669164574104e-06
BLOCK 2040,8.202927113626832e-07
BLOCK 2041,1.2362025997293804e-06
BLOCK 2042,1.0574856113808127e-06
BLOCK 2043,8.429596902486235e-07
BLOCK 2044,8.258297837994486e-07
BLOCK 1045,3.056445616085891e-07
BLOCK 1047,1.2227849573340448e-07
BLOCK 1041,2.6582923018653127e-07
BLOCK 1042,1.9206067962600527e-07
BLOCK 1043,3.4026080194947766e-07
BLOCK 1044,4.316012980131361e-07
BLOCK 1046,4.7454384819098994e-07
BLOCK 2033,1.7871816868132815e-06
BLOCK 2045,7.074268878960834e-07
BLOCK 2046,6.544740291326039e-07
BLOCK 2047,7.176243603572719e-07
BLOCK 2048,7.692718608086664e-07
BLOCK 2049,7.34252082537144e-07
BLOCK 2050,7.002927060652698e-07
BLOCK 2052,8.852171611019603e-07
BLOCK 2062,6.912141303012841e-07
BLOCK 2031,1.0758572805136331e-06
BLOCK 2032,9.673169867846996e-07
BLOCK 2034,1.5922629242213047e-06
BLOCK 2036,3.139712716169381e-06
BLOCK 2039,1.346221534549624e-06
BLOCK 2053,8.18085153225239e-07
BLOCK 2057,1.4136883797097615e-07
BLOCK 2058,5.687242347494433e-07
BLOCK 2065,1.8174802481950684e-06
BLOCK 2066,1.6298721455546248e-06
BLOCK 2067,1.2955379786516994e-06
BLOCK 4063,7.041543445321294e-07
BLOCK 4064,8.194949925411834e-07
BLOCK 4065,1.3950240008639042e-07
