,ethyl_acryl_50 Cumulative Hazard Index PAC1
BLOCK 1030,2.9906196304149086e-06
BLOCK 1033,1.5005433409573738e-06
BLOCK 1035,1.1044274660644104e-06
BLOCK 1037,1.100809469628897e-06
BLOCK 1038,1.4146058868164597e-06
BLOCK 2009,3.003544456851654e-06
BLOCK 2013,1.690139685216493e-05
BLOCK 2008,3.0104581431184733e-06
BLOCK 1009,1.0753683580654643e-05
BLOCK 1016,1.1091856464816605e-05
BLOCK 1020,3.1049759384013912e-06
BLOCK 1026,3.027406168660669e-06
BLOCK 1027,1.8611295475468351e-06
BLOCK 1028,4.097570930107736e-06
BLOCK 1029,7.00455124423443e-06
BLOCK 1039,1.8272452837071771e-06
BLOCK 1040,3.038906360448072e-06
BLOCK 1052,5.831827754050669e-06
BLOCK 1054,7.635428503185975e-06
BLOCK 2025,1.3494878138914762e-06
BLOCK 2028,7.623563251578626e-06
BLOCK 2029,7.993412169083851e-06
BLOCK 1005,6.517705531317429e-06
BLOCK 1006,1.6852790357978355e-05
BLOCK 1007,1.3935593899931632e-05
BLOCK 1008,1.5961330792336474e-05
BLOCK 1011,4.9933424274554386e-06
BLOCK 1024,3.0734918872902174e-06
BLOCK 1025,3.3339611815070287e-06
BLOCK 3010,5.3788859639276965e-05
BLOCK 3011,4.970946162295973e-05
BLOCK 3012,2.4822248838350177e-05
BLOCK 3013,1.4717435537364518e-05
BLOCK 3014,1.0801627241045262e-05
BLOCK 3015,3.883669188871287e-06
BLOCK 3017,5.590693167091454e-06
BLOCK 3025,6.279722443080809e-06
BLOCK 3026,1.6011862633196343e-06
BLOCK 3027,1.889667452633354e-05
BLOCK 3028,6.560595299990494e-05
BLOCK 3030,2.166316969708753e-06
BLOCK 3031,5.023760317313722e-06
BLOCK 4047,7.915110091474212e-06
BLOCK 4057,8.138862301793789e-06
BLOCK 4000,8.397014107397333e-14
BLOCK 4001,2.259412848121817e-05
BLOCK 1000,2.198567625094308e-06
BLOCK 1001,2.185303811286987e-06
BLOCK 1002,2.972651656905592e-06
BLOCK 1003,3.9430743220868025e-06
BLOCK 1004,8.345979135973396e-06
BLOCK 1010,1.4097822146168216e-05
BLOCK 1017,5.317245688053582e-06
BLOCK 1018,3.590127781014042e-06
BLOCK 1019,3.056755055499457e-06
BLOCK 2000,5.003779135165619e-06
BLOCK 2001,6.409966513277796e-06
BLOCK 2002,6.785398534231377e-06
BLOCK 2003,6.3016124612248366e-06
BLOCK 2004,2.922772215375028e-06
BLOCK 2005,1.9853975550896095e-06
BLOCK 2006,1.8716840958692265e-06
BLOCK 2007,1.9800736516261714e-06
BLOCK 2010,2.5306912879832537e-06
BLOCK 2011,6.473424964819639e-06
BLOCK 2012,1.1787540864722715e-05
BLOCK 2026,2.1708107997032287e-06
BLOCK 2027,2.528333857002883e-06
BLOCK 2051,7.884387047202352e-06
BLOCK 2054,8.00431017898307e-06
BLOCK 2055,1.727010064811952e-05
BLOCK 2056,1.650350136428595e-05
BLOCK 5030,7.608631986455779e-16
BLOCK 5031,1.2111641585949995e-12
BLOCK 1012,1.0754718668095851e-05
BLOCK 1013,5.0295564552004977e-05
BLOCK 1014,6.23643988620877e-05
BLOCK 1015,1.1599264428886946e-05
BLOCK 1021,2.775483309751662e-06
BLOCK 1022,2.7534916393421037e-06
BLOCK 1023,2.5943133452180215e-06
BLOCK 1031,2.267715914369603e-06
BLOCK 1032,2.185367509834175e-06
BLOCK 1034,4.08151686091169e-06
BLOCK 1036,1.2368784279589876e-06
