,ethyl_acryl_80 Cumulative Hazard Index PAC1
BLOCK 1030,4.7848611551956345e-06
BLOCK 1033,2.4008039908566686e-06
BLOCK 1035,1.7670358434615045e-06
BLOCK 1037,1.761247206742924e-06
BLOCK 1038,2.263307807151684e-06
BLOCK 2009,4.805540314566445e-06
BLOCK 2013,2.7041498839907594e-05
BLOCK 2008,4.816601911474612e-06
BLOCK 1009,1.7205425363037818e-05
BLOCK 1016,1.7746487248912793e-05
BLOCK 1020,4.96782626729857e-06
BLOCK 1026,4.843718014187703e-06
BLOCK 1027,2.9777262164256537e-06
BLOCK 1028,6.555935022539535e-06
BLOCK 1029,1.1206976914501392e-05
BLOCK 1039,2.923512870077663e-06
BLOCK 1040,4.8621178201681134e-06
BLOCK 1052,9.33067040701444e-06
BLOCK 1054,1.221635305159132e-05
BLOCK 2025,2.1591217266247135e-06
BLOCK 2028,1.2197369165798825e-05
BLOCK 2029,1.2789111325404864e-05
BLOCK 1005,1.0428044977915754e-05
BLOCK 1006,2.6963730566216693e-05
BLOCK 1007,2.22963432889368e-05
BLOCK 1008,2.5537434087825814e-05
BLOCK 1011,7.989130403857816e-06
BLOCK 1024,4.917453156777267e-06
BLOCK 1025,5.334192683042713e-06
BLOCK 3010,8.605983270247555e-05
BLOCK 3011,7.953297355049761e-05
BLOCK 3012,3.97145170329614e-05
BLOCK 3013,2.3547255856493283e-05
BLOCK 3014,1.7282133131524297e-05
BLOCK 3015,6.21370155283914e-06
BLOCK 3017,8.944865570257179e-06
BLOCK 3025,1.0047282401854248e-05
BLOCK 3026,2.5618282832337455e-06
BLOCK 3027,3.0233856216239642e-05
BLOCK 3028,0.00010496666739771378
BLOCK 3030,3.46601279974961e-06
BLOCK 3031,8.037797702810092e-06
BLOCK 4047,1.2663831411598661e-05
BLOCK 4057,1.3021825202804651e-05
BLOCK 4000,1.3434856848224792e-13
BLOCK 4001,3.6149621505119764e-05
BLOCK 1000,3.517612443721231e-06
BLOCK 1001,3.496390919321756e-06
BLOCK 1002,4.756113180157965e-06
BLOCK 1003,6.308747178652383e-06
BLOCK 1004,1.3353203116724004e-05
BLOCK 1010,2.2555901417225158e-05
BLOCK 1017,8.50736151352998e-06
BLOCK 1018,5.7440480851720724e-06
BLOCK 1019,4.89067495486814e-06
BLOCK 2000,8.005828681633664e-06
BLOCK 2001,1.0255667241518284e-05
BLOCK 2002,1.0856342123475159e-05
BLOCK 2003,1.0082305477486676e-05
BLOCK 2004,4.6763082461586095e-06
BLOCK 2005,3.1765496161244266e-06
BLOCK 2006,2.994613034048608e-06
BLOCK 2007,3.168031602460256e-06
BLOCK 2010,4.048995839027215e-06
BLOCK 2011,1.035719800011542e-05
BLOCK 2012,1.8859551988919366e-05
BLOCK 2026,3.4732027320164674e-06
BLOCK 2027,4.045224052134185e-06
BLOCK 2051,1.2614675878875368e-05
BLOCK 2054,1.2806547666591608e-05
BLOCK 2055,2.7631408854907246e-05
BLOCK 2056,2.640488338924412e-05
BLOCK 5030,1.2173479791918687e-15
BLOCK 5031,1.9378099026997965e-12
BLOCK 1012,1.7207081457861547e-05
BLOCK 1013,8.047071270983897e-05
BLOCK 1014,9.978032195987778e-05
BLOCK 1015,1.8558317891775374e-05
BLOCK 1021,4.440652412183246e-06
BLOCK 1022,4.40546669735332e-06
BLOCK 1023,4.150788359607317e-06
BLOCK 1031,3.6282466948766287e-06
BLOCK 1032,3.4964928342229284e-06
BLOCK 1034,6.530249211044904e-06
BLOCK 1036,1.9789516137227086e-06
BLOCK 1048,6.542725099034823e-06
BLOCK 1049,5.620173990312683e-06
BLOCK 1050,3.848421047535771e-06
BLOCK 1051,1.2580208557748023e-05
BLOCK 1053,1.1292221058367915e-05
BLOCK 1055,9.497599628845832e-16
BLOCK 1056,2.988994824924533e-18
BLOCK 1057,1.2294818694762512e-18
BLOCK 1058,1.212903174510416e-05
BLOCK 1059,1.7285971217860986e-06
BLOCK 1060,4.3379782549798486e-05
BLOCK 1061,4.880611702430239e-05
BLOCK 1062,9.749693862020675e-05
BLOCK 1063,2.0444271387622427e-05
BLOCK 1064,1.84656146666953e-05
BLOCK 1065,1.4591765964978063e-05
BLOCK 1066,5.163298775051225e-05
BLOCK 1067,1.1514329668604597e-05
BLOCK 3039,7.979106563214398e-05
BLOCK 3040,4.9547760559901034e-05
BLOCK 3041,4.4212006705622734e-05
BLOCK 3042,5.703235758209817e-05
BLOCK 3043,7.017542139339678e-05
BLOCK 3044,4.078398599545421e-05
BLOCK 3045,6.974449092274149e-05
BLOCK 3046,7.291639667851303e-05
BLOCK 3047,4.304078649819721e-05
BLOCK 3048,4.2868338510806256e-05
BLOCK 3049,0.00011433210332732912
BLOCK 3050,5.0280398478489835e-05
BLOCK 2059,3.2092928076161613e-05
BLOCK 2060,6.275585818456374e-05
BLOCK 2061,1.446579243521114e-05
BLOCK 2064,4.255961510368425e-05
BLOCK 2014,2.3498026543326935e-05
BLOCK 2015,2.8391865086215048e-05
BLOCK 2016,1.0968332061076775e-05
BLOCK 2017,1.365088811242801e-05
BLOCK 2018,3.616717631153632e-05
BLOCK 2019,0.00012597868001056406
BLOCK 2020,0.0005767961540768151
BLOCK 2021,2.7815751195938228e-05
BLOCK 2022,0.00015383783051097218
BLOCK 2023,5.600813225684264e-06
BLOCK 2024,1.5770659339944267e-06
BLOCK 3001,1.890032856600024e-05
BLOCK 3002,1.8340631747862425e-05
BLOCK 3003,2.4995104360097716e-05
BLOCK 3004,5.9464436991859126e-05
BLOCK 3005,2.2932570741624267e-05
BLOCK 3006,2.4673533162705343e-05
BLOCK 3007,2.8971029945150795e-05
BLOCK 3008,9.429236409374059e-05
BLOCK 3009,9.634527306744398e-05
BLOCK 3018,7.64280196061775e-06
BLOCK 3019,2.22525610488663e-05
BLOCK 3020,2.0016795664400404e-06
BLOCK 3021,1.7985048014858149e-06
BLOCK 3022,1.5953480882809004e-06
BLOCK 3023,1.7727404432850237e-06
BLOCK 3024,6.252992625159579e-06
BLOCK 3029,3.7964909347208055e-06
BLOCK 2030,1.701189945204263e-06
BLOCK 3000,1.2530411851802693e-05
BLOCK 3016,1.3649324256593082e-05
BLOCK 3032,1.9980833001081946e-05
BLOCK 3033,0.00011837474708679064
BLOCK 3034,6.356948781585644e-06
BLOCK 3035,1.2214726331767606e-05
BLOCK 3036,7.039720526527517e-11
BLOCK 3037,1.6910753779358066e-10
BLOCK 3038,4.1017004540465474e-05
BLOCK 4002,5.90558063216614e-06
BLOCK 4003,5.996013091998873e-06
BLOCK 4004,1.0204328078763503e-05
BLOCK 4005,8.165926022462034e-14
BLOCK 4006,3.7679959065899956e-18
BLOCK 4007,1.3497593187393535e-16
BLOCK 4008,7.866867343241785e-07
BLOCK 4009,8.751585673031622e-07
BLOCK 4010,8.816871390526027e-07
BLOCK 4011,2.1157570544053146e-06
BLOCK 4012,9.603447818244566e-07
BLOCK 4013,2.0037631997642573e-06
BLOCK 4014,1.0229834454855383e-06
BLOCK 4015,9.451796313218454e-07
BLOCK 4016,2.88765099863023e-12
BLOCK 4017,1.0058626230155346e-06
BLOCK 4018,1.5027279676429284e-11
BLOCK 4019,3.826557018650872e-06
BLOCK 4020,1.0558398770337808e-06
BLOCK 4021,3.552070771846178e-06
BLOCK 4022,1.1268223959278721e-09
BLOCK 4023,5.934211320288418e-06
BLOCK 4024,5.992531449461732e-06
BLOCK 4025,5.679516413043981e-06
BLOCK 4026,7.1014613590767766e-06
BLOCK 4027,8.025814313388208e-06
BLOCK 4028,8.014610837219903e-06
BLOCK 4029,8.135075692991962e-06
BLOCK 4030,6.966551310547105e-06
BLOCK 4031,1.0451040868575006e-05
BLOCK 4032,7.52658872856356e-06
BLOCK 4033,1.1538188039922094e-05
BLOCK 5000,1.6540859742265384e-06
BLOCK 5001,1.5807984627372874e-06
BLOCK 5002,1.6345734292554254e-06
BLOCK 5003,1.669418640143709e-06
BLOCK 5004,1.5331088993180395e-06
BLOCK 5005,3.971336228440574e-07
BLOCK 5006,4.725531158388666e-08
BLOCK 5007,8.911904341981398e-09
BLOCK 5008,7.608985253562639e-10
BLOCK 5009,1.1425288005523217e-09
BLOCK 5010,3.121657737256849e-10
BLOCK 5011,1.1484855557021613e-09
BLOCK 5012,2.772388294656533e-09
BLOCK 5013,2.721963905472304e-10
BLOCK 5014,1.7074432769320367e-18
