,ethyl_acryl_80 Cumulative Hazard Index PAC2
BLOCK 5014,2.1588363271554489e-19
BLOCK 5015,4.382755819501524e-14
BLOCK 5016,1.1273427080576227e-13
BLOCK 5017,1.3506783604562454e-12
BLOCK 5018,1.7771471798065579e-12
BLOCK 5019,1.3962476331748703e-11
BLOCK 5020,5.3865558095807264e-15
BLOCK 5021,1.6935616282884378e-13
BLOCK 5022,4.180367777808424e-25
BLOCK 5023,2.7228758282421783e-21
BLOCK 5024,1.1563309699957161e-22
BLOCK 5025,9.32132148736139e-17
BLOCK 5026,9.434868444133243e-15
BLOCK 5027,1.084394666549459e-07
BLOCK 5028,3.544948132275392e-06
BLOCK 5029,3.647440778156232e-09
BLOCK 5032,7.809187164371441e-33
BLOCK 5033,3.549657822864788e-16
BLOCK 5034,2.6414916398089436e-08
BLOCK 5035,3.004706623160452e-16
BLOCK 2063,2.179632588970097e-06
BLOCK 4034,1.1213921823315437e-06
BLOCK 4035,9.313289150344649e-07
BLOCK 4036,9.656519329625566e-07
BLOCK 4037,8.405337911067536e-07
BLOCK 4038,4.970310771960408e-07
BLOCK 4039,3.7581202261693015e-07
BLOCK 4040,2.8590451222160224e-07
BLOCK 4041,1.01563886420573e-06
BLOCK 4042,6.475158949183022e-07
BLOCK 4043,1.0943596927137715e-06
BLOCK 4044,1.4069456622517414e-06
BLOCK 4045,1.65835298003089e-06
BLOCK 4046,1.4916221193581174e-06
BLOCK 4048,1.3694031164564375e-06
BLOCK 4049,1.5004458700456492e-06
BLOCK 4050,1.4078299958042006e-06
BLOCK 4051,1.916401564204118e-06
BLOCK 4052,1.7571903913049919e-06
BLOCK 4053,1.6923962580912672e-06
BLOCK 4054,1.5863362188494077e-06
BLOCK 4055,1.5901569911430776e-06
BLOCK 4056,1.6458338313118807e-06
BLOCK 4058,1.7327699087313596e-06
BLOCK 4059,1.7020105971916992e-06
BLOCK 4061,1.2220542758556693e-06
BLOCK 4062,1.3128533287933428e-06
BLOCK 2035,3.828041656063267e-06
BLOCK 2037,4.593867114059471e-06
BLOCK 2038,5.8510657487118605e-06
BLOCK 2040,1.6593975543223112e-06
BLOCK 2041,2.5007555744705758e-06
BLOCK 2042,2.1392230028976737e-06
BLOCK 2043,1.7052513438369336e-06
BLOCK 2044,1.6705986833002958e-06
BLOCK 1045,6.182986036565684e-07
BLOCK 1047,2.4736125770171414e-07
BLOCK 1041,5.377548383992379e-07
BLOCK 1042,3.885259708372096e-07
BLOCK 1043,6.883249537213883e-07
BLOCK 1044,8.731006974029715e-07
BLOCK 1046,9.599706180476607e-07
BLOCK 2033,3.615349593075136e-06
BLOCK 2045,1.4310775060849882e-06
BLOCK 2046,1.32395739748312e-06
BLOCK 2047,1.451706314104328e-06
BLOCK 2048,1.5561857697288132e-06
BLOCK 2049,1.4853430892908325e-06
BLOCK 2050,1.4166455311105003e-06
BLOCK 2052,1.7907353946087447e-06
BLOCK 2062,1.3982801766329974e-06
BLOCK 2031,2.176387666688453e-06
BLOCK 2032,1.9568178771921973e-06
BLOCK 2034,3.221041910639023e-06
BLOCK 2036,6.3514298375651145e-06
BLOCK 2039,2.7233165564724497e-06
BLOCK 2053,1.654931811150931e-06
BLOCK 2057,2.859797493466993e-07
BLOCK 2058,1.1504912711698958e-06
BLOCK 2065,3.6766415660013653e-06
BLOCK 2066,3.297122862031125e-06
BLOCK 2067,2.6207870965170418e-06
BLOCK 4063,1.4244573686885019e-06
BLOCK 4064,1.6577838222446045e-06
BLOCK 4065,2.822040697410243e-07
