,ethyl_acryl_100 Cumulative Hazard Index PAC3
BLOCK 2059,4.011725213712644e-06
BLOCK 2060,7.844695815530607e-06
BLOCK 2061,1.808273277868232e-06
BLOCK 2064,5.320096707666209e-06
BLOCK 2014,2.937333275812094e-06
BLOCK 2015,3.5490797461793766e-06
BLOCK 2016,1.371078830120172e-06
BLOCK 2017,1.706407464605128e-06
BLOCK 2018,4.521020106780314e-06
BLOCK 2019,1.5747763675201046e-05
BLOCK 2020,7.210148195238156e-05
BLOCK 2021,3.47706354952357e-06
BLOCK 2022,1.9230252285460332e-05
BLOCK 2023,7.001207113744979e-07
BLOCK 2024,1.9713860810949794e-07
BLOCK 3001,2.3626053838321254e-06
BLOCK 3002,2.2926413770568752e-06
BLOCK 3003,3.1244730970891176e-06
BLOCK 3004,7.4332569665609726e-06
BLOCK 3005,2.866649376494859e-06
BLOCK 3006,3.0842756031888646e-06
BLOCK 3007,3.6214773242992363e-06
BLOCK 3008,1.1786866365004951e-05
BLOCK 3009,1.2043486972252693e-05
BLOCK 3018,9.553762516171704e-07
BLOCK 3019,2.781645850997529e-06
BLOCK 3020,2.502167570189917e-07
BLOCK 3021,2.2481922004689982e-07
BLOCK 3022,1.9942393960489713e-07
BLOCK 3023,2.2159858760214594e-07
BLOCK 3024,7.816453555119863e-07
BLOCK 3029,4.74574285347433e-07
BLOCK 2030,2.1265453187363474e-07
BLOCK 3000,1.5663441193270176e-06
BLOCK 3016,1.7062119773043544e-06
BLOCK 3032,2.4976721149031795e-06
BLOCK 3033,1.4797246185451018e-05
BLOCK 3034,7.946402288019953e-07
BLOCK 3035,1.5268823551239116e-06
BLOCK 3036,8.79989020220889e-12
BLOCK 3037,2.1139017654773974e-11
BLOCK 3038,5.127265138146654e-06
BLOCK 4002,7.382176742318475e-07
BLOCK 4003,7.495220394299392e-07
BLOCK 4004,1.2755757326169049e-06
BLOCK 4005,1.0207685394078035e-14
BLOCK 4006,4.7101230986964095e-19
BLOCK 4007,1.6872450773516032e-17
BLOCK 4008,9.833851868835246e-08
BLOCK 4009,1.093977988582039e-07
BLOCK 4010,1.1021389254197769e-07
BLOCK 4011,2.6447683119175745e-07
BLOCK 4012,1.2004636554070797e-07
BLOCK 4013,2.5047721827460117e-07
BLOCK 4014,1.2787641164201967e-07
BLOCK 4015,1.181506701246744e-07
BLOCK 4016,3.60966200781544e-13
BLOCK 4017,1.2573625057540043e-07
BLOCK 4018,1.878461093620887e-12
BLOCK 4019,4.78332648146041e-07
BLOCK 4020,1.3198357738775345e-07
BLOCK 4021,4.4402093328753663e-07
BLOCK 4022,1.4085663378524e-10
BLOCK 4023,7.417966076701903e-07
BLOCK 4024,7.490868222656397e-07
BLOCK 4025,7.099588776016868e-07
BLOCK 4026,8.877068343781296e-07
BLOCK 4027,1.003254099008537e-06
BLOCK 4028,1.0018536263648785e-06
BLOCK 4029,1.016912143248104e-06
BLOCK 4030,8.708426192468307e-07
BLOCK 4031,1.3064156708451466e-06
BLOCK 4032,9.408492021658871e-07
BLOCK 4033,1.4423127665529413e-06
BLOCK 5000,2.0676637521840927e-07
BLOCK 5001,1.9760518690321557e-07
BLOCK 5002,2.0432724070071904e-07
BLOCK 5003,2.0868301063127566e-07
BLOCK 5004,1.9164382920017528e-07
BLOCK 5005,4.964305420171257e-08
BLOCK 5006,5.907074745969991e-09
BLOCK 5007,1.1140183677250195e-09
BLOCK 5008,9.511490481654998e-11
BLOCK 5009,1.4281998780825537e-10
BLOCK 5010,3.902178393761658e-11
BLOCK 5011,1.4356460247133049e-10
BLOCK 5012,3.465579705747326e-10
BLOCK 5013,3.402547503451428e-11
BLOCK 5014,2.1343621961812755e-19
BLOCK 5015,4.3330697276912945e-14
BLOCK 5016,1.1145623352508819e-13
BLOCK 5017,1.335366093063865e-12
BLOCK 5018,1.7570001532386481e-12
BLOCK 5019,1.3804187595280531e-11
BLOCK 5020,5.32548991462375e-15
BLOCK 5021,1.6743621880241634e-13
BLOCK 5022,4.1329761033089e-25
BLOCK 5023,2.692007337283155e-21
BLOCK 5024,1.1432219652725757e-22
BLOCK 5025,9.215648241055287e-17
BLOCK 5026,9.327907947350205e-15
BLOCK 5027,1.072101183823144e-07
BLOCK 5028,3.504760034736623e-06
BLOCK 5029,3.606090749808894e-09
BLOCK 5032,7.72065656709615e-33
BLOCK 5033,3.509416332865053e-16
BLOCK 5034,2.611545778908478e-08
BLOCK 5035,2.970643094346717e-16
BLOCK 2063,2.1549226965215487e-06
BLOCK 4034,1.1086792689908825e-06
BLOCK 4035,9.207706964424043e-07
BLOCK 4036,9.54704603799382e-07
BLOCK 4037,8.310048917487972e-07
BLOCK 4038,4.913963731990229e-07
BLOCK 4039,3.715515455499562e-07
BLOCK 4040,2.826632917593551e-07
BLOCK 4041,1.0041248470139852e-06
BLOCK 4042,6.401751861203493e-07
BLOCK 4043,1.0819532392390777e-06
BLOCK 4044,1.3909955080050482e-06
BLOCK 4045,1.6395526904840828e-06
BLOCK 4046,1.4747120115125412e-06
BLOCK 4048,1.3538785716787624e-06
BLOCK 4049,1.4834357297764507e-06
BLOCK 4050,1.3918698161123563e-06
BLOCK 4051,1.8946758491550102e-06
BLOCK 4052,1.7372696093344457e-06
BLOCK 4053,1.6732100293069361e-06
BLOCK 4054,1.5683523634265408e-06
BLOCK 4055,1.5721298206803622e-06
BLOCK 4056,1.627175467895175e-06
BLOCK 4058,1.7131259750245945e-06
BLOCK 4059,1.6827153733013427e-06
BLOCK 4061,1.208200184172744e-06
BLOCK 4062,1.2979698733342136e-06
BLOCK 2035,3.784644205461472e-06
BLOCK 2037,4.541787711830966e-06
BLOCK 2038,5.7847338329148225e-06
BLOCK 2040,1.640585422725367e-06
BLOCK 2041,2.472405199458762e-06
BLOCK 2042,2.1149712227616267e-06
BLOCK 2043,1.6859193804972482e-06
BLOCK 2044,1.6516595675988989e-06
BLOCK 1045,6.112891232171785e-07
BLOCK 1047,2.445569914668092e-07
BLOCK 1041,5.316584603730629e-07
BLOCK 1042,3.8412135925201076e-07
BLOCK 1043,6.805216038989557e-07
BLOCK 1044,8.632025960262728e-07
BLOCK 1046,9.490876963819802e-07
BLOCK 2033,3.574363373626564e-06
BLOCK 2045,1.414853775792167e-06
BLOCK 2046,1.3089480582652083e-06
BLOCK 2047,1.4352487207145442e-06
BLOCK 2048,1.5385437216173338e-06
BLOCK 2049,1.4685041650742886e-06
BLOCK 2050,1.4005854121305403e-06
BLOCK 2052,1.770434322203921e-06
BLOCK 2062,1.3824282606025692e-06
BLOCK 2031,2.151714561027268e-06
BLOCK 2032,1.9346339735694005e-06
BLOCK 2034,3.184525848442611e-06
BLOCK 2036,6.279425432338766e-06
BLOCK 2039,2.692443069099249e-06
BLOCK 2053,1.6361703064504786e-06
BLOCK 2057,2.8273767594195245e-07
BLOCK 2058,1.1374484694988872e-06
BLOCK 2065,3.6349604963901376e-06
BLOCK 2066,3.2597442911092505e-06
BLOCK 2067,2.591075957303399e-06
BLOCK 4063,1.4083086890642595e-06
BLOCK 4064,1.6389899850823673e-06
BLOCK 4065,2.7900480017278095e-07
